"game_id","date","sport","bet_type","away","home","away_line","home_line"
"20151117_nba_Toronto_Golden State",20151117,"nba","spread","Toronto","Golden State",9.5,-9.5
"20151118_nba_Minnesota_Orlando",20151118,"nba","spread","Minnesota","Orlando",5,-5
"20151118_nba_Indiana_Philadelphia",20151118,"nba","spread","Indiana","Philadelphia",-6,6
"20151118_nba_Brooklyn_Charlotte",20151118,"nba","spread","Brooklyn","Charlotte",6.5,-6.5
"20151118_nba_Dallas_Boston",20151118,"nba","spread","Dallas","Boston",4.5,-4.5
"20151118_nba_Sacramento_Atlanta",20151118,"nba","spread","Sacramento","Atlanta",2.5,-2.5
"20151118_nba_Portland_Houston",20151118,"nba","spread","Portland","Houston",7,-7
"20151118_nba_New Orleans_Oklahoma City",20151118,"nba","spread","New Orleans","Oklahoma City",12.5,-12.5
"20151118_nba_Denver_San Antonio",20151118,"nba","spread","Denver","San Antonio",13.5,-13.5
"20151118_nba_Toronto_Utah",20151118,"nba","spread","Toronto","Utah",4,-4
"20151118_nba_Chicago_Phoenix",20151118,"nba","spread","Chicago","Phoenix",3,-3
"20151119_nba_Sacramento_Miami",20151119,"nba","spread","Sacramento","Miami",10,-10
"20151119_nba_Milwaukee_Cleveland",20151119,"nba","spread","Milwaukee","Cleveland",10.5,-10.5
"20151119_nba_Golden State_L.A. Clippers",20151119,"nba","spread","Golden State","L.A. Clippers",-5.5,5.5
"20151120_nba_Philadelphia_Charlotte",20151120,"nba","spread","Philadelphia","Charlotte",11,-11
"20151120_nba_Brooklyn_Boston",20151120,"nba","spread","Brooklyn","Boston",9,-9
"20151120_nba_San Antonio_New Orleans",20151120,"nba","spread","San Antonio","New Orleans",-7.5,7.5
"20151120_nba_Houston_Memphis",20151120,"nba","spread","Houston","Memphis",2.5,-2.5
"20151120_nba_New York_Oklahoma City",20151120,"nba","spread","New York","Oklahoma City",6.5,-6.5
"20151120_nba_Detroit_Minnesota",20151120,"nba","spread","Detroit","Minnesota",-2.5,2.5
"20151120_nba_Utah_Dallas",20151120,"nba","spread","Utah","Dallas",1.5,-1.5
"20151120_nba_Phoenix_Denver",20151120,"nba","spread","Phoenix","Denver",-3,3
"20151120_nba_L.A. Clippers_Portland",20151120,"nba","spread","L.A. Clippers","Portland",-4.5,4.5
"20151120_nba_Toronto_L.A. Lakers",20151120,"nba","spread","Toronto","L.A. Lakers",-6.5,6.5
"20151120_nba_Chicago_Golden State",20151120,"nba","spread","Chicago","Golden State",9.5,-9.5
"20151121_nba_Sacramento_Orlando",20151121,"nba","spread","Sacramento","Orlando",3,-3
"20151121_nba_Milwaukee_Indiana",20151121,"nba","spread","Milwaukee","Indiana",4.5,-4.5
"20151121_nba_Washington_Detroit",20151121,"nba","spread","Washington","Detroit",0,0
"20151121_nba_Atlanta_Cleveland",20151121,"nba","spread","Atlanta","Cleveland",5.5,-5.5
"20151121_nba_Philadelphia_Miami",20151121,"nba","spread","Philadelphia","Miami",12.5,-12.5
"20151121_nba_New York_Houston",20151121,"nba","spread","New York","Houston",4.5,-4.5
"20151121_nba_Memphis_San Antonio",20151121,"nba","spread","Memphis","San Antonio",8,-8
"20151122_nba_Toronto_L.A. Clippers",20151122,"nba","spread","Toronto","L.A. Clippers",6.5,-6.5
"20151122_nba_Boston_Brooklyn",20151122,"nba","spread","Boston","Brooklyn",-5.5,5.5
"20151122_nba_Phoenix_New Orleans",20151122,"nba","spread","Phoenix","New Orleans",1,-1
"20151122_nba_Dallas_Oklahoma City",20151122,"nba","spread","Dallas","Oklahoma City",3.5,-3.5
"20151122_nba_Golden State_Denver",20151122,"nba","spread","Golden State","Denver",-12.5,12.5
"20151122_nba_Portland_L.A. Lakers",20151122,"nba","spread","Portland","L.A. Lakers",-2.5,2.5
"20151123_nba_Orlando_Cleveland",20151123,"nba","spread","Orlando","Cleveland",8,-8
"20151123_nba_Sacramento_Charlotte",20151123,"nba","spread","Sacramento","Charlotte",3.5,-3.5
"20151123_nba_New York_Miami",20151123,"nba","spread","New York","Miami",5,-5
"20151123_nba_Philadelphia_Minnesota",20151123,"nba","spread","Philadelphia","Minnesota",7,-7
"20151123_nba_Detroit_Milwaukee",20151123,"nba","spread","Detroit","Milwaukee",-2.5,2.5
"20151123_nba_Phoenix_San Antonio",20151123,"nba","spread","Phoenix","San Antonio",9.5,-9.5
"20151123_nba_Oklahoma City_Utah",20151123,"nba","spread","Oklahoma City","Utah",2.5,-2.5
"20151124_nba_Indiana_Washington",20151124,"nba","spread","Indiana","Washington",3,-3
"20151124_nba_Boston_Atlanta",20151124,"nba","spread","Boston","Atlanta",2,-2
"20151124_nba_Dallas_Memphis",20151124,"nba","spread","Dallas","Memphis",2.5,-2.5
"20151124_nba_L.A. Clippers_Denver",20151124,"nba","spread","L.A. Clippers","Denver",-7,7
"20151124_nba_Chicago_Portland",20151124,"nba","spread","Chicago","Portland",-2.5,2.5
"20151124_nba_L.A. Lakers_Golden State",20151124,"nba","spread","L.A. Lakers","Golden State",17.5,-17.5
"20151127_nba_Milwaukee_Orlando",20151127,"nba","spread","Milwaukee","Orlando",3.5,-3.5
"20151127_nba_Cleveland_Charlotte",20151127,"nba","spread","Cleveland","Charlotte",-4,4
"20151127_nba_Washington_Boston",20151127,"nba","spread","Washington","Boston",3,-3
"20151127_nba_Miami_New York",20151127,"nba","spread","Miami","New York",0,0
"20151127_nba_Atlanta_Memphis",20151127,"nba","spread","Atlanta","Memphis",2.5,-2.5
"20151127_nba_Philadelphia_Houston",20151127,"nba","spread","Philadelphia","Houston",11,-11
"20151127_nba_Detroit_Oklahoma City",20151127,"nba","spread","Detroit","Oklahoma City",8,-8
"20151127_nba_Chicago_Indiana",20151127,"nba","spread","Chicago","Indiana",3.5,-3.5
"20151127_nba_San Antonio_Denver",20151127,"nba","spread","San Antonio","Denver",-7.5,7.5
"20151127_nba_Golden State_Phoenix",20151127,"nba","spread","Golden State","Phoenix",-8.5,8.5
"20151127_nba_Minnesota_Sacramento",20151127,"nba","spread","Minnesota","Sacramento",3,-3
"20151127_nba_New Orleans_L.A. Clippers",20151127,"nba","spread","New Orleans","L.A. Clippers",6.5,-6.5
"20151128_nba_Toronto_Washington",20151128,"nba","spread","Toronto","Washington",-3.5,3.5
"20151128_nba_Brooklyn_Cleveland",20151128,"nba","spread","Brooklyn","Cleveland",9,-9
"20151128_nba_Denver_Dallas",20151128,"nba","spread","Denver","Dallas",8.5,-8.5
"20151128_nba_Atlanta_San Antonio",20151128,"nba","spread","Atlanta","San Antonio",7,-7
"20151128_nba_New Orleans_Utah",20151128,"nba","spread","New Orleans","Utah",5.5,-5.5
"20151128_nba_L.A. Lakers_Portland",20151128,"nba","spread","L.A. Lakers","Portland",8.5,-8.5
"20151128_nba_Sacramento_Golden State",20151128,"nba","spread","Sacramento","Golden State",16.5,-16.5
"20151129_nba_Milwaukee_Charlotte",20151129,"nba","spread","Milwaukee","Charlotte",6.5,-6.5
"20151129_nba_Minnesota_L.A. Clippers",20151129,"nba","spread","Minnesota","L.A. Clippers",10,-10
"20151129_nba_Philadelphia_Memphis",20151129,"nba","spread","Philadelphia","Memphis",13.5,-13.5
"20151129_nba_Boston_Orlando",20151129,"nba","spread","Boston","Orlando",-2,2
"20151129_nba_Detroit_Brooklyn",20151129,"nba","spread","Detroit","Brooklyn",-5,5
"20151129_nba_Phoenix_Toronto",20151129,"nba","spread","Phoenix","Toronto",3,-3
"20151129_nba_Houston_New York",20151129,"nba","spread","Houston","New York",-4,4
"20151129_nba_Indiana_L.A. Lakers",20151129,"nba","spread","Indiana","L.A. Lakers",-10,10
"20151130_nba_Boston_Miami",20151130,"nba","spread","Boston","Miami",4,-4
"20151130_nba_Houston_Detroit",20151130,"nba","spread","Houston","Detroit",4.5,-4.5
"20151130_nba_San Antonio_Chicago",20151130,"nba","spread","San Antonio","Chicago",-4,4
"20151130_nba_Oklahoma City_Atlanta",20151130,"nba","spread","Oklahoma City","Atlanta",-3,3
"20151130_nba_Denver_Milwaukee",20151130,"nba","spread","Denver","Milwaukee",4,-4
"20151130_nba_Golden State_Utah",20151130,"nba","spread","Golden State","Utah",-7.5,7.5
"20151130_nba_Dallas_Sacramento",20151130,"nba","spread","Dallas","Sacramento",2,-2
"20151130_nba_Portland_L.A. Clippers",20151130,"nba","spread","Portland","L.A. Clippers",7.5,-7.5
"20151201_nba_Washington_Cleveland",20151201,"nba","spread","Washington","Cleveland",8.5,-8.5
"20151201_nba_L.A. Lakers_Philadelphia",20151201,"nba","spread","L.A. Lakers","Philadelphia",2,-2
"20151201_nba_Phoenix_Brooklyn",20151201,"nba","spread","Phoenix","Brooklyn",-3.5,3.5
"20151201_nba_Memphis_New Orleans",20151201,"nba","spread","Memphis","New Orleans",0,0
"20151201_nba_Orlando_Minnesota",20151201,"nba","spread","Orlando","Minnesota",1.5,-1.5
"20151201_nba_Dallas_Portland",20151201,"nba","spread","Dallas","Portland",2,-2
"20151203_nba_Oklahoma City_Miami",20151203,"nba","spread","Oklahoma City","Miami",-4,4
"20151203_nba_Denver_Toronto",20151203,"nba","spread","Denver","Toronto",10,-10
"20151203_nba_Orlando_Utah",20151203,"nba","spread","Orlando","Utah",4,-4
"20151203_nba_San Antonio_Memphis",20151203,"nba","spread","San Antonio","Memphis",-3.5,3.5
"20151203_nba_Indiana_Portland",20151203,"nba","spread","Indiana","Portland",-2.5,2.5
"20151203_nba_Boston_Sacramento",20151203,"nba","spread","Boston","Sacramento",-2.5,2.5
"20151204_nba_Brooklyn_New York",20151204,"nba","spread","Brooklyn","New York",3.5,-3.5
"20151204_nba_Phoenix_Washington",20151204,"nba","spread","Phoenix","Washington",-2.5,2.5
"20151204_nba_Milwaukee_Detroit",20151204,"nba","spread","Milwaukee","Detroit",6.5,-6.5
"20151204_nba_L.A. Lakers_Atlanta",20151204,"nba","spread","L.A. Lakers","Atlanta",11.5,-11.5
"20151204_nba_Houston_Dallas",20151204,"nba","spread","Houston","Dallas",5,-5
"20151204_nba_Cleveland_New Orleans",20151204,"nba","spread","Cleveland","New Orleans",-4.5,4.5
"20151205_nba_Denver_Philadelphia",20151205,"nba","spread","Denver","Philadelphia",-3,3
"20151205_nba_Golden State_Toronto",20151205,"nba","spread","Golden State","Toronto",-7.5,7.5
"20151205_nba_Portland_Minnesota",20151205,"nba","spread","Portland","Minnesota",2,-2
"20151205_nba_Sacramento_Houston",20151205,"nba","spread","Sacramento","Houston",3,-3
"20151205_nba_Charlotte_Chicago",20151205,"nba","spread","Charlotte","Chicago",5.5,-5.5
"20151205_nba_Cleveland_Miami",20151205,"nba","spread","Cleveland","Miami",5.5,-5.5
"20151205_nba_New York_Milwaukee",20151205,"nba","spread","New York","Milwaukee",-2.5,2.5
"20151205_nba_Boston_San Antonio",20151205,"nba","spread","Boston","San Antonio",8.5,-8.5
"20151205_nba_Indiana_Utah",20151205,"nba","spread","Indiana","Utah",-2,2
"20151205_nba_Orlando_L.A. Clippers",20151205,"nba","spread","Orlando","L.A. Clippers",2,-2
"20151206_nba_Phoenix_Memphis",20151206,"nba","spread","Phoenix","Memphis",5.5,-5.5
"20151206_nba_Golden State_Brooklyn",20151206,"nba","spread","Golden State","Brooklyn",-11,11
"20151206_nba_L.A. Lakers_Detroit",20151206,"nba","spread","L.A. Lakers","Detroit",9.5,-9.5
"20151206_nba_Dallas_Washington",20151206,"nba","spread","Dallas","Washington",-2,2
"20151206_nba_Sacramento_Oklahoma City",20151206,"nba","spread","Sacramento","Oklahoma City",11.5,-11.5
"20151208_nba_Golden State_Indiana",20151208,"nba","spread","Golden State","Indiana",-5.5,5.5
"20151208_nba_Portland_Cleveland",20151208,"nba","spread","Portland","Cleveland",9,-9
"20151208_nba_Houston_Brooklyn",20151208,"nba","spread","Houston","Brooklyn",-5,5
"20151208_nba_Oklahoma City_Memphis",20151208,"nba","spread","Oklahoma City","Memphis",-2.5,2.5
"20151208_nba_Orlando_Denver",20151208,"nba","spread","Orlando","Denver",-4,4
"20151208_nba_Utah_Sacramento",20151208,"nba","spread","Utah","Sacramento",3,-3
"20151209_nba_Chicago_Boston",20151209,"nba","spread","Chicago","Boston",3.5,-3.5
"20151209_nba_Houston_Washington",20151209,"nba","spread","Houston","Washington",4,-4
"20151209_nba_Miami_Charlotte",20151209,"nba","spread","Miami","Charlotte",-1,1
"20151209_nba_San Antonio_Toronto",20151209,"nba","spread","San Antonio","Toronto",-6,6
"20151209_nba_Memphis_Detroit",20151209,"nba","spread","Memphis","Detroit",4,-4
"20151209_nba_L.A. Lakers_Minnesota",20151209,"nba","spread","L.A. Lakers","Minnesota",7.5,-7.5
"20151209_nba_L.A. Clippers_Milwaukee",20151209,"nba","spread","L.A. Clippers","Milwaukee",-5,5
"20151209_nba_Orlando_Phoenix",20151209,"nba","spread","Orlando","Phoenix",4.5,-4.5
"20151209_nba_New York_Utah",20151209,"nba","spread","New York","Utah",3,-3
"20151209_nba_Atlanta_Dallas",20151209,"nba","spread","Atlanta","Dallas",-2,2
"20151210_nba_Philadelphia_Brooklyn",20151210,"nba","spread","Philadelphia","Brooklyn",7,-7
"20151210_nba_Atlanta_Oklahoma City",20151210,"nba","spread","Atlanta","Oklahoma City",7.5,-7.5
"20151210_nba_L.A. Clippers_Chicago",20151210,"nba","spread","L.A. Clippers","Chicago",-1.5,1.5
"20151210_nba_New York_Sacramento",20151210,"nba","spread","New York","Sacramento",6,-6
"20151211_nba_Cleveland_Orlando",20151211,"nba","spread","Cleveland","Orlando",-3.5,3.5
"20151211_nba_Detroit_Philadelphia",20151211,"nba","spread","Detroit","Philadelphia",-9,9
"20151211_nba_Miami_Indiana",20151211,"nba","spread","Miami","Indiana",4.5,-4.5
"20151211_nba_Golden State_Boston",20151211,"nba","spread","Golden State","Boston",-5,5
"20151211_nba_Milwaukee_Toronto",20151211,"nba","spread","Milwaukee","Toronto",7.5,-7.5
"20151211_nba_Washington_New Orleans",20151211,"nba","spread","Washington","New Orleans",3.5,-3.5
"20151211_nba_Charlotte_Memphis",20151211,"nba","spread","Charlotte","Memphis",2.5,-2.5
"20151211_nba_Minnesota_Denver",20151211,"nba","spread","Minnesota","Denver",1,-1
"20151211_nba_Oklahoma City_Utah",20151211,"nba","spread","Oklahoma City","Utah",-4,4
"20151211_nba_L.A. Lakers_San Antonio",20151211,"nba","spread","L.A. Lakers","San Antonio",15.5,-15.5
"20151211_nba_Portland_Phoenix",20151211,"nba","spread","Portland","Phoenix",4,-4
"20151212_nba_L.A. Clippers_Brooklyn",20151212,"nba","spread","L.A. Clippers","Brooklyn",-6.5,6.5
"20151212_nba_Boston_Charlotte",20151212,"nba","spread","Boston","Charlotte",3,-3
"20151212_nba_Indiana_Detroit",20151212,"nba","spread","Indiana","Detroit",1.5,-1.5
"20151212_nba_New Orleans_Chicago",20151212,"nba","spread","New Orleans","Chicago",7,-7
"20151212_nba_L.A. Lakers_Houston",20151212,"nba","spread","L.A. Lakers","Houston",11.5,-11.5
"20151212_nba_San Antonio_Atlanta",20151212,"nba","spread","San Antonio","Atlanta",-2.5,2.5
"20151212_nba_Washington_Dallas",20151212,"nba","spread","Washington","Dallas",6.5,-6.5
"20151212_nba_Golden State_Milwaukee",20151212,"nba","spread","Golden State","Milwaukee",-9.5,9.5
"20151212_nba_New York_Portland",20151212,"nba","spread","New York","Portland",3.5,-3.5
"20151213_nba_Minnesota_Phoenix",20151213,"nba","spread","Minnesota","Phoenix",5.5,-5.5
"20151213_nba_Philadelphia_Toronto",20151213,"nba","spread","Philadelphia","Toronto",11.5,-11.5
"20151213_nba_Memphis_Miami",20151213,"nba","spread","Memphis","Miami",3,-3
"20151213_nba_Utah_Oklahoma City",20151213,"nba","spread","Utah","Oklahoma City",9,-9
"20151214_nba_Toronto_Indiana",20151214,"nba","spread","Toronto","Indiana",4.5,-4.5
"20151214_nba_L.A. Clippers_Detroit",20151214,"nba","spread","L.A. Clippers","Detroit",-2,2
"20151214_nba_Orlando_Brooklyn",20151214,"nba","spread","Orlando","Brooklyn",-3.5,3.5
"20151214_nba_Philadelphia_Chicago",20151214,"nba","spread","Philadelphia","Chicago",13.5,-13.5
"20151214_nba_Miami_Atlanta",20151214,"nba","spread","Miami","Atlanta",6,-6
"20151214_nba_Washington_Memphis",20151214,"nba","spread","Washington","Memphis",3,-3
"20151214_nba_Utah_San Antonio",20151214,"nba","spread","Utah","San Antonio",12.5,-12.5
"20151214_nba_Phoenix_Dallas",20151214,"nba","spread","Phoenix","Dallas",3.5,-3.5
"20151214_nba_Houston_Denver",20151214,"nba","spread","Houston","Denver",-5,5
"20151214_nba_New Orleans_Portland",20151214,"nba","spread","New Orleans","Portland",3,-3
"20151215_nba_Cleveland_Boston",20151215,"nba","spread","Cleveland","Boston",-1.5,1.5
"20151215_nba_Denver_Minnesota",20151215,"nba","spread","Denver","Minnesota",6.5,-6.5
"20151215_nba_Houston_Sacramento",20151215,"nba","spread","Houston","Sacramento",2.5,-2.5
"20151215_nba_Milwaukee_L.A. Lakers",20151215,"nba","spread","Milwaukee","L.A. Lakers",-4,4
"20151216_nba_Dallas_Indiana",20151216,"nba","spread","Dallas","Indiana",4.5,-4.5
"20151216_nba_Charlotte_Orlando",20151216,"nba","spread","Charlotte","Orlando",0,0
"20151216_nba_Minnesota_New York",20151216,"nba","spread","Minnesota","New York",4.5,-4.5
"20151216_nba_Miami_Brooklyn",20151216,"nba","spread","Miami","Brooklyn",-5,5
"20151216_nba_Boston_Detroit",20151216,"nba","spread","Boston","Detroit",2.5,-2.5
"20151216_nba_Portland_Oklahoma City",20151216,"nba","spread","Portland","Oklahoma City",10.5,-10.5
"20151216_nba_Philadelphia_Atlanta",20151216,"nba","spread","Philadelphia","Atlanta",13.5,-13.5
"20151216_nba_Memphis_Chicago",20151216,"nba","spread","Memphis","Chicago",4.5,-4.5
"20151216_nba_Washington_San Antonio",20151216,"nba","spread","Washington","San Antonio",13,-13
"20151216_nba_New Orleans_Utah",20151216,"nba","spread","New Orleans","Utah",3,-3
"20151216_nba_Milwaukee_L.A. Clippers",20151216,"nba","spread","Milwaukee","L.A. Clippers",11,-11
"20151216_nba_Phoenix_Golden State",20151216,"nba","spread","Phoenix","Golden State",12,-12
"20151217_nba_Toronto_Charlotte",20151217,"nba","spread","Toronto","Charlotte",-2.5,2.5
"20151217_nba_Oklahoma City_Cleveland",20151217,"nba","spread","Oklahoma City","Cleveland",2,-2
"20151217_nba_Houston_L.A. Lakers",20151217,"nba","spread","Houston","L.A. Lakers",-6,6
"20151218_nba_Portland_Orlando",20151218,"nba","spread","Portland","Orlando",4.5,-4.5
"20151218_nba_New York_Philadelphia",20151218,"nba","spread","New York","Philadelphia",-6,6
"20151218_nba_Brooklyn_Indiana",20151218,"nba","spread","Brooklyn","Indiana",10,-10
"20151218_nba_Atlanta_Boston",20151218,"nba","spread","Atlanta","Boston",3.5,-3.5
"20151218_nba_Toronto_Miami",20151218,"nba","spread","Toronto","Miami",4.5,-4.5
"20151218_nba_Detroit_Chicago",20151218,"nba","spread","Detroit","Chicago",4.5,-4.5
"20151218_nba_L.A. Clippers_San Antonio",20151218,"nba","spread","L.A. Clippers","San Antonio",7.5,-7.5
"20151218_nba_Sacramento_Minnesota",20151218,"nba","spread","Sacramento","Minnesota",-2.5,2.5
"20151218_nba_Memphis_Dallas",20151218,"nba","spread","Memphis","Dallas",2,-2
"20151218_nba_Denver_Utah",20151218,"nba","spread","Denver","Utah",5.5,-5.5
"20151218_nba_New Orleans_Phoenix",20151218,"nba","spread","New Orleans","Phoenix",3,-3
"20151218_nba_Milwaukee_Golden State",20151218,"nba","spread","Milwaukee","Golden State",18.5,-18.5
"20151219_nba_L.A. Lakers_Oklahoma City",20151219,"nba","spread","L.A. Lakers","Oklahoma City",16,-16
"20151219_nba_Charlotte_Washington",20151219,"nba","spread","Charlotte","Washington",-2,2
"20151219_nba_Chicago_New York",20151219,"nba","spread","Chicago","New York",2,-2
"20151219_nba_Indiana_Memphis",20151219,"nba","spread","Indiana","Memphis",-1,1
"20151219_nba_L.A. Clippers_Houston",20151219,"nba","spread","L.A. Clippers","Houston",-2.5,2.5
"20151220_nba_Minnesota_Brooklyn",20151220,"nba","spread","Minnesota","Brooklyn",-1.5,1.5
"20151220_nba_Portland_Miami",20151220,"nba","spread","Portland","Miami",5,-5
"20151220_nba_Philadelphia_Cleveland",20151220,"nba","spread","Philadelphia","Cleveland",16.5,-16.5
"20151220_nba_Milwaukee_Phoenix",20151220,"nba","spread","Milwaukee","Phoenix",7.5,-7.5
"20151220_nba_Atlanta_Orlando",20151220,"nba","spread","Atlanta","Orlando",-1.5,1.5
"20151220_nba_Sacramento_Toronto",20151220,"nba","spread","Sacramento","Toronto",5.5,-5.5
"20151220_nba_New Orleans_Denver",20151220,"nba","spread","New Orleans","Denver",1,-1
"20151221_nba_Sacramento_Washington",20151221,"nba","spread","Sacramento","Washington",2.5,-2.5
"20151221_nba_Minnesota_Boston",20151221,"nba","spread","Minnesota","Boston",7.5,-7.5
"20151221_nba_Orlando_New York",20151221,"nba","spread","Orlando","New York",2.5,-2.5
"20151221_nba_Charlotte_Houston",20151221,"nba","spread","Charlotte","Houston",3.5,-3.5
"20151221_nba_Portland_Atlanta",20151221,"nba","spread","Portland","Atlanta",10.5,-10.5
"20151221_nba_Brooklyn_Chicago",20151221,"nba","spread","Brooklyn","Chicago",11,-11
"20151221_nba_Indiana_San Antonio",20151221,"nba","spread","Indiana","San Antonio",9.5,-9.5
"20151221_nba_Phoenix_Utah",20151221,"nba","spread","Phoenix","Utah",4.5,-4.5
"20151221_nba_Oklahoma City_L.A. Clippers",20151221,"nba","spread","Oklahoma City","L.A. Clippers",-2,2
"20151223_nba_Sacramento_Indiana",20151223,"nba","spread","Sacramento","Indiana",7,-7
"20151223_nba_Memphis_Washington",20151223,"nba","spread","Memphis","Washington",0,0
"20151223_nba_Houston_Orlando",20151223,"nba","spread","Houston","Orlando",1,-1
"20151223_nba_New York_Cleveland",20151223,"nba","spread","New York","Cleveland",12.5,-12.5
"20151223_nba_Boston_Charlotte",20151223,"nba","spread","Boston","Charlotte",1.5,-1.5
"20151223_nba_Dallas_Brooklyn",20151223,"nba","spread","Dallas","Brooklyn",-3,3
"20151223_nba_Detroit_Atlanta",20151223,"nba","spread","Detroit","Atlanta",6.5,-6.5
"20151223_nba_Philadelphia_Milwaukee",20151223,"nba","spread","Philadelphia","Milwaukee",11,-11
"20151223_nba_San Antonio_Minnesota",20151223,"nba","spread","San Antonio","Minnesota",-10.5,10.5
"20151223_nba_Portland_New Orleans",20151223,"nba","spread","Portland","New Orleans",7.5,-7.5
"20151223_nba_Denver_Phoenix",20151223,"nba","spread","Denver","Phoenix",9,-9
"20151223_nba_Oklahoma City_L.A. Lakers",20151223,"nba","spread","Oklahoma City","L.A. Lakers",-14,14
"20151223_nba_Utah_Golden State",20151223,"nba","spread","Utah","Golden State",14,-14
"20151225_nba_New Orleans_Miami",20151225,"nba","spread","New Orleans","Miami",4,-4
"20151225_nba_Chicago_Oklahoma City",20151225,"nba","spread","Chicago","Oklahoma City",10,-10
"20151225_nba_Cleveland_Golden State",20151225,"nba","spread","Cleveland","Golden State",6.5,-6.5
"20151225_nba_San Antonio_Houston",20151225,"nba","spread","San Antonio","Houston",-7,7
"20151225_nba_L.A. Clippers_L.A. Lakers",20151225,"nba","spread","L.A. Clippers","L.A. Lakers",-12.5,12.5
"20151226_nba_Washington_Brooklyn",20151226,"nba","spread","Washington","Brooklyn",-2.5,2.5
"20151226_nba_Toronto_Milwaukee",20151226,"nba","spread","Toronto","Milwaukee",-2.5,2.5
"20151226_nba_Memphis_Charlotte",20151226,"nba","spread","Memphis","Charlotte",2.5,-2.5
"20151226_nba_Miami_Orlando",20151226,"nba","spread","Miami","Orlando",5,-5
"20151226_nba_Houston_New Orleans",20151226,"nba","spread","Houston","New Orleans",-1.5,1.5
"20151226_nba_Boston_Detroit",20151226,"nba","spread","Boston","Detroit",-1.5,1.5
"20151226_nba_New York_Atlanta",20151226,"nba","spread","New York","Atlanta",8,-8
"20151226_nba_Indiana_Minnesota",20151226,"nba","spread","Indiana","Minnesota",-3.5,3.5
"20151226_nba_Denver_San Antonio",20151226,"nba","spread","Denver","San Antonio",14.5,-14.5
"20151226_nba_L.A. Clippers_Utah",20151226,"nba","spread","L.A. Clippers","Utah",-2,2
"20151226_nba_Chicago_Dallas",20151226,"nba","spread","Chicago","Dallas",2.5,-2.5
"20151226_nba_Philadelphia_Phoenix",20151226,"nba","spread","Philadelphia","Phoenix",11.5,-11.5
"20151226_nba_Cleveland_Portland",20151226,"nba","spread","Cleveland","Portland",-7.5,7.5
"20151227_nba_L.A. Lakers_Memphis",20151227,"nba","spread","L.A. Lakers","Memphis",9.5,-9.5
"20151227_nba_New York_Boston",20151227,"nba","spread","New York","Boston",8.5,-8.5
"20151227_nba_Denver_Oklahoma City",20151227,"nba","spread","Denver","Oklahoma City",17,-17
"20151227_nba_Portland_Sacramento",20151227,"nba","spread","Portland","Sacramento",9,-9
"20151229_nba_Detroit_New York",20151229,"nba","spread","Detroit","New York",-1.5,1.5
"20151229_nba_Milwaukee_Oklahoma City",20151229,"nba","spread","Milwaukee","Oklahoma City",13.5,-13.5
"20151229_nba_Atlanta_Houston",20151229,"nba","spread","Atlanta","Houston",3.5,-3.5
"20151229_nba_Miami_Memphis",20151229,"nba","spread","Miami","Memphis",4.5,-4.5
"20151229_nba_Cleveland_Denver",20151229,"nba","spread","Cleveland","Denver",-6,6
"20151230_nba_L.A. Clippers_Charlotte",20151230,"nba","spread","L.A. Clippers","Charlotte",-2.5,2.5
"20151230_nba_Brooklyn_Orlando",20151230,"nba","spread","Brooklyn","Orlando",7.5,-7.5
"20151230_nba_Washington_Toronto",20151230,"nba","spread","Washington","Toronto",7.5,-7.5
"20151230_nba_L.A. Lakers_Boston",20151230,"nba","spread","L.A. Lakers","Boston",14,-14
"20151230_nba_Indiana_Chicago",20151230,"nba","spread","Indiana","Chicago",3,-3
"20151230_nba_Utah_Minnesota",20151230,"nba","spread","Utah","Minnesota",4,-4
"20151230_nba_Phoenix_San Antonio",20151230,"nba","spread","Phoenix","San Antonio",14.5,-14.5
"20151230_nba_Golden State_Dallas",20151230,"nba","spread","Golden State","Dallas",-3.5,3.5
"20151230_nba_Denver_Portland",20151230,"nba","spread","Denver","Portland",6,-6
"20151230_nba_Philadelphia_Sacramento",20151230,"nba","spread","Philadelphia","Sacramento",10.5,-10.5
"20151231_nba_Milwaukee_Indiana",20151231,"nba","spread","Milwaukee","Indiana",6,-6
"20151231_nba_Minnesota_Detroit",20151231,"nba","spread","Minnesota","Detroit",8,-8
"20151231_nba_Golden State_Houston",20151231,"nba","spread","Golden State","Houston",3.5,-3.5
"20151231_nba_L.A. Clippers_New Orleans",20151231,"nba","spread","L.A. Clippers","New Orleans",2,-2
"20151231_nba_Phoenix_Oklahoma City",20151231,"nba","spread","Phoenix","Oklahoma City",16.5,-16.5
"20151231_nba_Portland_Utah",20151231,"nba","spread","Portland","Utah",3,-3
"20160101_nba_Orlando_Washington",20160101,"nba","spread","Orlando","Washington",2,-2
"20160101_nba_Charlotte_Toronto",20160101,"nba","spread","Charlotte","Toronto",6,-6
"20160101_nba_Dallas_Miami",20160101,"nba","spread","Dallas","Miami",2.5,-2.5
"20160101_nba_New York_Chicago",20160101,"nba","spread","New York","Chicago",7,-7
"20160101_nba_Philadelphia_L.A. Lakers",20160101,"nba","spread","Philadelphia","L.A. Lakers",3,-3
"20160102_nba_Brooklyn_Boston",20160102,"nba","spread","Brooklyn","Boston",10,-10
"20160102_nba_Phoenix_Sacramento",20160102,"nba","spread","Phoenix","Sacramento",6,-6
"20160102_nba_Oklahoma City_Charlotte",20160102,"nba","spread","Oklahoma City","Charlotte",-9,9
