"player_id","player_name","pts_rollsum_10","pts_rollsum_25","pts_rollsum_50","pts_rollsum_100","start_rollsum_10","start_rollsum_25","start_rollsum_50","start_rollsum_100","start_rollmean_10","start_rollmean_25","start_rollmean_50","start_rollmean_100","fgpct_10","fgpct_25","fgpct_50","fgpct_100","fg2pct_10","fg2pct_25","fg2pct_50","fg2pct_100","fg3pct_10","fg3pct_25","fg3pct_50","fg3pct_100","ftpct_10","ftpct_25","ftpct_50","ftpct_100","fg2ratio_10","fg2ratio_25","fg2ratio_50","fg2ratio_100","usg_10","usg_25","usg_50","usg_100","took_team_first_shot_rollmean_10","took_team_first_shot_rollmean_25","took_team_first_shot_rollmean_50","took_team_first_shot_rollmean_100","made_team_first_basket_rollmean_10","made_team_first_basket_rollmean_25","made_team_first_basket_rollmean_50","made_team_first_basket_rollmean_100","made_team_first_fgm_rollmean_10","made_team_first_fgm_rollmean_25","made_team_first_fgm_rollmean_50","made_team_first_fgm_rollmean_100","made_team_first_2pt_rollmean_10","made_team_first_2pt_rollmean_25","made_team_first_2pt_rollmean_50","made_team_first_2pt_rollmean_100","made_team_first_3pt_rollmean_10","made_team_first_3pt_rollmean_25","made_team_first_3pt_rollmean_50","made_team_first_3pt_rollmean_100","made_team_first_ft_rollmean_10","made_team_first_ft_rollmean_25","made_team_first_ft_rollmean_50","made_team_first_ft_rollmean_100","made_first_basket_rollmean_10","made_first_basket_rollmean_25","made_first_basket_rollmean_50","made_first_basket_rollmean_100","made_first_basket_3pt_rollmean_10","made_first_basket_3pt_rollmean_25","made_first_basket_3pt_rollmean_50","made_first_basket_3pt_rollmean_100","made_first_basket_FT_rollmean_10","made_first_basket_FT_rollmean_25","made_first_basket_FT_rollmean_50","made_first_basket_FT_rollmean_100","made_first_basket_dunk_rollmean_10","made_first_basket_dunk_rollmean_25","made_first_basket_dunk_rollmean_50","made_first_basket_dunk_rollmean_100","made_first_basket_layup_rollmean_10","made_first_basket_layup_rollmean_25","made_first_basket_layup_rollmean_50","made_first_basket_layup_rollmean_100","made_first_basket_other_rollmean_10","made_first_basket_other_rollmean_25","made_first_basket_other_rollmean_50","made_first_basket_other_rollmean_100","made_first_fgm_rollmean_10","made_first_fgm_rollmean_25","made_first_fgm_rollmean_50","made_first_fgm_rollmean_100","made_first_fgm_3pt_rollmean_10","made_first_fgm_3pt_rollmean_25","made_first_fgm_3pt_rollmean_50","made_first_fgm_3pt_rollmean_100","made_first_fgm_2pt_rollmean_10","made_first_fgm_2pt_rollmean_25","made_first_fgm_2pt_rollmean_50","made_first_fgm_2pt_rollmean_100","made_first_2pt_rollmean_10","made_first_2pt_rollmean_25","made_first_2pt_rollmean_50","made_first_2pt_rollmean_100","made_first_3pt_rollmean_10","made_first_3pt_rollmean_25","made_first_3pt_rollmean_50","made_first_3pt_rollmean_100","made_first_ft_rollmean_10","made_first_ft_rollmean_25","made_first_ft_rollmean_50","made_first_ft_rollmean_100"
"101106","Andrew Bogut",18,70,125,293,3,8,16,56,0.3,0.32,0.32,0.56,0.692307692307692,0.634615384615385,0.604166666666667,0.558704453441296,0.692307692307692,0.634615384615385,0.604166666666667,0.565573770491803,NA,NA,NA,0,NA,0.8,0.9,0.515151515151515,1,1,1,1,0.0988642737231704,0.124258313786082,0.114705114454392,0.111422785783701,0,0,0.02,0.1,0,0.12,0.12,0.17,0,0.12,0.12,0.16,0,0.12,0.2,0.23,0,0,0,0,0,0,0,0.01,0,0.04,0.04,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0,0,0.01,0,0.04,0.04,0.02,0,0.04,0.04,0.07,0,0,0,0,0,0.04,0.04,0.07,0,0.04,0.08,0.1,0,0,0,0,0,0,0,0.01
"101107","Marvin Williams",55,114,264,724,0,0,1,33,0,0,0.02,0.33,0.446808510638298,0.438775510204082,0.418181818181818,0.434276206322795,0.458333333333333,0.55,0.515789473684211,0.54296875,0.434782608695652,0.362068965517241,0.344,0.353623188405797,1,0.875,0.880952380952381,0.860215053763441,0.523809523809524,0.511627906976744,0.532608695652174,0.532567049808429,0.123889582217005,0.100565648122972,0.118561914136427,0.134936296489471,0.1,0.16,0.16,0.18,0.1,0.12,0.14,0.17,0.1,0.12,0.14,0.17,0.1,0.08,0.06,0.09,0.3,0.28,0.26,0.31,0.1,0.04,0.02,0.03,0,0,0.02,0.08,0,0,0.02,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0.08,0,0,0.04,0.05,0,0,0,0.03,0,0,0,0.04,0.2,0.12,0.14,0.19,0,0,0,0.01
"101108","Chris Paul",150,339,728,1475,10,25,50,100,1,1,1,1,0.472868217054264,0.451178451178451,0.449346405228758,0.472006890611542,0.5,0.51123595505618,0.488549618320611,0.53112582781457,0.431372549019608,0.361344537815126,0.378995433789954,0.362068965517241,0.666666666666667,0.848484848484849,0.811965811965812,0.840579710144927,0.639344262295082,0.67910447761194,0.698181818181818,0.731751824817518,0.183571145954371,0.183121281213482,0.199666189700129,0.197009422747406,0.2,0.08,0.1,0.09,0,0,0.08,0.12,0,0,0.08,0.12,0,0.04,0.1,0.13,0.2,0.12,0.1,0.09,0.1,0.12,0.1,0.05,0,0,0.04,0.06,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0.04,0,0,0.04,0.06,0,0,0.02,0.01,0,0,0.02,0.05,0,0,0.04,0.07,0.1,0.04,0.04,0.05,0,0,0.02,0.01
"101109","Raymond Felton",37,90,211,582,0,0,0,2,0,0,0,0.02,0.382352941176471,0.441558441558442,0.375,0.4,0.272727272727273,0.472222222222222,0.407079646017699,0.436482084690554,0.434782608695652,0.414634146341463,0.339805825242718,0.356589147286822,0.5,0.833333333333333,0.777777777777778,0.844444444444444,0.230769230769231,0.5,0.567901234567901,0.592920353982301,0.124811077240108,0.11989110552571,0.172176693307724,0.194795269475919,0.1,0.08,0.08,0.1,0.1,0.16,0.08,0.18,0.1,0.16,0.1,0.19,0,0.12,0.12,0.18,0.3,0.2,0.22,0.19,0,0,0.02,0.08,0,0,0,0.07,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0.06,0,0,0,0.03,0,0,0,0.03,0,0,0.02,0.08,0.2,0.08,0.06,0.09,0,0,0.02,0.04
"101110","Martell Webster",48,92,180,620,0,0,0,0,0,0,0,0,0.305555555555556,0.289473684210526,0.302469135802469,0.38671875,0.368421052631579,0.325,0.378378378378378,0.447236180904523,0.235294117647059,0.25,0.238636363636364,0.348242811501597,0.758620689655172,0.78,0.74390243902439,0.787671232876712,0.636363636363636,0.590909090909091,0.571428571428571,0.44949494949495,0.188745267988028,0.185831695916794,0.155291732696553,0.148504350910356,0.4,0.36,0.4,0.28,0.4,0.28,0.26,0.24,0.4,0.24,0.24,0.213333333333333,0.3,0.2,0.18,0.16,0.4,0.4,0.5,0.426666666666667,0.2,0.12,0.12,0.16,0.2,0.16,0.18,0.133333333333333,0.1,0.04,0.08,0.0533333333333333,0,0,0,0,0,0,0,0.0133333333333333,0,0.04,0.02,0.0133333333333333,0.1,0.08,0.08,0.0533333333333333,0.2,0.16,0.18,0.133333333333333,0.1,0.04,0.08,0.0533333333333333,0.1,0.12,0.1,0.08,0.1,0.12,0.1,0.08,0.1,0.16,0.24,0.2,0.1,0.08,0.1,0.106666666666667
"101111","Charlie Villanueva",36,96,229,568,0,0,3,5,0,0,0.06,0.05,0.342105263157895,0.372340425531915,0.360995850622407,0.395220588235294,0.294117647058824,0.422222222222222,0.456896551724138,0.483471074380165,0.380952380952381,0.326530612244898,0.272,0.324503311258278,1,1,0.954545454545455,0.769230769230769,0.384615384615385,0.542857142857143,0.609195402298851,0.544186046511628,0.301670459652265,0.259849623784065,0.258421499128876,0.255700050303412,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2
"101112","Channing Frye",38,97,229,470,1,3,6,7,0.1,0.12,0.12,0.07,0.433333333333333,0.347368421052632,0.41025641025641,0.453125,0.333333333333333,0.3125,0.463768115942029,0.554838709677419,0.476190476190476,0.365079365079365,0.380952380952381,0.384279475982533,1,0.727272727272727,0.807692307692308,0.85,0.230769230769231,0.303030303030303,0.4,0.494252873563218,0.202221441531089,0.188468477775297,0.174142926260399,0.166117510502706,0.1,0.12,0.08,0.16,0.2,0.2,0.14,0.13,0.2,0.16,0.12,0.12,0.1,0.08,0.04,0.05,0.4,0.36,0.32,0.33,0.1,0.12,0.08,0.06,0.1,0.12,0.08,0.07,0.1,0.08,0.06,0.04,0,0.04,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.08,0.06,0.07,0.1,0.08,0.06,0.05,0,0,0,0.02,0,0,0,0.02,0.2,0.16,0.16,0.17,0.1,0.08,0.04,0.04
"101114","Deron Williams",27,147,331,997,0,2,12,62,0,0.08,0.24,0.62,0.285714285714286,0.43801652892562,0.45,0.429404900816803,0.368421052631579,0.454545454545455,0.5,0.477756286266925,0.1875,0.418181818181818,0.375,0.355882352941176,1,0.818181818181818,0.822222222222222,0.828402366863905,0.7,0.566037735849057,0.666666666666667,0.671195652173913,0.154175990739417,0.183727683919871,0.180269291373795,0.212231539667302,0.1,0.16,0.2,0.17,0,0.16,0.22,0.22,0,0.16,0.2,0.22,0,0.12,0.18,0.19,0.1,0.32,0.22,0.22,0.1,0.08,0.1,0.11,0,0.08,0.08,0.1,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0.04,0.02,0.04,0,0.08,0.08,0.1,0,0,0.02,0.02,0,0.08,0.06,0.08,0,0.08,0.06,0.1,0,0.16,0.12,0.09,0,0,0.04,0.05
"101115","Andrew Bynum",76,222,225,225,8,19,19,19,0.8,0.76,0.730769230769231,0.730769230769231,0.375,0.422727272727273,0.417777777777778,0.417777777777778,0.375,0.422727272727273,0.417777777777778,0.417777777777778,NA,NA,NA,NA,0.666666666666667,0.75,0.755102040816326,0.755102040816326,1,1,1,1,0.227755283254825,0.241269941739323,0.243092073570918,0.243092073570918,0.2,0.157894736842105,0.157894736842105,0.157894736842105,0.2,0.315789473684211,0.315789473684211,0.315789473684211,0.2,0.315789473684211,0.315789473684211,0.315789473684211,0.4,0.473684210526316,0.473684210526316,0.473684210526316,0,0,0,0,0.1,0.210526315789474,0.210526315789474,0.210526315789474,0.2,0.210526315789474,0.210526315789474,0.210526315789474,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1,0.105263157894737,0.105263157894737,0.105263157894737,0.1,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.2,0.210526315789474,0.210526315789474,0.210526315789474,0,0,0,0,0.2,0.210526315789474,0.210526315789474,0.210526315789474,0.2,0.210526315789474,0.210526315789474,0.210526315789474,0,0,0,0,0,0.105263157894737,0.105263157894737,0.105263157894737
"101122","Danny Granger",63,170,269,587,4,4,6,8,0.4,0.16,0.12,0.0898876404494382,0.428571428571429,0.415492957746479,0.375,0.371323529411765,0.478260869565217,0.450704225352113,0.411290322580645,0.406666666666667,0.384615384615385,0.380281690140845,0.338709677419355,0.327868852459016,0.846153846153846,0.833333333333333,0.773584905660377,0.851239669421488,0.523809523809524,0.542372881355932,0.548387096774194,0.603960396039604,0.140969977993057,0.160941653085695,0.164493326714571,0.1853145227186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101123","Gerald Green",30,148,432,817,0,0,0,0,0,0,0,0,0.264705882352941,0.333333333333333,0.378306878306878,0.393210749646393,0,0.242424242424242,0.438775510204082,0.505952380952381,0.346153846153846,0.361904761904762,0.357142857142857,0.358070500927644,1,0.947368421052632,0.851851851851852,0.85,0,0.173913043478261,0.300699300699301,0.305755395683453,0.20242603953829,0.222573220542394,0.208864262515541,0.195204493512205,0.3,0.24,0.24,0.25609756097561,0.1,0.28,0.24,0.231707317073171,0.3,0.36,0.28,0.268292682926829,0.5,0.36,0.3,0.292682926829268,0.2,0.2,0.22,0.219512195121951,0,0.04,0.12,0.0975609756097561,0,0.16,0.12,0.0853658536585366,0,0.04,0.02,0.024390243902439,0,0,0,0,0,0.04,0.02,0.0121951219512195,0,0.04,0.04,0.024390243902439,0,0.04,0.04,0.024390243902439,0,0.16,0.12,0.0853658536585366,0,0.04,0.02,0.024390243902439,0,0.12,0.1,0.0609756097560976,0.2,0.24,0.18,0.109756097560976,0.1,0.16,0.16,0.134146341463415,0,0,0,0
"101124","Hakim Warrick",84,185,194,194,9,14,14,14,0.9,0.56,0.5,0.5,0.442857142857143,0.40625,0.406060606060606,0.406060606060606,0.462686567164179,0.414012738853503,0.41358024691358,0.41358024691358,0,0,0,0,0.709677419354839,0.6875,0.681818181818182,0.681818181818182,1,1,1,1,0.219628478242497,0.224060966775253,0.219327622622683,0.219327622622683,0.1,0.285714285714286,0.285714285714286,0.285714285714286,0.1,0.142857142857143,0.142857142857143,0.142857142857143,0.1,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0.4,0.428571428571429,0.428571428571429,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0.2,0.285714285714286,0.285714285714286,0.285714285714286
"101126","Nate Robinson",41,134,306,890,1,1,3,11,0.1,0.04,0.06,0.11,0.347826086956522,0.342657342657343,0.366883116883117,0.402743142144638,0.37037037037037,0.40506329113924,0.421052631578947,0.451063829787234,0.315789473684211,0.265625,0.299270072992701,0.33433734939759,0.75,0.655172413793103,0.709090909090909,0.773255813953488,0.625,0.653061224489796,0.63716814159292,0.656346749226006,0.193211495676849,0.206847535458039,0.221801052832311,0.233133535956942,0.3,0.2,0.147058823529412,0.147058823529412,0.1,0.08,0.0588235294117647,0.0588235294117647,0.1,0.08,0.0588235294117647,0.0588235294117647,0.1,0.04,0.0294117647058824,0.0294117647058824,0.2,0.4,0.382352941176471,0.382352941176471,0.1,0.12,0.147058823529412,0.147058823529412,0.1,0.08,0.0588235294117647,0.0588235294117647,0,0.04,0.0294117647058824,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0.0294117647058824,0.0294117647058824,0.1,0.08,0.0588235294117647,0.0588235294117647,0,0.04,0.0294117647058824,0.0294117647058824,0.1,0.04,0.0294117647058824,0.0294117647058824,0.1,0.04,0.0294117647058824,0.0294117647058824,0.1,0.28,0.235294117647059,0.235294117647059,0,0.08,0.0588235294117647,0.0588235294117647
"101127","Jarrett Jack",62,199,406,921,5,20,45,88,0.5,0.8,0.9,0.88,0.423076923076923,0.443820224719101,0.430851063829787,0.412186379928315,0.45,0.485294117647059,0.465116279069767,0.448275862068966,0.333333333333333,0.30952380952381,0.293333333333333,0.296482412060302,1,0.96551724137931,0.845070422535211,0.877551020408163,0.818181818181818,0.835443037974684,0.864197530864197,0.828985507246377,0.18430086398035,0.182559588862642,0.178477761371171,0.186656278404691,0.1,0.2,0.18,0.18,0.1,0.16,0.18,0.18,0.1,0.16,0.18,0.17,0,0.16,0.18,0.15,0.2,0.12,0.12,0.17,0.1,0.08,0.08,0.11,0,0.12,0.12,0.11,0,0,0.02,0.02,0,0.04,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0.08,0.08,0.06,0,0.12,0.12,0.1,0,0,0.02,0.02,0,0.12,0.1,0.08,0,0.12,0.12,0.09,0.1,0.04,0.04,0.07,0.1,0.08,0.08,0.07
"101128","Francisco Garcia",35,99,217,568,0,0,2,12,0,0,0.04,0.12,0.297872340425532,0.325,0.361233480176211,0.390977443609023,0.4375,0.44,0.45,0.461988304093567,0.225806451612903,0.242857142857143,0.312925170068027,0.357340720221607,0,0.4,0.411764705882353,0.58974358974359,0.5,0.564102564102564,0.439024390243902,0.379807692307692,0.15606732229115,0.142921003279277,0.129861137905149,0.142479932860874,0,0.08,0.111111111111111,0.111111111111111,0,0.12,0.111111111111111,0.111111111111111,0.2,0.2,0.185185185185185,0.185185185185185,0,0.12,0.111111111111111,0.111111111111111,0.5,0.4,0.407407407407407,0.407407407407407,0,0.04,0.037037037037037,0.037037037037037,0,0.04,0.037037037037037,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.037037037037037,0.037037037037037,0,0,0,0,0,0.04,0.037037037037037,0.037037037037037,0,0,0,0,0,0.04,0.037037037037037,0.037037037037037,0,0.08,0.0740740740740741,0.0740740740740741,0.3,0.28,0.296296296296296,0.296296296296296,0,0,0,0
"101130","Johan Petro",56,106,137,137,7,12,12,12,0.7,0.48,0.324324324324324,0.324324324324324,0.471698113207547,0.452830188679245,0.452554744525547,0.452554744525547,0.471698113207547,0.456310679611651,0.458646616541353,0.458646616541353,NA,0.333333333333333,0.25,0.25,0.857142857142857,0.818181818181818,0.857142857142857,0.857142857142857,1,0.979166666666667,0.983870967741935,0.983870967741935,0.154652570051297,0.165568761798608,0.173944749514888,0.173944749514888,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1,0.166666666666667,0.166666666666667,0.166666666666667,0.2,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0
"101131","Jason Maxiell",42,74,172,342,0,0,0,17,0,0,0,0.17,0.512820512820513,0.421052631578947,0.407407407407407,0.434250764525994,0.512820512820513,0.421052631578947,0.407407407407407,0.434250764525994,NA,NA,NA,NA,0.5,0.454545454545455,0.597014925373134,0.547169811320755,1,1,1,1,0.135306605903238,0.127209175715607,0.132958368509659,0.131468514827609,0.1,0.08,0.14,0.130952380952381,0.2,0.2,0.16,0.166666666666667,0.2,0.24,0.2,0.214285714285714,0.2,0.24,0.22,0.238095238095238,0,0,0,0,0.2,0.12,0.16,0.130952380952381,0.1,0.08,0.1,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0.04,0.04,0.0357142857142857,0.1,0.04,0.06,0.0476190476190476,0.1,0.08,0.1,0.107142857142857,0,0,0,0,0.1,0.08,0.1,0.107142857142857,0.1,0.12,0.12,0.119047619047619,0,0,0,0,0.2,0.12,0.12,0.0833333333333333
"101132","Linas Kleiza",76,148,148,148,2,3,3,3,0.2,0.15,0.15,0.15,0.328571428571429,0.333333333333333,0.333333333333333,0.333333333333333,0.285714285714286,0.358974358974359,0.358974358974359,0.358974358974359,0.357142857142857,0.303030303030303,0.303030303030303,0.303030303030303,0.833333333333333,0.842105263157895,0.842105263157895,0.842105263157895,0.347826086956522,0.583333333333333,0.583333333333333,0.583333333333333,0.231105398974889,0.221706565941925,0.221706565941925,0.221706565941925,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0
"101133","Ian Mahinmi",56,173,325,571,10,25,35,41,1,1,0.7,0.41,0.466666666666667,0.470588235294118,0.484,0.495283018867925,0.51219512195122,0.512396694214876,0.520547945205479,0.530183727034121,0,0.133333333333333,0.225806451612903,0.186046511627907,0.56,0.641791044776119,0.628099173553719,0.65296803652968,1,0.96875,0.942148760330578,0.961904761904762,0.141041468855828,0.150367014442944,0.152539933649414,0.158045707460749,0,0.16,0.2,0.22,0,0.12,0.14,0.23,0,0.16,0.16,0.21,0.1,0.28,0.22,0.3,0,0,0.02,0.01,0.2,0.2,0.22,0.24,0,0.04,0.06,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0.04,0.06,0.05,0,0,0,0.02,0,0.08,0.1,0.12,0,0,0,0,0,0.08,0.1,0.12,0,0.12,0.12,0.16,0,0,0,0,0.2,0.08,0.1,0.15
"101135","David Lee",35,118,330,665,2,4,8,14,0.2,0.16,0.16,0.14,0.517241379310345,0.476190476190476,0.577868852459016,0.585215605749487,0.517241379310345,0.480769230769231,0.580246913580247,0.58641975308642,NA,0,0,0,0.5,0.666666666666667,0.666666666666667,0.703703703703704,1,1,1,1,0.116435420237013,0.140880407658892,0.155811288093636,0.160064816489143,0.3,0.28,0.42,0.42,0.3,0.2,0.34,0.41,0.3,0.16,0.34,0.39,0.3,0.16,0.4,0.44,0,0,0,0,0.2,0.2,0.2,0.27,0.2,0.12,0.2,0.23,0,0,0,0,0,0,0,0,0,0,0,0.02,0.2,0.12,0.12,0.08,0,0,0.08,0.13,0.2,0.12,0.24,0.26,0,0,0,0,0.2,0.12,0.24,0.26,0.3,0.16,0.28,0.29,0,0,0,0,0.1,0.16,0.16,0.14
"101138","Brandon Bass",61,136,283,661,0,0,0,0,0,0,0,0,0.59375,0.529411764705882,0.575418994413408,0.56,0.59375,0.535714285714286,0.581920903954802,0.562945368171021,NA,0,0,0.25,0.884615384615385,0.867924528301887,0.875,0.85981308411215,1,1,1,0.995798319327731,0.232623674417571,0.21695836682719,0.199473156485563,0.160251300883135,0.1,0.08,0.06,0.12,0.2,0.12,0.16,0.25,0.1,0.08,0.16,0.23,0.1,0.08,0.18,0.26,0,0.04,0.04,0.02,0.3,0.16,0.16,0.2,0.1,0.04,0.06,0.08,0,0,0,0,0.1,0.04,0.02,0.03,0,0,0,0.01,0,0,0,0.01,0,0,0.04,0.03,0,0,0.04,0.05,0,0,0,0,0,0,0.04,0.05,0,0,0.06,0.07,0,0,0.02,0.01,0.2,0.08,0.1,0.13
"101139","CJ Miles",52,185,331,757,0,0,1,2,0,0,0.02,0.02,0.313725490196078,0.371951219512195,0.367697594501718,0.364041604754829,0.285714285714286,0.412698412698413,0.403846153846154,0.42654028436019,0.333333333333333,0.346534653465347,0.347593582887701,0.335497835497836,0.666666666666667,0.823529411764706,0.838709677419355,0.817518248175182,0.375,0.426229508196721,0.392523364485981,0.36734693877551,0.177848359652434,0.179369480814052,0.183968962813377,0.195702221630821,0.6,0.32,0.3,0.23,0.1,0.12,0.18,0.17,0.1,0.12,0.18,0.19,0,0.04,0.08,0.12,0.4,0.4,0.42,0.44,0.3,0.12,0.14,0.16,0,0.04,0.06,0.08,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0.01,0,0,0.02,0.01,0,0,0,0.02,0,0.04,0.06,0.1,0,0.04,0.04,0.04,0,0,0.02,0.06,0,0,0.04,0.07,0.3,0.28,0.26,0.23,0.2,0.08,0.12,0.1
"101141","Ersan Ilyasova",52,90,203,598,1,1,5,10,0.1,0.04,0.1,0.1,0.447368421052632,0.354430379746835,0.386363636363636,0.446120689655172,0.272727272727273,0.347826086956522,0.407407407407407,0.531645569620253,0.518518518518518,0.357142857142857,0.368421052631579,0.356828193832599,1,0.933333333333333,0.888888888888889,0.830645161290323,0.176470588235294,0.285714285714286,0.485294117647059,0.608695652173913,0.1990361147014,0.183317542175394,0.157459956329482,0.165048570937936,0.3,0.32,0.38,0.32,0.2,0.24,0.3,0.32,0.2,0.24,0.3,0.3,0.1,0.2,0.24,0.21,0.2,0.16,0.24,0.28,0.2,0.16,0.1,0.13,0.2,0.16,0.14,0.14,0.1,0.04,0.06,0.06,0.1,0.04,0.02,0.02,0,0,0.02,0.01,0,0.08,0.04,0.04,0,0,0,0.01,0.2,0.2,0.16,0.15,0.1,0.08,0.08,0.07,0.1,0.12,0.08,0.08,0.1,0.12,0.14,0.12,0.2,0.16,0.2,0.19,0.1,0.12,0.06,0.07
"101142","Ronny Turiaf",54,129,182,283,0,10,10,10,0,0.4,0.2,0.1,0.709677419354839,0.625,0.582089552238806,0.563380281690141,0.709677419354839,0.625,0.582089552238806,0.563380281690141,NA,NA,NA,NA,0.625,0.441860465116279,0.393939393939394,0.380530973451327,1,1,1,1,0.133457438110815,0.111746476862732,0.109973515406774,0.106281954902082,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1
"101145","Monta Ellis",54,203,393,900,8,12,12,57,0.8,0.48,0.24,0.57,0.388888888888889,0.422680412371134,0.43854748603352,0.431734317343173,0.428571428571429,0.45985401459854,0.47565543071161,0.474036850921273,0.315789473684211,0.333333333333333,0.32967032967033,0.314814814814815,0.6,0.606060606060606,0.644736842105263,0.747126436781609,0.714285714285714,0.768292682926829,0.808917197452229,0.806267806267806,0.13736303652922,0.175031131483151,0.171133521513422,0.175926609435879,0,0,0.04,0.08,0.1,0.04,0.06,0.09,0.1,0.04,0.06,0.09,0,0,0.04,0.08,0.1,0.04,0.12,0.15,0,0.08,0.06,0.07,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0.1,0.04,0.08,0.09,0,0,0,0.01
"101150","Lou Williams",48,147,322,750,0,0,0,3,0,0,0,0.03,0.3125,0.412698412698413,0.4,0.400907715582451,0.285714285714286,0.391304347826087,0.409326424870466,0.405117270788913,0.384615384615385,0.470588235294118,0.380434782608696,0.390625,0.8125,0.84375,0.842857142857143,0.884146341463415,0.666666666666667,0.692307692307692,0.692982456140351,0.716981132075472,0.209571118166299,0.19412848894518,0.216259506715241,0.231752890246118,0.2,0.24,0.2,0.22093023255814,0.1,0.12,0.14,0.162790697674419,0.1,0.12,0.1,0.13953488372093,0.2,0.08,0.06,0.116279069767442,0.1,0.16,0.22,0.302325581395349,0.4,0.32,0.32,0.302325581395349,0,0.04,0.02,0.0465116279069767,0,0.04,0.02,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0,0,0.0232558139534884,0,0.04,0.02,0.0581395348837209,0,0.04,0.02,0.0116279069767442,0,0,0,0.0465116279069767,0,0,NA,NA,0.1,0.16,0.18,0.174418604651163,0.1,0.12,0.1,0.116279069767442
