GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0042100112,2,12,0,1,7:12 PM,12:00,,Start of 1st Period (7:12 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0042100112,4,10,0,1,7:12 PM,12:00,Jump Ball Theis vs. Drummond: Tip to Irving,,,,,4,1628464,Daniel Theis,1610612738.0,Boston,Celtics,BOS,5,203083,Andre Drummond,1610612751.0,Brooklyn,Nets,BKN,5,202681,Kyrie Irving,1610612751.0,Brooklyn,Nets,BKN,1
0042100112,7,1,1,1,7:12 PM,11:37,,,Brown 3PT Jump Shot (3 PTS) (Durant 1 AST),3 - 0,-3,5,1628971,Bruce Brown,1610612751.0,Brooklyn,Nets,BKN,5,201142,Kevin Durant,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,1
0042100112,9,5,40,1,7:13 PM,11:15,Brown Out of Bounds Lost Ball Turnover (P1.T1),,,,,4,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,0,,,,,,1
0042100112,11,5,45,1,7:13 PM,10:56,,,Curry Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5,203552,Seth Curry,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,1,0,,,,,,1
0042100112,12,2,1,1,7:13 PM,10:41,MISS Smart 27' 3PT Jump Shot,,,,,4,203935,Marcus Smart,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0042100112,13,4,0,1,7:14 PM,10:39,,,Drummond REBOUND (Off:0 Def:1),,,5,203083,Andre Drummond,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,,1
0042100112,14,6,2,1,7:14 PM,10:31,Horford S.FOUL (P1.T1) (T.Ford),,,,,4,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,5,1628971,Bruce Brown,1610612751.0,Brooklyn,Nets,BKN,1,0,,,,,,1
0042100112,16,3,11,1,7:14 PM,10:31,,,Brown Free Throw 1 of 2 (4 PTS),4 - 0,-4,5,1628971,Bruce Brown,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,,1
0042100112,17,3,12,1,7:14 PM,10:31,,,Brown Free Throw 2 of 2 (5 PTS),5 - 0,-5,5,1628971,Bruce Brown,1610612751.0,Brooklyn,Nets,BKN,0,0,,,,,,0,0,,,,,,1
0042100112,18,2,98,1,7:15 PM,10:18,MISS Brown 2' Cutting Layup Shot,,Curry BLOCK (1 BLK),,,4,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,5,203552,Seth Curry,1610612751.0,Brooklyn,Nets,BKN,1
