GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0042100302,2,12,0,1,8:46 PM,12:00,,Start of 1st Period (8:46 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0042100302,4,10,0,1,8:47 PM,12:00,Jump Ball Adebayo vs. Williams III: Tip to Tucker,,,,,4,1628389,Bam Adebayo,1610612748.0,Miami,Heat,MIA,5,1629057,Robert Williams III,1610612738.0,Boston,Celtics,BOS,4,200782,P.J. Tucker,1610612748.0,Miami,Heat,MIA,1
0042100302,7,1,1,1,8:47 PM,11:44,Tucker 3PT Jump Shot (3 PTS),,,0 - 3,3,4,200782,P.J. Tucker,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,9,2,1,1,8:47 PM,11:27,,,MISS Smart 28' 3PT Jump Shot,,,5,203935,Marcus Smart,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0042100302,10,4,0,1,8:47 PM,11:24,Tucker REBOUND (Off:0 Def:1),,,,,4,200782,P.J. Tucker,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,11,1,101,1,8:47 PM,11:09,Tucker 9' Driving Floating Jump Shot (5 PTS) (Butler 1 AST),,,0 - 5,5,4,200782,P.J. Tucker,1610612748.0,Miami,Heat,MIA,4,202710,Jimmy Butler,1610612748.0,Miami,Heat,MIA,0,0,,,,,,1
0042100302,13,1,1,1,8:48 PM,10:51,,,Brown 27' 3PT Jump Shot (3 PTS) (Smart 1 AST),3 - 5,2,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,5,203935,Marcus Smart,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1
0042100302,15,2,86,1,8:48 PM,10:34,MISS Adebayo 11' Turnaround Fadeaway Shot,,,,,4,1628389,Bam Adebayo,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,16,4,0,1,8:48 PM,10:30,,,Horford REBOUND (Off:0 Def:1),,,5,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0042100302,17,1,52,1,8:48 PM,10:25,,,Williams III 2' Alley Oop Dunk (2 PTS) (Smart 2 AST),5 - 5,TIE,5,1629057,Robert Williams III,1610612738.0,Boston,Celtics,BOS,5,203935,Marcus Smart,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1
0042100302,19,6,1,1,8:48 PM,10:12,,,Tatum P.FOUL (P1.T1) (B.Kennedy),,,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,4,1629216,Gabe Vincent,1610612748.0,Miami,Heat,MIA,1,0,,,,,,1
0042100302,21,2,1,1,8:49 PM,10:05,MISS Strus 27' 3PT Jump Shot,,,,,4,1629622,Max Strus,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,22,4,0,1,8:49 PM,10:03,,,Williams III REBOUND (Off:0 Def:1),,,5,1629057,Robert Williams III,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0042100302,23,2,41,1,8:49 PM,9:58,,,MISS Brown 2' Running Layup,,,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0042100302,24,4,0,1,8:49 PM,9:58,HEAT Rebound,,,,,2,1610612748,,,,,,0,0,,,,,,0,0,,,,,,0
0042100302,26,2,6,1,8:49 PM,9:43,MISS Tucker 3' Driving Layup,,Williams III BLOCK (1 BLK),,,4,200782,P.J. Tucker,1610612748.0,Miami,Heat,MIA,0,0,,,,,,5,1629057,Robert Williams III,1610612738.0,Boston,Celtics,BOS,1
0042100302,28,4,0,1,8:49 PM,9:43,Butler REBOUND (Off:1 Def:0),,,,,4,202710,Jimmy Butler,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,29,1,72,1,8:49 PM,9:36,Butler 1' Putback Layup (2 PTS),,,5 - 7,2,4,202710,Jimmy Butler,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,1
0042100302,30,5,1,1,8:50 PM,9:21,Butler STEAL (1 STL),,Horford Bad Pass Turnover (P1.T1),,,5,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,4,202710,Jimmy Butler,1610612748.0,Miami,Heat,MIA,0,0,,,,,,1
0042100302,33,1,1,1,8:50 PM,9:10,Vincent 27' 3PT Jump Shot (3 PTS) (Strus 1 AST),,,5 - 10,5,4,1629216,Gabe Vincent,1610612748.0,Miami,Heat,MIA,4,1629622,Max Strus,1610612748.0,Miami,Heat,MIA,0,0,,,,,,1
0042100302,35,1,1,1,8:50 PM,8:50,,,Horford 24' 3PT Jump Shot (3 PTS) (Tatum 1 AST),8 - 10,2,5,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1
