GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022101022,2,12,0,1,7:46 PM,12:00,,Start of 1st Period (7:46 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0022101022,4,10,0,1,7:46 PM,12:00,Jump Ball Embiid vs. Jokic: Tip to Maxey,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,1
0022101022,7,2,86,1,7:47 PM,11:36,MISS Embiid 6' Turnaround Fadeaway Shot,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,8,4,0,1,7:47 PM,11:33,Thybulle REBOUND (Off:1 Def:0),,,,,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,9,2,5,1,7:47 PM,11:24,MISS Embiid 5' Layup,,Jokic BLOCK (1 BLK),,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,1
0022101022,11,4,0,1,7:47 PM,11:21,,,Je. Green REBOUND (Off:0 Def:1),,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,12,5,45,1,7:47 PM,11:20,,,Gordon Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1,0,,,,,,1
0022101022,13,1,9,1,7:48 PM,11:04,Embiid 2' Driving Dunk (2 PTS),,,0 - 2,2,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,14,1,58,1,7:48 PM,10:42,,,Jokic 6' Turnaround Hook Shot (2 PTS),2 - 2,TIE,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,15,1,1,1,7:48 PM,10:29,Embiid 26' 3PT Jump Shot (5 PTS) (Maxey 1 AST),,,2 - 5,3,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,17,6,2,1,7:48 PM,10:09,Embiid S.FOUL (P1.T1) (E.Lewis),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,1,0,,,,,,1
0022101022,19,3,11,1,7:49 PM,10:09,,,Jokic Free Throw 1 of 2 (3 PTS),3 - 5,2,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,20,3,12,1,7:49 PM,10:09,,,Jokic Free Throw 2 of 2 (4 PTS),4 - 5,1,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,21,2,80,1,7:50 PM,9:46,MISS Harden 26' 3PT Step Back Jump Shot,,,,,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,22,4,0,1,7:50 PM,9:42,,,Je. Green REBOUND (Off:0 Def:2),,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,23,1,101,1,7:50 PM,9:37,,,Barton 7' Driving Floating Jump Shot (2 PTS),6 - 5,-1,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,24,1,47,1,7:50 PM,9:23,Harris 10' Turnaround Jump Shot (2 PTS),,,6 - 7,1,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,25,2,43,1,7:50 PM,9:11,Thybulle BLOCK (1 BLK),,MISS Barton 2' Alley Oop Layup,,,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,1
0022101022,26,4,0,1,7:50 PM,9:09,Harden REBOUND (Off:0 Def:1),,,,,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,27,1,1,1,7:50 PM,9:01,Harris 3PT Jump Shot (5 PTS) (Thybulle 1 AST),,,6 - 10,4,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,29,1,79,1,7:51 PM,8:51,,,Morris 13' Pullup Jump Shot (2 PTS),8 - 10,2,5,1628420,Monte Morris,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,30,2,1,1,7:51 PM,8:33,MISS Maxey 26' 3PT Jump Shot,,,,,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,31,4,0,1,7:51 PM,8:33,,,Je. Green REBOUND (Off:0 Def:3),,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,32,5,1,1,7:51 PM,8:32,Thybulle STEAL (1 STL),,Je. Green Bad Pass Turnover (P1.T2),,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,34,1,7,1,7:51 PM,8:31,Thybulle 3' Dunk (2 PTS),,,8 - 12,4,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,35,1,9,1,7:51 PM,8:19,,,Gordon 1' Driving Dunk (2 PTS) (Morris 1 AST),10 - 12,2,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,5,1628420,Monte Morris,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,36,1,108,1,7:51 PM,8:07,Thybulle 1' Cutting Dunk Shot (4 PTS) (Harden 1 AST),,,10 - 14,4,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,38,9,1,1,7:51 PM,8:07,,,Nuggets Timeout: Regular (Reg.1 Short 0),,,3,1610612743,,,,,,0,0,,,,,,0,0,,,,,,0
0022101022,41,5,2,1,7:55 PM,7:47,Embiid STEAL (1 STL),,Jokic Lost Ball Turnover (P1.T3),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,43,2,41,1,7:55 PM,7:42,MISS Maxey 1' Running Layup,,,,,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,44,4,0,1,7:55 PM,7:40,,,Jokic REBOUND (Off:0 Def:1),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,45,5,39,1,7:55 PM,7:36,,,Je. Green Step Out of Bounds Turnover (P2.T4),,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1,0,,,,,,1
0022101022,46,6,1,1,7:56 PM,7:22,,,Morris P.FOUL (P1.T1) (J.DeRosa),,,5,1628420,Monte Morris,1610612743.0,Denver,Nuggets,DEN,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0022101022,48,1,1,1,7:56 PM,7:05,Thybulle 3PT Jump Shot (7 PTS) (Maxey 2 AST),,,10 - 17,7,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,50,5,1,1,7:57 PM,6:54,Thybulle STEAL (2 STL),,Jokic Bad Pass Turnover (P2.T5),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,52,5,1,1,7:57 PM,6:47,Thybulle Bad Pass Turnover (P1.T1),,Jokic STEAL (1 STL),,,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,54,1,50,1,7:57 PM,6:41,,,Gordon 1' Running Dunk (4 PTS) (Je. Green 1 AST),12 - 17,5,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,56,1,6,1,7:57 PM,6:21,Harden 1' Driving Layup (2 PTS),,,12 - 19,7,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,57,2,6,1,7:57 PM,6:07,,,MISS Jokic 1' Driving Layup,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,58,4,0,1,7:58 PM,6:03,,,Barton REBOUND (Off:1 Def:0),,,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,59,1,97,1,7:58 PM,6:03,,,Barton Tip Layup Shot (4 PTS),14 - 19,5,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,60,1,1,1,7:58 PM,5:49,Embiid 19' Jump Shot (7 PTS) (Harden 2 AST),,,14 - 21,7,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,62,5,1,1,7:58 PM,5:34,Thybulle STEAL (3 STL),,Jokic Bad Pass Turnover (P3.T6),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,64,1,79,1,7:58 PM,5:28,Maxey 24' 3PT Pullup Jump Shot (3 PTS) (Embiid 1 AST),,,14 - 24,10,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,66,2,1,1,7:58 PM,5:16,,,MISS Gordon 26' 3PT Jump Shot,,,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,67,4,0,1,7:58 PM,5:12,Harris REBOUND (Off:0 Def:1),,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,68,1,80,1,7:59 PM,4:51,Embiid 26' 3PT Step Back Jump Shot (10 PTS) (Thybulle 2 AST),,,14 - 27,13,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,70,9,1,1,7:59 PM,4:49,,,Nuggets Timeout: Regular (Reg.2 Short 0),,,3,1610612743,,,,,,0,0,,,,,,0,0,,,,,,0
0022101022,71,8,0,1,8:01 PM,4:49,SUB: Niang FOR Embiid,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,72,8,0,1,8:01 PM,4:49,SUB: Jordan FOR Harris,,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,4,201599,DeAndre Jordan,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,73,8,0,1,8:01 PM,4:49,,,SUB: Hyland FOR Je. Green,,,5,201145,Jeff Green,1610612743.0,Denver,Nuggets,DEN,5,1630538,Bones Hyland,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
0022101022,77,2,73,1,8:02 PM,4:34,,,MISS Barton 1' Driving Reverse Layup,,,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,78,4,0,1,8:02 PM,4:32,Jordan REBOUND (Off:0 Def:1),,,,,4,201599,DeAndre Jordan,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,79,2,3,1,8:03 PM,4:22,MISS Jordan 3' Hook Shot,,,,,4,201599,DeAndre Jordan,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,80,4,0,1,8:03 PM,4:19,Thybulle REBOUND (Off:2 Def:0),,,,,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,81,1,97,1,8:03 PM,4:19,Thybulle Tip Layup Shot (9 PTS),,,14 - 29,15,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,82,2,1,1,8:03 PM,4:07,,,MISS Jokic 26' 3PT Jump Shot,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,83,4,0,1,8:03 PM,4:05,Harden REBOUND (Off:0 Def:2),,,,,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,84,1,101,1,8:03 PM,3:59,Harden 7' Driving Floating Jump Shot (4 PTS),,,14 - 31,17,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,85,1,1,1,8:03 PM,3:45,,,Morris 20' Jump Shot (4 PTS) (Jokic 1 AST),16 - 31,15,5,1628420,Monte Morris,1610612743.0,Denver,Nuggets,DEN,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,87,2,1,1,8:04 PM,3:26,MISS Niang 26' 3PT Jump Shot,,,,,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,88,4,0,1,8:04 PM,3:24,,,Gordon REBOUND (Off:0 Def:1),,,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,90,8,0,1,8:04 PM,3:19,,,SUB: Rivers FOR Barton,,,5,203115,Will Barton,1610612743.0,Denver,Nuggets,DEN,5,203085,Austin Rivers,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
0022101022,92,1,80,1,8:04 PM,3:15,,,Hyland 19' Step Back Jump Shot (2 PTS) (Gordon 1 AST),18 - 31,13,5,1630538,Bones Hyland,1610612743.0,Denver,Nuggets,DEN,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,94,2,5,1,8:05 PM,2:47,MISS Jordan 2' Layup,,,,,4,201599,DeAndre Jordan,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,95,4,0,1,8:05 PM,2:44,,,Jokic REBOUND (Off:0 Def:2),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,96,1,57,1,8:05 PM,2:34,,,Jokic 10' Driving Hook Shot (6 PTS),20 - 31,11,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,97,9,1,1,8:05 PM,2:32,76ERS Timeout: Regular (Full 1 Short 0),,,,,2,1610612755,,,,,,0,0,,,,,,0,0,,,,,,0
0022101022,98,8,0,1,8:05 PM,2:32,SUB: Green FOR Thybulle,,,,,4,1629680,Matisse Thybulle,1610612755.0,Philadelphia,76ers,PHI,4,201980,Danny Green,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,99,8,0,1,8:05 PM,2:32,,,SUB: Ja. Green FOR Gordon,,,5,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,5,203210,JaMychal Green,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
0022101022,108,8,0,1,8:05 PM,2:32,SUB: Harris FOR Maxey,,,,,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,102,2,1,1,8:07 PM,2:18,MISS Harris 26' 3PT Jump Shot,,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,103,4,0,1,8:07 PM,2:14,,,Hyland REBOUND (Off:0 Def:1),,,5,1630538,Bones Hyland,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,104,2,98,1,8:07 PM,2:08,,,MISS Jokic 3' Cutting Layup Shot,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,105,4,0,1,8:07 PM,2:04,,,Jokic REBOUND (Off:1 Def:2),,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,106,2,97,1,8:07 PM,2:04,,,MISS Jokic Tip Layup Shot,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,107,4,0,1,8:07 PM,2:04,Harris REBOUND (Off:0 Def:2),,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,110,6,2,1,8:07 PM,2:04,,,Ja. Green S.FOUL (P1.T2) (M.Boland),,,5,203210,JaMychal Green,1610612743.0,Denver,Nuggets,DEN,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0022101022,112,3,11,1,8:07 PM,2:04,MISS Harris Free Throw 1 of 2,,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,113,4,1,1,8:07 PM,2:04,76ERS Rebound,,,,,2,1610612755,,,,,,0,0,,,,,,0,0,,,,,,0
0022101022,120,3,12,1,8:07 PM,2:04,MISS Harris Free Throw 2 of 2,,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,114,8,0,1,8:07 PM,2:04,SUB: Embiid FOR Jordan,,,,,4,201599,DeAndre Jordan,1610612755.0,Philadelphia,76ers,PHI,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,115,8,0,1,8:07 PM,2:04,,,SUB: Forbes FOR Morris,,,5,1628420,Monte Morris,1610612743.0,Denver,Nuggets,DEN,5,1627854,Bryn Forbes,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
0022101022,116,8,0,1,8:07 PM,2:04,,,SUB: Cousins FOR Jokic,,,5,203999,Nikola Jokic,1610612743.0,Denver,Nuggets,DEN,5,202326,DeMarcus Cousins,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
0022101022,121,4,0,1,8:07 PM,2:00,,,Hyland REBOUND (Off:0 Def:2),,,5,1630538,Bones Hyland,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,122,1,108,1,8:08 PM,1:45,,,Ja. Green 1' Cutting Dunk Shot (2 PTS) (Cousins 1 AST),22 - 31,9,5,203210,JaMychal Green,1610612743.0,Denver,Nuggets,DEN,5,202326,DeMarcus Cousins,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
0022101022,124,6,2,1,8:09 PM,1:25,,,Cousins S.FOUL (P1.T3) (J.DeRosa),,,5,202326,DeMarcus Cousins,1610612743.0,Denver,Nuggets,DEN,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0022101022,126,3,11,1,8:09 PM,1:25,Niang Free Throw 1 of 2 (1 PTS),,,22 - 32,10,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,127,8,0,1,8:09 PM,1:25,SUB: Maxey FOR Harden,,,,,4,201935,James Harden,1610612755.0,Philadelphia,76ers,PHI,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0
0022101022,129,3,12,1,8:09 PM,1:25,Niang Free Throw 2 of 2 (2 PTS),,,22 - 33,11,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,130,2,1,1,8:09 PM,1:10,,,MISS Forbes 26' 3PT Jump Shot,,,5,1627854,Bryn Forbes,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,131,4,0,1,8:09 PM,1:07,Niang REBOUND (Off:0 Def:1),,,,,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022101022,132,1,5,1,8:10 PM,0:50,Harris 2' Layup (7 PTS) (Niang 1 AST),,,22 - 35,13,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,4,1627777,Georges Niang,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022101022,134,2,1,1,8:10 PM,0:32,,,MISS Cousins 27' 3PT Jump Shot,,,5,202326,DeMarcus Cousins,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
0022101022,135,4,0,1,8:10 PM,0:29,Maxey REBOUND (Off:0 Def:1),,,,,4,1630178,Tyrese Maxey,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
