GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022100747,2,12,0,1,7:42 PM,12:00,,Start of 1st Period (7:42 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0022100747,4,10,0,1,7:42 PM,12:00,Jump Ball Embiid vs. Holmes: Tip to Mitchell,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,5,1626158,Richaun Holmes,1610612758.0,Sacramento,Kings,SAC,5,1630558,Davion Mitchell,1610612758.0,Sacramento,Kings,SAC,1
0022100747,7,1,1,1,7:42 PM,11:39,,,Mitchell 26' 3PT Jump Shot (3 PTS) (Barnes 1 AST),3 - 0,-3,5,1630558,Davion Mitchell,1610612758.0,Sacramento,Kings,SAC,5,203084,Harrison Barnes,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,1
0022100747,9,6,2,1,7:42 PM,11:24,,,Barnes S.FOUL (P1.T1) (D.Richardson),,,5,203084,Harrison Barnes,1610612758.0,Sacramento,Kings,SAC,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0022100747,11,3,11,1,7:43 PM,11:24,Embiid Free Throw 1 of 2 (1 PTS),,,3 - 1,-2,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,12,3,12,1,7:43 PM,11:24,Embiid Free Throw 2 of 2 (2 PTS),,,3 - 2,-1,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,13,2,79,1,7:43 PM,11:04,,,MISS Barnes 7' Pullup Jump Shot,,,5,203084,Harrison Barnes,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,14,4,0,1,7:43 PM,11:02,Embiid REBOUND (Off:0 Def:1),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,16,5,1,1,7:44 PM,10:47,Curry Bad Pass Turnover (P1.T1),,Haliburton STEAL (1 STL),,,4,203552,Seth Curry,1610612755.0,Philadelphia,76ers,PHI,5,1630169,Tyrese Haliburton,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,1
0022100747,18,2,3,1,7:44 PM,10:40,,,MISS Bagley III 5' Hook Shot,,,5,1628963,Marvin Bagley III,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,19,4,0,1,7:44 PM,10:38,,,Bagley III REBOUND (Off:1 Def:0),,,5,1628963,Marvin Bagley III,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,20,2,71,1,7:44 PM,10:36,,,MISS Bagley III 5' Finger Roll Layup,,,5,1628963,Marvin Bagley III,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,21,4,0,1,7:44 PM,10:32,,,Bagley III REBOUND (Off:2 Def:0),,,5,1628963,Marvin Bagley III,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,22,2,97,1,7:44 PM,10:32,,,MISS Bagley III Tip Layup Shot,,,5,1628963,Marvin Bagley III,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,23,4,0,1,7:44 PM,10:31,Embiid REBOUND (Off:0 Def:2),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,24,1,41,1,7:44 PM,10:29,Harris 4' Running Layup (2 PTS) (Embiid 1 AST),,,3 - 4,1,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,1
0022100747,26,2,101,1,7:44 PM,10:18,,,MISS Mitchell 6' Driving Floating Jump Shot,,,5,1630558,Davion Mitchell,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
0022100747,27,4,0,1,7:44 PM,10:15,Embiid REBOUND (Off:0 Def:3),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,28,2,79,1,7:44 PM,10:02,MISS Embiid 11' Pullup Jump Shot,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0022100747,29,4,0,1,7:44 PM,10:00,,,Barnes REBOUND (Off:0 Def:1),,,5,203084,Harrison Barnes,1610612758.0,Sacramento,Kings,SAC,0,0,,,,,,0,0,,,,,,1
