GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-01-04T00:00:00,1,0022200564,1,7:00 pm ET,20230104/MEMCHA,1610612766,1610612763,2022,0,     ,,BSSE-CHA,BSSE-MEM,Q0       - ,Spectrum Center,0,0
2023-01-04T00:00:00,2,0022200565,1,7:00 pm ET,20230104/PHXCLE,1610612739,1610612756,2022,0,     ,,BSOH,BSAZ,Q0       - ,Rocket Mortgage FieldHouse,0,0
2023-01-04T00:00:00,3,0022200566,1,7:00 pm ET,20230104/OKCORL,1610612753,1610612760,2022,0,     ,,BSFL,BSOK,Q0       - ,Amway Center,0,0
2023-01-04T00:00:00,4,0022200567,1,7:00 pm ET,20230104/INDPHI,1610612755,1610612754,2022,0,     ,,NBCSP,BSIN,Q0       - ,Wells Fargo Center,0,0
2023-01-04T00:00:00,5,0022200568,1,7:30 pm ET,20230104/SASNYK,1610612752,1610612759,2022,0,     ,,MSG,BSSW-SA,Q0       - ,Madison Square Garden,0,0
2023-01-04T00:00:00,6,0022200569,1,7:30 pm ET,20230104/MILTOR,1610612761,1610612749,2022,0,     ,ESPN,SN,BSWI,Q0       - ESPN,Scotiabank Arena,0,0
2023-01-04T00:00:00,7,0022200570,1,8:00 pm ET,20230104/BKNCHI,1610612741,1610612751,2022,0,     ,,NBCSCH,YES,Q0       - ,United Center,0,0
2023-01-04T00:00:00,8,0022200571,1,8:00 pm ET,20230104/PORMIN,1610612750,1610612757,2022,0,     ,,BSN,ROOT-SP+,Q0       - ,Target Center,0,0
2023-01-04T00:00:00,9,0022200572,1,8:00 pm ET,20230104/HOUNOP,1610612740,1610612745,2022,0,     ,,BSNO,ATTSN-SW,Q0       - ,Smoothie King Center,0,0
2023-01-04T00:00:00,10,0022200573,1,10:00 pm ET,20230104/DETGSW,1610612744,1610612765,2022,0,     ,,NBCSBA,BSDET,Q0       - ,Chase Center,0,0
2023-01-04T00:00:00,11,0022200574,1,10:00 pm ET,20230104/MIALAL,1610612747,1610612748,2022,0,     ,ESPN,SPECSN,BSSUN,Q0       - ESPN,Crypto.com Arena,0,0
2023-01-04T00:00:00,12,0022200575,1,10:00 pm ET,20230104/ATLSAC,1610612758,1610612737,2022,0,     ,,NBCSCA,BSSE-ATL,Q0       - ,Golden 1 Center,0,0
