GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-11-12T00:00:00,1,0022300177,1,12:00 pm ET,20231112/CHANYK,1610612752,1610612766,2023,0,     ,,MSG,BSSE-CHA,Q0       - ,Madison Square Garden,0,0
2023-11-12T00:00:00,2,0022300178,1,3:00 pm ET,20231112/WASBKN,1610612751,1610612764,2023,0,     ,,YES,MNMT,Q0       - ,Barclays Center,0,0
2023-11-12T00:00:00,3,0022300179,1,3:30 pm ET,20231112/MEMLAC,1610612746,1610612763,2023,0,     ,,BSSC,BSSE-MEM,Q0       - ,Crypto.com Arena,0,0
2023-11-12T00:00:00,4,0022300180,1,6:00 pm ET,20231112/INDPHI,1610612755,1610612754,2023,0,     ,,NBCSP,BSIN,Q0       - ,Wells Fargo Center,0,0
2023-11-12T00:00:00,5,0022300181,1,7:00 pm ET,20231112/DETCHI,1610612741,1610612765,2023,0,     ,,NBCSCH,BSDET,Q0       - ,United Center,0,0
2023-11-12T00:00:00,6,0022300182,1,7:00 pm ET,20231112/DENHOU,1610612745,1610612743,2023,0,     ,,SCHN,ALT,Q0       - ,Toyota Center,0,0
2023-11-12T00:00:00,7,0022300183,1,7:00 pm ET,20231112/DALNOP,1610612740,1610612742,2023,0,     ,,BSNO,BSSW-DAL,Q0       - ,Smoothie King Center,0,0
2023-11-12T00:00:00,8,0022300184,1,7:00 pm ET,20231112/MIASAS,1610612759,1610612748,2023,0,     ,,BSSW-SA,BSSUN,Q0       - ,Frost Bank Center,0,0
2023-11-12T00:00:00,9,0022300185,1,8:00 pm ET,20231112/OKCPHX,1610612756,1610612760,2023,0,     ,,KTVK/KPHE,BSOK,Q0       - ,Footprint Center,0,0
2023-11-12T00:00:00,10,0022300186,1,8:30 pm ET,20231112/MINGSW,1610612744,1610612750,2023,0,     ,,NBCSBA,BSN,Q0       - ,Chase Center,0,0
2023-11-12T00:00:00,11,0022300187,1,10:00 pm ET,20231112/PORLAL,1610612747,1610612757,2023,0,     ,,SPECSN,ROOT-SP/+,Q0       - ,Crypto.com Arena,0,0
