GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-03-31T00:00:00,1,0022201148,1,7:00 pm ET,20230331/CHICHA,1610612766,1610612741,2022,0,,,BSSE-CHA,NBCSCH,Q0  - ,Spectrum Center,0,0
2023-03-31T00:00:00,2,0022201149,1,7:00 pm ET,20230331/OKCIND,1610612754,1610612760,2022,0,,,BSIN,BSOK,Q0  - ,Gainbridge Fieldhouse,0,0
2023-03-31T00:00:00,3,0022201150,1,7:00 pm ET,20230331/TORPHI,1610612755,1610612761,2022,0,,,NBCSP,SN,Q0  - ,Wells Fargo Center,0,0
2023-03-31T00:00:00,4,0022201151,1,7:00 pm ET,20230331/ORLWAS,1610612764,1610612753,2022,0,,,NBCSWA,BSFL,Q0  - ,Capital One Arena,0,0
2023-03-31T00:00:00,5,0022201152,1,7:30 pm ET,20230331/UTABOS,1610612738,1610612762,2022,0,,,NBCSB,ATTSN-RM,Q0  - ,TD Garden,0,0
2023-03-31T00:00:00,6,0022201153,1,7:30 pm ET,20230331/ATLBKN,1610612751,1610612737,2022,0,,,YES,BSSE-ATL,Q0  - ,Barclays Center,0,0
2023-03-31T00:00:00,7,0022201154,1,7:30 pm ET,20230331/NYKCLE,1610612739,1610612752,2022,0,,,BSOH,MSG,Q0  - ,Rocket Mortgage FieldHouse,0,0
2023-03-31T00:00:00,8,0022201155,1,8:00 pm ET,20230331/DETHOU,1610612745,1610612765,2022,0,,,ATTSN-SW,BSDET,Q0  - ,Toyota Center,0,0
2023-03-31T00:00:00,9,0022201156,1,8:00 pm ET,20230331/LACMEM,1610612763,1610612746,2022,0,,,BSSE-MEM,ClipperVision,Q0  - ,FedExForum,0,0
2023-03-31T00:00:00,10,0022201157,1,8:00 pm ET,20230331/LALMIN,1610612750,1610612747,2022,0,,NBA TV,BSN,SPECSN,Q0  - NBA TV,Target Center,0,0
2023-03-31T00:00:00,11,0022201158,1,10:00 pm ET,20230331/SASGSW,1610612744,1610612759,2022,0,,,NBCSBA,KENS,Q0  - ,Chase Center,0,0
2023-03-31T00:00:00,12,0022201159,1,10:00 pm ET,20230331/SACPOR,1610612757,1610612758,2022,0,,,ROOT-SP+,NBCSCA,Q0  - ,Moda Center,0,0
2023-03-31T00:00:00,13,0022201160,1,10:30 pm ET,20230331/DENPHX,1610612756,1610612743,2022,0,,NBA TV,BSAZ,ALT,Q0  - NBA TV,Footprint Center,0,0
