GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-12-23T00:00:00,1,0022100476,1,7:00 pm ET,20211223/HOUIND,1610612754,1610612745,2021,0,     ,,BSIN,ATTSN-SW,Q0       - ,Gainbridge Fieldhouse,0,0
2021-12-23T00:00:00,2,0022100477,1,7:00 pm ET,20211223/NOPORL,1610612753,1610612740,2021,0,     ,,BSFL,BSNO,Q0       - ,Amway Center,0,0
2021-12-23T00:00:00,3,0022100478,1,7:00 pm ET,20211223/ATLPHI,1610612755,1610612737,2021,0,     ,,NBCSP,BSSE-ATL,Q0       - ,Wells Fargo Center,0,0
2021-12-23T00:00:00,4,0022100479,1,7:30 pm ET,20211223/DETMIA,1610612748,1610612765,2021,0,,,BSSUN,BSDET+,Q0  - ,FTX Arena,0,0
2021-12-23T00:00:00,5,0022100480,1,7:30 pm ET,20211223/WASNYK,1610612752,1610612764,2021,0,     ,,MSG,NBCSWA+,Q0       - ,Madison Square Garden,0,0
2021-12-23T00:00:00,6,0022100481,1,8:30 pm ET,20211223/MILDAL,1610612742,1610612749,2021,0,     ,NBA TV,BSSW-DAL,BSWI,Q0       - NBA TV,American Airlines Center,0,0
2021-12-23T00:00:00,7,0022100482,1,9:00 pm ET,20211223/CHADEN,1610612743,1610612766,2021,0,,,ALT,BSSE-CHA,Q0  - ,Ball Arena,0,0
2021-12-23T00:00:00,8,0022100483,1,9:00 pm ET,20211223/OKCPHX,1610612756,1610612760,2021,0,,,BSAZ,BSOK,Q0  - ,Footprint Center,0,0
2021-12-23T00:00:00,9,0022100484,1,9:00 pm ET,20211223/MINUTA,1610612762,1610612750,2021,0,     ,,ATTSN-RM,BSN+,Q0       - ,Vivint Arena,0,0
2021-12-23T00:00:00,10,0022100485,1,10:00 pm ET,20211223/MEMGSW,1610612744,1610612763,2021,0,,,NBCSBA,BSSE-MEM,Q0  - ,Chase Center,0,0
2021-12-23T00:00:00,11,0022100486,1,PPD,20211223/BKNPOR,1610612757,1610612751,2021,0,     ,,ROOT-SP+,YES,Q0       - ,Moda Center,0,0
2021-12-23T00:00:00,12,0022100487,1,10:30 pm ET,20211223/SASLAL,1610612747,1610612759,2021,0,,,SPECSN,KENS,Q0  - ,STAPLES Center,0,0
