GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-12-15T00:00:00,1,0022100417,1,7:00 pm ET,20211215/HOUCLE,1610612739,1610612745,2021,0,     ,,BSOH,ATTSN-SW,Q0       - ,Rocket Mortgage FieldHouse,0,0
2021-12-15T00:00:00,2,0022100418,1,7:00 pm ET,20211215/ATLORL,1610612753,1610612737,2021,0,     ,,BSFL,BSSE-ATL,Q0       - ,Amway Center,0,0
2021-12-15T00:00:00,3,0022100419,1,7:00 pm ET,20211215/MIAPHI,1610612755,1610612748,2021,0,     ,,NBCSP,BSSUN,Q0       - ,Wells Fargo Center,0,0
2021-12-15T00:00:00,4,0022100420,1,7:30 pm ET,20211215/LALDAL,1610612742,1610612747,2021,0,,ESPN,BSSW-DAL,SPECSN,Q0  - ESPN,American Airlines Center,0,0
2021-12-15T00:00:00,5,0022100421,1,8:00 pm ET,20211215/INDMIL,1610612749,1610612754,2021,0,     ,,BSWI,BSIN,Q0       - ,Fiserv Forum,0,0
2021-12-15T00:00:00,6,0022100422,1,8:00 pm ET,20211215/NOPOKC,1610612760,1610612740,2021,0,,,BSOK,BSNO,Q0  - ,Paycom Center,0,0
2021-12-15T00:00:00,7,0022100423,1,8:30 pm ET,20211215/CHASAS,1610612759,1610612766,2021,0,,,CW35,BSSE-CHA,Q0  - ,AT&T Center,0,0
2021-12-15T00:00:00,8,0022100424,1,9:00 pm ET,20211215/MINDEN,1610612743,1610612750,2021,0,     ,,ALT,BSN,Q0       - ,Ball Arena,0,0
2021-12-15T00:00:00,9,0022100425,1,10:00 pm ET,20211215/LACUTA,1610612762,1610612746,2021,0,,ESPN,ATTSN-RM,BSSC,Q0  - ESPN,Vivint Arena,0,0
2021-12-15T00:00:00,10,0022100426,1,10:00 pm ET,20211215/MEMPOR,1610612757,1610612763,2021,0,,,ROOT-SP,BSSE-MEM,Q0  - ,Moda Center,0,0
2021-12-15T00:00:00,11,0022100427,1,10:00 pm ET,20211215/WASSAC,1610612758,1610612764,2021,0,,,NBCSCA,NBCSWA+,Q0  - ,Golden 1 Center,0,0
