GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-01-23T00:00:00,1,0022100698,1,1:00 pm ET,20220123/LACNYK,1610612752,1610612746,2021,0,     ,,MSG,BSSC,Q0       - ,Madison Square Garden,0,0
2022-01-23T00:00:00,2,0022100699,1,3:30 pm ET,20220123/BOSWAS,1610612764,1610612738,2021,0,,,NBCSWA,NBCSB,Q0  - ,Capital One Arena,0,0
2022-01-23T00:00:00,3,0022100700,1,6:00 pm ET,20220123/LALMIA,1610612748,1610612747,2021,0,,NBA TV,BSSUN,SPECSN,Q0  - NBA TV,FTX Arena,0,0
2022-01-23T00:00:00,4,0022100701,1,6:00 pm ET,20220123/CHIORL,1610612753,1610612741,2021,0,     ,,BSFL,NBCSCH,Q0       - ,Amway Center,0,0
2022-01-23T00:00:00,5,0022100702,1,6:00 pm ET,20220123/PORTOR,1610612761,1610612757,2021,0,,,SN,ROOT-SP+,Q0  - ,Scotiabank Arena,0,0
2022-01-23T00:00:00,6,0022100703,1,7:00 pm ET,20220123/ATLCHA,1610612766,1610612737,2021,0,,,BSSE-CHA,BSSE-ATL,Q0  - ,Spectrum Center,0,0
2022-01-23T00:00:00,7,0022100704,1,7:00 pm ET,20220123/PHISAS,1610612759,1610612755,2021,0,     ,,BSSW-SA,NBCSP,Q0       - ,AT&T Center,0,0
2022-01-23T00:00:00,8,0022100705,1,7:30 pm ET,20220123/MEMDAL,1610612742,1610612763,2021,0,     ,,BSSW-DAL,BSSE-MEM,Q0       - ,American Airlines Center,0,0
2022-01-23T00:00:00,9,0022100706,1,8:00 pm ET,20220123/BKNMIN,1610612750,1610612751,2021,0,,,BSN,YES,Q0  - ,Target Center,0,0
2022-01-23T00:00:00,10,0022100707,1,8:00 pm ET,20220123/DETDEN,1610612743,1610612765,2021,0,     ,,ALT,BSDET,Q0       - ,Ball Arena,0,0
2022-01-23T00:00:00,11,0022100708,1,8:30 pm ET,20220123/UTAGSW,1610612744,1610612762,2021,0,,NBA TV,NBCSBA,ATTSN-RM,Q0  - NBA TV,Chase Center,0,0
