GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-02-13T00:00:00,1,0022200857,1,7:00 pm ET,20230213/ATLCHA,1610612766,1610612737,2022,0,     ,,BSSE-CHA,BSSE-ATL,Q0       - ,Spectrum Center,0,0
2023-02-13T00:00:00,2,0022200858,1,7:00 pm ET,20230213/SASCLE,1610612739,1610612759,2022,0,     ,,BSOH,BSSW-SA,Q0       - ,Rocket Mortgage FieldHouse,0,0
2023-02-13T00:00:00,3,0022200859,1,7:00 pm ET,20230213/UTAIND,1610612754,1610612762,2022,0,     ,,BSIN,ATTSN-RM,Q0       - ,Gainbridge Fieldhouse,0,0
2023-02-13T00:00:00,4,0022200860,1,7:00 pm ET,20230213/HOUPHI,1610612755,1610612745,2022,0,     ,,NBCSP,ATTSN-SW,Q0       - ,Wells Fargo Center,0,0
2023-02-13T00:00:00,5,0022200861,1,7:30 pm ET,20230213/DENMIA,1610612748,1610612743,2022,0,     ,NBA TV,BSSUN,ALT,Q0       - NBA TV,Miami-Dade Arena,0,0
2023-02-13T00:00:00,6,0022200862,1,7:30 pm ET,20230213/BKNNYK,1610612752,1610612751,2022,0,     ,,MSG,YES,Q0       - ,Madison Square Garden,0,0
2023-02-13T00:00:00,7,0022200863,1,8:00 pm ET,20230213/ORLCHI,1610612741,1610612753,2022,0,     ,,NBCSCH,BSFL,Q0       - ,United Center,0,0
2023-02-13T00:00:00,8,0022200864,1,8:00 pm ET,20230213/NOPOKC,1610612760,1610612740,2022,0,     ,,BSOK,BSNO,Q0       - ,Paycom Center,0,0
2023-02-13T00:00:00,9,0022200865,1,8:30 pm ET,20230213/MINDAL,1610612742,1610612750,2022,0,     ,,BSSW-DAL,BSNX,Q0       - ,American Airlines Center,0,0
2023-02-13T00:00:00,10,0022200866,1,10:00 pm ET,20230213/WASGSW,1610612744,1610612764,2022,0,     ,,NBCSBA,NBCSWA,Q0       - ,Chase Center,0,0
2023-02-13T00:00:00,11,0022200867,1,10:00 pm ET,20230213/LALPOR,1610612757,1610612747,2022,0,     ,,ROOT-SP+,SPECSN,Q0       - ,Moda Center,0,0
