GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-01-02T00:00:00,1,0022200550,1,3:00 pm ET,20230102/PHXNYK,1610612752,1610612756,2022,0,,,MSG,BSAZ,Q0  - ,Madison Square Garden,0,0
2023-01-02T00:00:00,2,0022200551,1,7:00 pm ET,20230102/LALCHA,1610612766,1610612747,2022,0,,,BSSE-CHA,SPECSN,Q0  - ,Spectrum Center,0,0
2023-01-02T00:00:00,3,0022200552,1,7:00 pm ET,20230102/CHICLE,1610612739,1610612741,2022,0,,,BSOH,NBCSCH,Q0  - ,Rocket Mortgage FieldHouse,0,0
2023-01-02T00:00:00,4,0022200553,1,7:00 pm ET,20230102/TORIND,1610612754,1610612761,2022,0,,,BSIN,SN,Q0  - ,Gainbridge Fieldhouse,0,0
2023-01-02T00:00:00,5,0022200554,1,7:00 pm ET,20230102/NOPPHI,1610612755,1610612740,2022,0,,,NBCSP,BSNO,Q0  - ,Wells Fargo Center,0,0
2023-01-02T00:00:00,6,0022200555,1,7:30 pm ET,20230102/SASBKN,1610612751,1610612759,2022,0,,,YES,BSSW-SA,Q0  - ,Barclays Center,0,0
2023-01-02T00:00:00,7,0022200556,1,8:00 pm ET,20230102/DALHOU,1610612745,1610612742,2022,0,,,ATTSN-SW,BSSW-DAL,Q0  - ,Toyota Center,0,0
2023-01-02T00:00:00,8,0022200557,1,8:00 pm ET,20230102/DENMIN,1610612750,1610612743,2022,0,,,BSN,ALT,Q0  - ,Target Center,0,0
2023-01-02T00:00:00,9,0022200558,1,10:00 pm ET,20230102/ATLGSW,1610612744,1610612737,2022,0,,NBA TV,NBCSBA,BSSE-ATL,Q0  - NBA TV,Chase Center,0,0
2023-01-02T00:00:00,10,0022200559,1,10:00 pm ET,20230102/DETPOR,1610612757,1610612765,2022,0,,,ROOT-SP+,BSDET,Q0  - ,Moda Center,0,0
2023-01-02T00:00:00,11,0022200560,1,10:30 pm ET,20230102/MIALAC,1610612746,1610612748,2022,0,,,ClipperVision,BSSUN,Q0  - ,Crypto.com Arena,0,0
