GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-10-30T00:00:00,1,0022100078,1,5:00 pm ET,20211030/BOSWAS,1610612764,1610612738,2021,0,,,NBCSWA,NBCSB,Q0  - ,Capital One Arena,0,0
2021-10-30T00:00:00,2,0022100079,1,7:00 pm ET,20211030/ORLDET,1610612765,1610612753,2021,0,     ,,BSDET+,BSFL,Q0       - ,Little Caesars Arena,0,0
2021-10-30T00:00:00,3,0022100080,1,7:00 pm ET,20211030/NYKNOP,1610612740,1610612752,2021,0,     ,,BSNO,MSG,Q0       - ,Smoothie King Center,0,0
2021-10-30T00:00:00,4,0022100081,1,7:30 pm ET,20211030/TORIND,1610612754,1610612761,2021,0,     ,,BSIN,SN,Q0       - ,Gainbridge Fieldhouse,0,0
2021-10-30T00:00:00,5,0022100082,1,7:30 pm ET,20211030/ATLPHI,1610612755,1610612737,2021,0,     ,NBA TV,NBCSP,BSSE-ATL,Q0       - NBA TV,Wells Fargo Center,0,0
2021-10-30T00:00:00,6,0022100083,1,8:00 pm ET,20211030/UTACHI,1610612741,1610612762,2021,0,     ,,NBCSCH+,ATTSN-RM,Q0       - ,United Center,0,0
2021-10-30T00:00:00,7,0022100084,1,8:00 pm ET,20211030/MIAMEM,1610612763,1610612748,2021,0,     ,,BSSE-MEM,BSSUN,Q0       - ,FedExForum,0,0
2021-10-30T00:00:00,8,0022100085,1,8:00 pm ET,20211030/SASMIL,1610612749,1610612759,2021,0,     ,,BSWI,BSSW-SA,Q0       - ,Fiserv Forum,0,0
2021-10-30T00:00:00,9,0022100086,1,8:30 pm ET,20211030/OKCGSW,1610612744,1610612760,2021,0,,,NBCSBA,BSOK,Q0  - ,Chase Center,0,0
2021-10-30T00:00:00,10,0022100087,1,9:00 pm ET,20211030/DENMIN,1610612750,1610612743,2021,0,     ,,BSN,ALT2,Q0       - ,Target Center,0,0
2021-10-30T00:00:00,11,0022100088,1,10:00 pm ET,20211030/CLEPHX,1610612756,1610612739,2021,0,     ,,BSAZ,BSOH,Q0       - ,Footprint Center,0,0
