GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-04-09T00:00:00,1,0022201216,1,1:00 pm ET,20230409/ATLBOS,1610612738,1610612737,2022,0,,ESPN,NBCSB,BSSE-ATL,Q0  - ESPN,TD Garden,0,0
2023-04-09T00:00:00,2,0022201217,1,1:00 pm ET,20230409/PHIBKN,1610612751,1610612755,2022,0,,,WWOR,NBCSP,Q0  - ,Barclays Center,0,0
2023-04-09T00:00:00,3,0022201218,1,1:00 pm ET,20230409/CHACLE,1610612739,1610612766,2022,0,,,BSOH,BSSE-CHA,Q0  - ,Rocket Mortgage FieldHouse,0,0
2023-04-09T00:00:00,4,0022201219,1,1:00 pm ET,20230409/ORLMIA,1610612748,1610612753,2022,0,,,BSSUN,BSFL,Q0  - ,Kaseya Center,0,0
2023-04-09T00:00:00,5,0022201220,1,1:00 pm ET,20230409/INDNYK,1610612752,1610612754,2022,0,,,MSG,BSIN,Q0  - ,Madison Square Garden,0,0
2023-04-09T00:00:00,6,0022201221,1,1:00 pm ET,20230409/MILTOR,1610612761,1610612749,2022,0,,,SN,BSWI,Q0  - ,Scotiabank Arena,0,0
2023-04-09T00:00:00,7,0022201222,1,1:00 pm ET,20230409/HOUWAS,1610612764,1610612745,2022,0,,,NBCSWA,ATTSN-SW,Q0  - ,Capital One Arena,0,0
2023-04-09T00:00:00,8,0022201223,1,1:00 pm ET,20230409/DETCHI,1610612741,1610612765,2022,0,,,NBCSCH,BSDETX,Q0  - ,United Center,0,0
2023-04-09T00:00:00,9,0022201224,1,3:30 pm ET,20230409/SASDAL,1610612742,1610612759,2022,0,,,BSSW-DAL,CW35/KNIC,Q0  - ,American Airlines Center,0,0
2023-04-09T00:00:00,10,0022201225,1,3:30 pm ET,20230409/NOPMIN,1610612750,1610612740,2022,0,,,BSN,BSNO,Q0  - ,Target Center,0,0
2023-04-09T00:00:00,11,0022201226,1,3:30 pm ET,20230409/MEMOKC,1610612760,1610612763,2022,0,,,BSOK,BSSE-MEM,Q0  - ,Paycom Center,0,0
2023-04-09T00:00:00,12,0022201227,1,3:30 pm ET,20230409/SACDEN,1610612743,1610612758,2022,0,,,ALT,NBCSCA,Q0  - ,Ball Arena,0,0
2023-04-09T00:00:00,13,0022201228,1,3:30 pm ET,20230409/UTALAL,1610612747,1610612762,2022,0,,ESPN,SPECSN,ATTSN-RM,Q0  - ESPN,Crypto.com Arena,0,0
2023-04-09T00:00:00,14,0022201229,1,3:30 pm ET,20230409/LACPHX,1610612756,1610612746,2022,0,,,BSAZ,ClipperVision,Q0  - ,Footprint Center,0,0
2023-04-09T00:00:00,15,0022201230,1,3:30 pm ET,20230409/GSWPOR,1610612757,1610612744,2022,0,,,ROOT-SP+,NBCSBA,Q0  - ,Moda Center,0,0
