GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-03-11T00:00:00,1,0022201004,1,4:00 pm ET,20230311/NYKLAC,1610612746,1610612752,2022,0,     ,,ClipperVision,MSG,Q0       - ,Crypto.com Arena,0,0
2023-03-11T00:00:00,2,0022201005,1,7:00 pm ET,20230311/UTACHA,1610612766,1610612762,2022,0,     ,,BSSE-CHA,ATTSN-RM,Q0       - ,Spectrum Center,0,0
2023-03-11T00:00:00,3,0022201006,1,7:00 pm ET,20230311/INDDET,1610612765,1610612754,2022,0,     ,,BSDET,BSIN,Q0       - ,Little Caesars Arena,0,0
2023-03-11T00:00:00,4,0022201007,1,7:00 pm ET,20230311/MIAORL,1610612753,1610612748,2022,0,     ,,BSFL,BSSUN,Q0       - ,Amway Center,0,0
2023-03-11T00:00:00,5,0022201008,1,7:30 pm ET,20230311/BOSATL,1610612737,1610612738,2022,0,     ,,BSSE-ATL,NBCSB,Q0       - ,State Farm Arena,0,0
2023-03-11T00:00:00,6,0022201009,1,8:00 pm ET,20230311/CHIHOU,1610612745,1610612741,2022,0,     ,,ATTSN-SW,NBCSCH,Q0       - ,Toyota Center,0,0
2023-03-11T00:00:00,7,0022201010,1,8:00 pm ET,20230311/DALMEM,1610612763,1610612742,2022,0,     ,,BSSE-MEM,BSSW-DAL,Q0       - ,FedExForum,0,0
2023-03-11T00:00:00,8,0022201011,1,8:30 pm ET,20230311/OKCNOP,1610612740,1610612760,2022,0,     ,,BSNO,BSOK,Q0       - ,Smoothie King Center,0,0
2023-03-11T00:00:00,9,0022201012,1,8:30 pm ET,20230311/MILGSW,1610612744,1610612749,2022,0,     ,ABC,,,Q0       - ABC,Chase Center,0,0
2023-03-11T00:00:00,10,0022201013,1,9:00 pm ET,20230311/SACPHX,1610612756,1610612758,2022,0,     ,,BSAZ,NBCSCA,Q0       - ,Footprint Center,0,0
