GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-04-05T00:00:00,1,0022101178,1,7:00 pm ET,20220405/PHIIND,1610612754,1610612755,2021,0,     ,,BSIN,NBCSP,Q0       - ,Gainbridge Fieldhouse,0,0
2022-04-05T00:00:00,2,0022101179,1,7:00 pm ET,20220405/CLEORL,1610612753,1610612739,2021,0,     ,,BSFL,BSOH,Q0       - ,Amway Center,0,0
2022-04-05T00:00:00,3,0022101180,1,7:30 pm ET,20220405/HOUBKN,1610612751,1610612745,2021,0,,,YES,ATTSN-SW,Q0  - ,Barclays Center,0,0
2022-04-05T00:00:00,4,0022101181,1,7:30 pm ET,20220405/CHAMIA,1610612748,1610612766,2021,0,,,BSSUN,BSSE-CHA,Q0  - ,FTX Arena,0,0
2022-04-05T00:00:00,5,0022101182,1,7:30 pm ET,20220405/ATLTOR,1610612761,1610612737,2021,0,     ,,TSN,BSSE-ATL,Q0       - ,Scotiabank Arena,0,0
2022-04-05T00:00:00,6,0022101183,1,8:00 pm ET,20220405/MILCHI,1610612741,1610612749,2021,0,     ,ESPN,NBCSCH,BSWI,Q0       - ESPN,United Center,0,0
2022-04-05T00:00:00,7,0022101184,1,8:00 pm ET,20220405/WASMIN,1610612750,1610612764,2021,0,     ,,BSNX,NBCSWA,Q0       - ,Target Center,0,0
2022-04-05T00:00:00,8,0022101185,1,8:00 pm ET,20220405/POROKC,1610612760,1610612757,2021,0,,,BSOK,ROOT-SP,Q0  - ,Paycom Center,0,0
2022-04-05T00:00:00,9,0022101186,1,9:00 pm ET,20220405/SASDEN,1610612743,1610612759,2021,0,     ,,ALT2,CW35,Q0       - ,Ball Arena,0,0
2022-04-05T00:00:00,10,0022101187,1,9:00 pm ET,20220405/MEMUTA,1610612762,1610612763,2021,0,     ,,ATTSN-RM,BSSE-MEM,Q0       - ,Vivint Arena,0,0
2022-04-05T00:00:00,11,0022101188,1,10:00 pm ET,20220405/NOPSAC,1610612758,1610612740,2021,0,,,NBCSCA,BSNO,Q0  - ,Golden 1 Center,0,0
2022-04-05T00:00:00,12,0022101189,1,10:30 pm ET,20220405/LALPHX,1610612756,1610612747,2021,0,     ,NBA TV,BSAZ,SPECSN,Q0       - NBA TV,Footprint Center,0,0
