GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2021-10-20T00:00:00,1,0022100003,1,7:00 pm ET,20211020/INDCHA,1610612766,1610612754,2021,0,,,BSSE-CHA,BSIN,Q0  - ,Spectrum Center,0,0
2021-10-20T00:00:00,2,0022100004,1,7:00 pm ET,20211020/CHIDET,1610612765,1610612741,2021,0,     ,,BSDET,NBCSCH,Q0       - ,Little Caesars Arena,0,0
2021-10-20T00:00:00,3,0022100005,1,7:30 pm ET,20211020/BOSNYK,1610612752,1610612738,2021,0,,ESPN,,,Q0  - ESPN,Madison Square Garden,0,0
2021-10-20T00:00:00,4,0022100006,1,7:30 pm ET,20211020/WASTOR,1610612761,1610612764,2021,0,     ,,TSN,NBCSWA,Q0       - ,Scotiabank Arena,0,0
2021-10-20T00:00:00,5,0022100007,1,8:00 pm ET,20211020/CLEMEM,1610612763,1610612739,2021,0,     ,,BSSE-MEM,BSOH,Q0       - ,FedExForum,0,0
2021-10-20T00:00:00,6,0022100008,1,8:00 pm ET,20211020/HOUMIN,1610612750,1610612745,2021,0,     ,,BSN,ATTSN-SW,Q0       - ,Target Center,0,0
2021-10-20T00:00:00,7,0022100009,1,8:00 pm ET,20211020/PHINOP,1610612740,1610612755,2021,0,     ,,BSNO,NBCSP,Q0       - ,Smoothie King Center,0,0
2021-10-20T00:00:00,8,0022100010,1,8:30 pm ET,20211020/ORLSAS,1610612759,1610612753,2021,0,     ,,BSSW-SA,BSFL,Q0       - ,AT&T Center,0,0
2021-10-20T00:00:00,9,0022100011,1,9:00 pm ET,20211020/OKCUTA,1610612762,1610612760,2021,0,,,ATTSN-RM,BSOK,Q0  - ,Vivint Arena,0,0
2021-10-20T00:00:00,10,0022100012,1,10:00 pm ET,20211020/DENPHX,1610612756,1610612743,2021,0,,ESPN,BSAZ,ALT,Q0  - ESPN,Footprint Center,0,0
2021-10-20T00:00:00,11,0022100013,1,10:00 pm ET,20211020/SACPOR,1610612757,1610612758,2021,0,,,ROOT-SP,NBCSCA,Q0  - ,Moda Center,0,0
