GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-04-04T00:00:00,1,0022201176,1,7:00 pm ET,20230404/TORCHA,1610612766,1610612761,2022,0,     ,,BSSE-CHA,TSN,Q0       - ,Spectrum Center,0,0
2023-04-04T00:00:00,2,0022201177,1,7:00 pm ET,20230404/MIADET,1610612765,1610612748,2022,0,     ,,WMYD,BSSUN,Q0       - ,Little Caesars Arena,0,0
2023-04-04T00:00:00,3,0022201178,1,7:00 pm ET,20230404/CLEORL,1610612753,1610612739,2022,0,     ,,BSFL,BSOH,Q0       - ,Amway Center,0,0
2023-04-04T00:00:00,4,0022201179,1,7:00 pm ET,20230404/MILWAS,1610612764,1610612749,2022,0,     ,,NBCSWA,BSWI,Q0       - ,Capital One Arena,0,0
2023-04-04T00:00:00,5,0022201180,1,7:30 pm ET,20230404/MINBKN,1610612751,1610612750,2022,0,     ,,YES,BSN,Q0       - ,Barclays Center,0,0
2023-04-04T00:00:00,6,0022201181,1,8:00 pm ET,20230404/BOSPHI,1610612755,1610612738,2022,0,     ,TNT,,NBCSB,Q0       - TNT,Wells Fargo Center,0,0
2023-04-04T00:00:00,7,0022201182,1,8:00 pm ET,20230404/ATLCHI,1610612741,1610612737,2022,0,     ,,NBCSCH+,BSSE-ATL,Q0       - ,United Center,0,0
2023-04-04T00:00:00,8,0022201183,1,8:00 pm ET,20230404/DENHOU,1610612745,1610612743,2022,0,     ,,ATTSN-SW,ALT2,Q0       - ,Toyota Center,0,0
2023-04-04T00:00:00,9,0022201184,1,8:00 pm ET,20230404/PORMEM,1610612763,1610612757,2022,0,     ,,BSSE-MEM,ROOT-SP+,Q0       - ,FedExForum,0,0
2023-04-04T00:00:00,10,0022201185,1,8:00 pm ET,20230404/SACNOP,1610612740,1610612758,2022,0,     ,,BSNO,NBCSCA,Q0       - ,Smoothie King Center,0,0
2023-04-04T00:00:00,11,0022201186,1,9:00 pm ET,20230404/LALUTA,1610612762,1610612747,2022,0,     ,,ATTSN-RM,SPECSN,Q0       - ,Vivint Arena,0,0
2023-04-04T00:00:00,12,0022201187,1,10:00 pm ET,20230404/OKCGSW,1610612744,1610612760,2022,0,     ,,NBCSBA,BSOK,Q0       - ,Chase Center,0,0
2023-04-04T00:00:00,13,0022201188,1,10:00 pm ET,20230404/SASPHX,1610612756,1610612759,2022,0,     ,,BSAZ,BSSW-SA,Q0       - ,Footprint Center,0,0
