GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-03-30T00:00:00,1,0022101136,1,7:00 pm ET,20220330/DALCLE,1610612739,1610612742,2021,0,     ,,BSOH,BSSW-DAL,Q0       - ,Rocket Mortgage FieldHouse,0,0
2022-03-30T00:00:00,2,0022101137,1,7:00 pm ET,20220330/DENIND,1610612754,1610612743,2021,0,     ,,BSIN,ALT,Q0       - ,Gainbridge Fieldhouse,0,0
2022-03-30T00:00:00,3,0022101138,1,7:00 pm ET,20220330/ORLWAS,1610612764,1610612753,2021,0,     ,,NBCSWA,BSFL,Q0       - ,Capital One Arena,0,0
2022-03-30T00:00:00,4,0022101139,1,7:30 pm ET,20220330/MIABOS,1610612738,1610612748,2021,0,,ESPN,NBCSB,BSSUN,Q0  - ESPN,TD Garden,0,0
2022-03-30T00:00:00,5,0022101140,1,7:30 pm ET,20220330/CHANYK,1610612752,1610612766,2021,0,,,MSG,BSSE-CHA,Q0  - ,Madison Square Garden,0,0
2022-03-30T00:00:00,6,0022101141,1,7:30 pm ET,20220330/MINTOR,1610612761,1610612750,2021,0,     ,,TSN,BSN,Q0       - ,Scotiabank Arena,0,0
2022-03-30T00:00:00,7,0022101142,1,8:00 pm ET,20220330/SACHOU,1610612745,1610612758,2021,0,,,ATTSN-SW,NBCSCA,Q0  - ,Toyota Center,0,0
2022-03-30T00:00:00,8,0022101143,1,8:00 pm ET,20220330/ATLOKC,1610612760,1610612737,2021,0,,,BSOK,BSSE-ATL,Q0  - ,Paycom Center,0,0
2022-03-30T00:00:00,9,0022101144,1,8:30 pm ET,20220330/MEMSAS,1610612759,1610612763,2021,0,     ,,BSSW-SA,BSSE-MEM,Q0       - ,AT&T Center,0,0
2022-03-30T00:00:00,10,0022101145,1,10:00 pm ET,20220330/PHXGSW,1610612744,1610612756,2021,0,,ESPN,NBCSBA,BSAZ,Q0  - ESPN,Chase Center,0,0
2022-03-30T00:00:00,11,0022101146,1,10:00 pm ET,20220330/NOPPOR,1610612757,1610612740,2021,0,,,ROOT-SP,BSNO,Q0  - ,Moda Center,0,0
