GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-11-25T00:00:00,1,0022200272,1,5:00 pm ET,20221125/MINCHA,1610612766,1610612750,2022,0,     ,,BSSE-CHA,BSN,Q0       - ,Spectrum Center,0,0
2022-11-25T00:00:00,2,0022200273,1,7:00 pm ET,20221125/PHIORL,1610612753,1610612755,2022,0,     ,,BSFL,NBCSP,Q0       - ,Amway Center,0,0
2022-11-25T00:00:00,3,0022200274,1,7:30 pm ET,20221125/PORNYK,1610612752,1610612757,2022,0,     ,,MSG,ROOT-SP+,Q0       - ,Madison Square Garden,0,0
2022-11-25T00:00:00,4,0022200275,1,8:00 pm ET,20221125/SACBOS,1610612738,1610612758,2022,0,     ,,NBCSB,NBCSCA,Q0       - ,TD Garden,0,0
2022-11-25T00:00:00,5,0022200276,1,8:00 pm ET,20221125/BKNIND,1610612754,1610612751,2022,0,     ,,BSIN,YES,Q0       - ,Gainbridge Fieldhouse,0,0
2022-11-25T00:00:00,6,0022200277,1,8:00 pm ET,20221125/WASMIA,1610612748,1610612764,2022,0,     ,,BSSUN,NBCSWA,Q0       - ,FTX Arena,0,0
2022-11-25T00:00:00,7,0022200278,1,8:00 pm ET,20221125/ATLHOU,1610612745,1610612737,2022,0,     ,,ATTSN-SW,BSSE-ATL,Q0       - ,Toyota Center,0,0
2022-11-25T00:00:00,8,0022200279,1,8:00 pm ET,20221125/NOPMEM,1610612763,1610612740,2022,0,     ,NBA TV,BSSE-MEM,BSNO,Q0       - NBA TV,FedExForum,0,0
2022-11-25T00:00:00,9,0022200280,1,8:00 pm ET,20221125/CLEMIL,1610612749,1610612739,2022,0,     ,,BSWI,BSOH,Q0       - ,Fiserv Forum,0,0
2022-11-25T00:00:00,10,0022200281,1,8:00 pm ET,20221125/CHIOKC,1610612760,1610612741,2022,0,     ,,BSOK,NBCSCH,Q0       - ,Paycom Center,0,0
2022-11-25T00:00:00,11,0022200282,1,8:00 pm ET,20221125/LALSAS,1610612759,1610612747,2022,0,     ,,KENS,SPECSN,Q0       - ,AT&T Center,0,0
2022-11-25T00:00:00,12,0022200283,1,9:00 pm ET,20221125/DETPHX,1610612756,1610612765,2022,0,     ,,BSAZ,BSDETX,Q0       - ,Footprint Center,0,0
2022-11-25T00:00:00,13,0022200284,1,10:00 pm ET,20221125/UTAGSW,1610612744,1610612762,2022,0,     ,,NBCSBA,ATTSN-RM,Q0       - ,Chase Center,0,0
2022-11-25T00:00:00,14,0022200285,1,10:30 pm ET,20221125/DENLAC,1610612746,1610612743,2022,0,     ,NBA TV,KTLA,ALT,Q0       - NBA TV,Crypto.com Arena,0,0
