GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-11-18T00:00:00,1,0022200224,1,7:00 pm ET,20221118/MIAWAS,1610612764,1610612748,2022,0,     ,,NBCSWA,BSSUN,Q0       - ,Capital One Arena,0,0
2022-11-18T00:00:00,2,0022200225,1,7:30 pm ET,20221118/CHACLE,1610612739,1610612766,2022,0,     ,,BSOH,BSSE-CHA,Q0       - ,Rocket Mortgage FieldHouse,0,0
2022-11-18T00:00:00,3,0022200226,1,7:30 pm ET,20221118/MILPHI,1610612755,1610612749,2022,0,     ,ESPN,NBCSP,BSWI,Q0       - ESPN,Wells Fargo Center,0,0
2022-11-18T00:00:00,4,0022200227,1,8:00 pm ET,20221118/ORLCHI,1610612741,1610612753,2022,0,     ,,NBCSCH,BSFL,Q0       - ,United Center,0,0
2022-11-18T00:00:00,5,0022200228,1,8:00 pm ET,20221118/INDHOU,1610612745,1610612754,2022,0,     ,,ATTSN-SW,BSIN,Q0       - ,Toyota Center,0,0
2022-11-18T00:00:00,6,0022200229,1,8:00 pm ET,20221118/OKCMEM,1610612763,1610612760,2022,0,     ,,BSSE-MEM,BSOK,Q0       - ,FedExForum,0,0
2022-11-18T00:00:00,7,0022200230,1,8:30 pm ET,20221118/DENDAL,1610612742,1610612743,2022,0,     ,,BSSW-DAL,ALT,Q0       - ,American Airlines Center,0,0
2022-11-18T00:00:00,8,0022200231,1,8:30 pm ET,20221118/BOSNOP,1610612740,1610612738,2022,0,     ,,BSNO,NBCSB,Q0       - ,Smoothie King Center,0,0
2022-11-18T00:00:00,9,0022200232,1,9:00 pm ET,20221118/PHXUTA,1610612762,1610612756,2022,0,     ,,ATTSN-RM,BSAZ,Q0       - ,Vivint Arena,0,0
2022-11-18T00:00:00,10,0022200233,1,10:00 pm ET,20221118/NYKGSW,1610612744,1610612752,2022,0,     ,ESPN,NBCSBA,MSG,Q0       - ESPN,Chase Center,0,0
2022-11-18T00:00:00,11,0022200234,1,10:30 pm ET,20221118/DETLAL,1610612747,1610612765,2022,0,     ,,SPECSN,BSDET,Q0       - ,Crypto.com Arena,0,0
