GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-01-25T00:00:00,1,0022200720,1,7:00 pm ET,20230125/INDORL,1610612753,1610612754,2022,0,     ,,BSFL,BSIN,Q0       - ,Amway Center,0,0
2023-01-25T00:00:00,2,0022200721,1,7:30 pm ET,20230125/BKNPHI,1610612755,1610612751,2022,0,     ,ESPN,NBCSP,YES,Q0       - ESPN,Wells Fargo Center,0,0
2023-01-25T00:00:00,3,0022200722,1,8:00 pm ET,20230125/WASHOU,1610612745,1610612764,2022,0,     ,,ATTSN-SW,NBCSWA,Q0       - ,Toyota Center,0,0
2023-01-25T00:00:00,4,0022200723,1,8:00 pm ET,20230125/DENMIL,1610612749,1610612743,2022,0,     ,,BSWI,ALT,Q0       - ,Fiserv Forum,0,0
2023-01-25T00:00:00,5,0022200724,1,8:00 pm ET,20230125/MINNOP,1610612740,1610612750,2022,0,     ,,BSNO,BSN,Q0       - ,Smoothie King Center,0,0
2023-01-25T00:00:00,6,0022200725,1,8:00 pm ET,20230125/ATLOKC,1610612760,1610612737,2022,0,     ,,BSOK,BSSE-ATL,Q0       - ,Paycom Center,0,0
2023-01-25T00:00:00,7,0022200726,1,10:00 pm ET,20230125/MEMGSW,1610612744,1610612763,2022,0,     ,ESPN,NBCSBA,BSSE-MEM,Q0       - ESPN,Chase Center,0,0
2023-01-25T00:00:00,8,0022200727,1,10:00 pm ET,20230125/UTAPOR,1610612757,1610612762,2022,0,     ,,ROOT-SP+,ATTSN-RM,Q0       - ,Moda Center,0,0
2023-01-25T00:00:00,9,0022200728,1,10:00 pm ET,20230125/TORSAC,1610612758,1610612761,2022,0,     ,,NBCSCA,SN,Q0       - ,Golden 1 Center,0,0
2023-01-25T00:00:00,10,0022200729,1,10:30 pm ET,20230125/SASLAL,1610612747,1610612759,2022,0,     ,,SPECSN,BSSW-SA,Q0       - ,Crypto.com Arena,0,0
