GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-12-02T00:00:00,1,0022200326,1,7:00 pm ET,20221202/WASCHA,1610612766,1610612764,2022,0,     ,,BSSE-CHA,NBCSWA,Q0       - ,Spectrum Center,0,0
2022-12-02T00:00:00,2,0022200327,1,7:30 pm ET,20221202/DENATL,1610612737,1610612743,2022,0,     ,,BSSE-ATL,ALT,Q0       - ,State Farm Arena,0,0
2022-12-02T00:00:00,3,0022200328,1,7:30 pm ET,20221202/MIABOS,1610612738,1610612748,2022,0,     ,,NBCSB,BSSUN,Q0       - ,TD Garden,0,0
2022-12-02T00:00:00,4,0022200329,1,7:30 pm ET,20221202/TORBKN,1610612751,1610612761,2022,0,     ,,YES,SN,Q0       - ,Barclays Center,0,0
2022-12-02T00:00:00,5,0022200330,1,7:30 pm ET,20221202/ORLCLE,1610612739,1610612753,2022,0,     ,,BSOH,BSFL,Q0       - ,Rocket Mortgage FieldHouse,0,0
2022-12-02T00:00:00,6,0022200331,1,7:30 pm ET,20221202/LALMIL,1610612749,1610612747,2022,0,     ,ESPN,BSWI,SPECSN,Q0       - ESPN,Fiserv Forum,0,0
2022-12-02T00:00:00,7,0022200332,1,8:00 pm ET,20221202/PHIMEM,1610612763,1610612755,2022,0,     ,,BSSE-MEM,NBCSP,Q0       - ,FedExForum,0,0
2022-12-02T00:00:00,8,0022200333,1,8:00 pm ET,20221202/NOPSAS,1610612759,1610612740,2022,0,     ,,CW35,BSNO,Q0       - ,AT&T Center,0,0
2022-12-02T00:00:00,9,0022200334,1,9:00 pm ET,20221202/HOUPHX,1610612756,1610612745,2022,0,     ,,BSAZ,ATTSN-SW,Q0       - ,Footprint Center,0,0
2022-12-02T00:00:00,10,0022200335,1,9:00 pm ET,20221202/INDUTA,1610612762,1610612754,2022,0,     ,,ATTSN-RM,BSIN,Q0       - ,Vivint Arena,0,0
2022-12-02T00:00:00,11,0022200336,1,10:00 pm ET,20221202/CHIGSW,1610612744,1610612741,2022,0,     ,ESPN,NBCSBA,,Q0       - ESPN,Chase Center,0,0
