GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-12-14T00:00:00,1,0022200414,1,7:00 pm ET,20221214/DETCHA,1610612766,1610612765,2022,0,     ,,BSSE-CHA,BSDET,Q0       - ,Spectrum Center,0,0
2022-12-14T00:00:00,2,0022200415,1,7:00 pm ET,20221214/GSWIND,1610612754,1610612744,2022,0,     ,,BSIN,NBCSBA,Q0       - ,Gainbridge Fieldhouse,0,0
2022-12-14T00:00:00,3,0022200416,1,7:00 pm ET,20221214/ATLORL,1610612753,1610612737,2022,0,     ,,BSFL,BSSE-ATL,Q0       - ,Amway Center,0,0
2022-12-14T00:00:00,4,0022200417,1,7:30 pm ET,20221214/SACTOR,1610612761,1610612758,2022,0,     ,,SN,NBCSCA,Q0       - ,Scotiabank Arena,0,0
2022-12-14T00:00:00,5,0022200418,1,7:30 pm ET,20221214/NYKCHI,1610612741,1610612752,2022,0,     ,ESPN,NBCSCH,MSG,Q0       - ESPN,United Center,0,0
2022-12-14T00:00:00,6,0022200419,1,8:00 pm ET,20221214/MIAOKC,1610612760,1610612748,2022,0,     ,,BSOK,BSSUN,Q0       - ,Paycom Center,0,0
2022-12-14T00:00:00,7,0022200420,1,8:00 pm ET,20221214/PORSAS,1610612759,1610612757,2022,0,     ,,CW35,ROOT-SP+,Q0       - ,AT&T Center,0,0
2022-12-14T00:00:00,8,0022200421,1,9:00 pm ET,20221214/CLEDAL,1610612742,1610612739,2022,0,     ,,BSSW-DAL,BSOH,Q0       - ,American Airlines Center,0,0
2022-12-14T00:00:00,9,0022200422,1,9:00 pm ET,20221214/WASDEN,1610612743,1610612764,2022,0,     ,,ALT,NBCSWA,Q0       - ,Ball Arena,0,0
2022-12-14T00:00:00,10,0022200423,1,10:00 pm ET,20221214/MINLAC,1610612746,1610612750,2022,0,     ,ESPN,ClipperVision,BSNX,Q0       - ESPN,Crypto.com Arena,0,0
