GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2022-01-15T00:00:00,1,0022100641,1,6:30 pm ET,20220115/TORMIL,1610612749,1610612761,2021,0,     ,,BSWI,TSN,Q0       - ,Fiserv Forum,0,0
2022-01-15T00:00:00,2,0022100642,1,7:00 pm ET,20220115/PORWAS,1610612764,1610612757,2021,0,,,NBCSWA,ROOT-SP+,Q0  - ,Capital One Arena,0,0
2022-01-15T00:00:00,3,0022100643,1,7:30 pm ET,20220115/NYKATL,1610612737,1610612752,2021,0,     ,,BSSE-ATL,MSG,Q0       - ,State Farm Arena,0,0
2022-01-15T00:00:00,4,0022100644,1,7:30 pm ET,20220115/NOPBKN,1610612751,1610612740,2021,0,,,YES,BSNO,Q0  - ,Barclays Center,0,0
2022-01-15T00:00:00,5,0022100645,1,8:00 pm ET,20220115/PHIMIA,1610612748,1610612755,2021,0,,,BSSUN,NBCSP+,Q0  - ,FTX Arena,0,0
2022-01-15T00:00:00,6,0022100646,1,8:00 pm ET,20220115/CLEOKC,1610612760,1610612739,2021,0,,,BSOK,BSOH,Q0  - ,Paycom Center,0,0
2022-01-15T00:00:00,7,0022100647,1,8:30 pm ET,20220115/CHIBOS,1610612738,1610612741,2021,0,,,NBCSB,NBCSCH,Q0  - ,TD Garden,0,0
2022-01-15T00:00:00,8,0022100648,1,8:30 pm ET,20220115/LACSAS,1610612759,1610612746,2021,0,     ,,BSSW-SA,BSSC,Q0       - ,AT&T Center,0,0
2022-01-15T00:00:00,9,0022100649,1,9:00 pm ET,20220115/LALDEN,1610612743,1610612747,2021,0,     ,NBA TV,ALT,SPECSN,Q0       - NBA TV,Ball Arena,0,0
2022-01-15T00:00:00,10,0022100650,1,9:30 pm ET,20220115/ORLDAL,1610612742,1610612753,2021,0,     ,,BSSW-DAL,BSFL,Q0       - ,American Airlines Center,0,0
