GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,HOME_TV_BROADCASTER_ABBREVIATION,AWAY_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,ARENA_NAME,WH_STATUS,WNBA_COMMISSIONER_FLAG
2023-03-24T00:00:00,1,0022201097,1,7:00 pm ET,20230324/INDBOS,1610612738,1610612754,2022,0,,NBA TV,NBCSB,BSIN,Q0  - NBA TV,TD Garden,0,0
2023-03-24T00:00:00,2,0022201098,1,7:00 pm ET,20230324/SASWAS,1610612764,1610612759,2022,0,,,NBCSWA,BSSW-SA,Q0  - ,Capital One Arena,0,0
2023-03-24T00:00:00,3,0022201099,1,7:30 pm ET,20230324/DETTOR,1610612761,1610612765,2022,0,,,SN,BSDET,Q0  - ,Scotiabank Arena,0,0
2023-03-24T00:00:00,4,0022201100,1,8:00 pm ET,20230324/HOUMEM,1610612763,1610612745,2022,0,,,BSSE-MEM,ATTSN-SW,Q0  - ,FedExForum,0,0
2023-03-24T00:00:00,5,0022201101,1,8:30 pm ET,20230324/CHADAL,1610612742,1610612766,2022,0,,,BSSW-DAL,BSSE-CHA,Q0  - ,American Airlines Center,0,0
2023-03-24T00:00:00,6,0022201102,1,9:00 pm ET,20230324/MILUTA,1610612762,1610612749,2022,0,,,ATTSN-RM,BSWI,Q0  - ,Vivint Arena,0,0
2023-03-24T00:00:00,7,0022201103,1,10:00 pm ET,20230324/PHIGSW,1610612744,1610612755,2022,0,,NBA TV,NBCSBA,NBCSP,Q0  - NBA TV,Chase Center,0,0
2023-03-24T00:00:00,8,0022201104,1,10:00 pm ET,20230324/CHIPOR,1610612757,1610612741,2022,0,,,ROOT-SP+,NBCSCH,Q0  - ,Moda Center,0,0
2023-03-24T00:00:00,9,0022201105,1,10:00 pm ET,20230324/PHXSAC,1610612758,1610612756,2022,0,,,NBCSCA,BSAZ,Q0  - ,Golden 1 Center,0,0
2023-03-24T00:00:00,10,0022201106,1,10:30 pm ET,20230324/OKCLAL,1610612747,1610612760,2022,0,,,SPECSN,BSOK,Q0  - ,Crypto.com Arena,0,0
