GAME_ID,TEAM1_ID,TEAM2_ID,TEAM1_SCORE,TEAM2_SCORE,WINNER,TEAM1_FGM,TEAM1_FGA,TEAM1_FG_PCT,TEAM1_FG3M,TEAM1_FG3A,TEAM1_FG3_PCT,TEAM1_FTM,TEAM1_FTA,TEAM1_FT_PCT,TEAM1_OREB,TEAM1_DREB,TEAM1_REB,TEAM1_AST,TEAM1_STL,TEAM1_BLK,TEAM1_TO,TEAM1_PF,TEAM1_PTS,TEAM1_PLUS_MINUS,TEAM2_FGM,TEAM2_FGA,TEAM2_FG_PCT,TEAM2_FG3M,TEAM2_FG3A,TEAM2_FG3_PCT,TEAM2_FTM,TEAM2_FTA,TEAM2_FT_PCT,TEAM2_OREB,TEAM2_DREB,TEAM2_REB,TEAM2_AST,TEAM2_STL,TEAM2_BLK,TEAM2_TO,TEAM2_PF,TEAM2_PTS,TEAM2_PLUS_MINUS
21301212,1610612763,1610612756,97.0,91.0,1,40.0,77.0,3.26,6.0,15.0,1.166,11.0,15.0,4.05,10.0,32.0,42.0,20.0,5.0,1.0,17.0,18.0,97.0,30.0,38.0,80.0,4.596,5.0,26.0,1.3050000000000002,10.0,14.0,4.833,8.0,22.0,30.0,15.0,12.0,6.0,12.0,20.0,91.0,-30.0
21400425,1610612742,1610612756,115.0,124.0,2,41.0,88.0,4.6979999999999995,9.0,25.0,2.561,24.0,29.0,4.6899999999999995,14.0,35.0,49.0,22.0,4.0,1.0,20.0,27.0,115.0,-45.0,44.0,97.0,4.011,13.0,33.0,2.5100000000000002,23.0,32.0,5.247,14.0,30.0,44.0,30.0,12.0,3.0,12.0,26.0,124.0,45.0
21500357,1610612761,1610612754,90.0,106.0,2,29.0,79.0,3.4219999999999997,10.0,28.0,2.233,22.0,26.0,4.425,15.0,30.0,45.0,10.0,9.0,6.0,18.0,21.0,90.0,-80.0,41.0,86.0,6.132,10.0,22.0,1.75,14.0,16.0,4.55,10.0,34.0,44.0,14.0,8.0,3.0,14.0,21.0,106.0,80.0
22000382,1610612761,1610612764,137.0,115.0,1,49.0,93.0,4.427,19.0,32.0,4.625,20.0,23.0,4.571,9.0,37.0,46.0,28.0,5.0,5.0,12.0,17.0,137.0,110.0,42.0,93.0,4.3740000000000006,12.0,41.0,2.6080000000000005,19.0,23.0,6.25,12.0,34.0,46.0,26.0,7.0,3.0,14.0,20.0,115.0,-110.0
21501049,1610612758,1610612741,102.0,109.0,2,40.0,88.0,4.391000000000001,9.0,29.0,2.083,13.0,16.0,3.5,14.0,36.0,50.0,23.0,6.0,2.0,19.0,19.0,102.0,-35.0,41.0,91.0,4.258,12.0,24.0,2.3209999999999997,15.0,23.0,2.464,11.0,29.0,40.0,28.0,13.0,7.0,9.0,16.0,109.0,35.0
21800906,1610612755,1610612740,111.0,110.0,1,44.0,101.0,3.8939999999999997,10.0,31.0,1.5830000000000002,13.0,19.0,2.475,15.0,43.0,58.0,23.0,9.0,8.0,19.0,19.0,111.0,5.0,44.0,104.0,5.043,5.0,28.0,1.726,17.0,24.0,2.635,14.0,40.0,54.0,29.0,15.0,8.0,13.0,19.0,110.0,-5.0
22201030,1610612747,1610612740,123.0,108.0,1,40.0,82.0,4.365,18.0,39.0,3.5,25.0,28.0,6.523,15.0,37.0,52.0,24.0,8.0,2.0,17.0,16.0,123.0,75.0,42.0,98.0,4.064,11.0,43.0,2.5380000000000003,13.0,20.0,3.584,15.0,26.0,41.0,23.0,9.0,3.0,12.0,24.0,108.0,-75.0
21200118,1610612737,1610612744,88.0,92.0,2,34.0,78.0,4.806,7.0,23.0,1.709,13.0,18.0,3.964,5.0,24.0,29.0,21.0,11.0,4.0,12.0,18.0,88.0,-20.0,33.0,71.0,4.864999999999999,5.0,18.0,2.7,21.0,25.0,6.084,10.0,34.0,44.0,23.0,7.0,1.0,23.0,22.0,92.0,20.0
22200448,1610612744,1610612761,126.0,110.0,1,43.0,81.0,5.107,18.0,39.0,3.955,22.0,26.0,4.909,12.0,29.0,41.0,31.0,6.0,2.0,17.0,21.0,126.0,80.0,40.0,95.0,4.385,13.0,33.0,2.166,17.0,22.0,4.607,18.0,25.0,43.0,21.0,6.0,2.0,12.0,22.0,110.0,-80.0
21201206,1610612755,1610612765,101.0,109.0,2,39.0,87.0,4.155,6.0,22.0,0.933,17.0,21.0,5.389,13.0,26.0,39.0,25.0,10.0,5.0,12.0,15.0,101.0,-40.0,41.0,83.0,4.02,9.0,25.0,2.233,18.0,22.0,5.0,12.0,31.0,43.0,23.0,7.0,3.0,14.0,21.0,109.0,40.0
21500431,1610612759,1610612750,108.0,83.0,1,44.0,82.0,7.372,10.0,24.0,2.346,10.0,14.0,3.633,14.0,33.0,47.0,24.0,7.0,9.0,15.0,14.0,108.0,125.0,30.0,72.0,4.194000000000001,3.0,10.0,2.5,20.0,25.0,6.167,8.0,23.0,31.0,19.0,5.0,2.0,13.0,17.0,83.0,-125.0
22101088,1610612744,1610612748,118.0,104.0,1,40.0,77.0,4.085,15.0,36.0,2.467,23.0,27.0,4.5,7.0,38.0,45.0,23.0,5.0,2.0,11.0,24.0,118.0,70.0,37.0,85.0,3.4459999999999997,14.0,36.0,3.231,16.0,21.0,5.0,8.0,26.0,34.0,26.0,8.0,1.0,9.0,19.0,104.0,-70.0
21400343,1610612737,1610612753,99.0,100.0,2,35.0,84.0,3.481,8.0,27.0,2.0170000000000003,21.0,24.0,5.5,9.0,32.0,41.0,24.0,4.0,4.0,10.0,19.0,99.0,-5.0,37.0,74.0,4.151,10.0,21.0,2.7,16.0,21.0,4.1,7.0,29.0,36.0,26.0,6.0,6.0,15.0,15.0,100.0,5.0
22100396,1610612744,1610612755,93.0,102.0,2,34.0,85.0,4.71,12.0,48.0,1.45,13.0,18.0,3.333,10.0,32.0,42.0,21.0,5.0,5.0,13.0,22.0,93.0,-45.0,35.0,76.0,4.704000000000001,9.0,27.0,3.5,23.0,26.0,4.0,5.0,39.0,44.0,19.0,7.0,5.0,11.0,16.0,102.0,45.0
21900912,1610612746,1610612760,109.0,94.0,1,38.0,84.0,6.005,11.0,36.0,3.383,22.0,26.0,4.333,6.0,35.0,41.0,19.0,7.0,1.0,9.0,22.0,109.0,75.0,34.0,81.0,4.92,9.0,28.0,2.694,17.0,26.0,4.147,8.0,35.0,43.0,16.0,7.0,7.0,13.0,22.0,94.0,-75.0
21400357,1610612738,1610612755,105.0,87.0,1,38.0,86.0,3.707,6.0,25.0,1.357,23.0,35.0,6.442,16.0,36.0,52.0,26.0,15.0,5.0,22.0,23.0,105.0,90.0,33.0,93.0,4.034,4.0,28.0,0.95,17.0,21.0,6.75,16.0,32.0,48.0,19.0,11.0,9.0,22.0,28.0,87.0,-90.0
22100382,1610612758,1610612766,123.0,124.0,2,48.0,101.0,4.445,14.0,41.0,2.5420000000000003,13.0,17.0,3.467,20.0,28.0,48.0,22.0,11.0,4.0,14.0,20.0,123.0,-5.0,48.0,87.0,4.288,14.0,35.0,2.066,14.0,20.0,4.217,11.0,28.0,39.0,29.0,9.0,8.0,15.0,20.0,124.0,5.0
21401049,1610612738,1610612751,110.0,91.0,1,47.0,92.0,4.418,6.0,22.0,1.2429999999999999,10.0,14.0,3.3339999999999996,8.0,39.0,47.0,25.0,7.0,4.0,9.0,21.0,110.0,95.0,32.0,89.0,3.702,1.0,17.0,0.5,26.0,30.0,5.94,16.0,32.0,48.0,15.0,7.0,5.0,11.0,13.0,91.0,-95.0
21900906,1610612749,1610612748,89.0,105.0,2,35.0,86.0,4.323,7.0,34.0,1.7,12.0,19.0,4.7669999999999995,8.0,40.0,48.0,19.0,4.0,5.0,13.0,18.0,89.0,-80.0,37.0,86.0,4.188000000000001,18.0,37.0,4.314,13.0,18.0,4.75,6.0,40.0,46.0,28.0,4.0,4.0,9.0,19.0,105.0,80.0
21700489,1610612743,1610612744,96.0,81.0,1,38.0,82.0,4.395,7.0,28.0,1.866,13.0,15.0,3.633,10.0,35.0,45.0,25.0,10.0,4.0,18.0,14.0,96.0,75.0,32.0,84.0,5.7860000000000005,3.0,27.0,0.6,14.0,17.0,5.857,11.0,27.0,38.0,25.0,14.0,8.0,16.0,14.0,81.0,-75.0
21500425,1610612758,1610612754,108.0,106.0,1,46.0,89.0,3.926,4.0,23.0,0.8,12.0,16.0,2.4,6.0,43.0,49.0,28.0,6.0,4.0,16.0,16.0,108.0,10.0,41.0,89.0,3.9979999999999998,12.0,32.0,1.5869999999999997,12.0,20.0,4.0,6.0,32.0,38.0,20.0,14.0,4.0,11.0,16.0,106.0,-10.0
21201212,1610612759,1610612744,106.0,116.0,2,45.0,98.0,3.691,8.0,24.0,1.708,8.0,13.0,2.8,10.0,29.0,39.0,30.0,13.0,1.0,15.0,18.0,106.0,-50.0,46.0,85.0,4.7059999999999995,9.0,20.0,1.121,15.0,18.0,6.25,9.0,44.0,53.0,26.0,9.0,7.0,21.0,17.0,116.0,50.0
21500343,1610612757,1610612756,106.0,96.0,1,45.0,96.0,5.261,12.0,34.0,1.9009999999999998,4.0,7.0,2.833,14.0,37.0,51.0,23.0,7.0,3.0,12.0,14.0,106.0,50.0,36.0,83.0,4.946,13.0,35.0,3.4669999999999996,11.0,18.0,3.225,8.0,32.0,40.0,21.0,8.0,7.0,9.0,9.0,96.0,-50.0
22000396,1610612752,1610612764,109.0,91.0,1,44.0,98.0,4.952000000000001,6.0,24.0,1.3530000000000002,15.0,22.0,4.357,15.0,50.0,65.0,22.0,11.0,4.0,11.0,22.0,109.0,90.0,34.0,89.0,3.5260000000000002,9.0,34.0,1.3330000000000002,14.0,20.0,5.25,9.0,37.0,46.0,20.0,5.0,5.0,14.0,18.0,91.0,-90.0
22201024,1610612738,1610612745,109.0,111.0,2,39.0,87.0,3.328,12.0,42.0,1.9000000000000001,19.0,21.0,3.375,10.0,28.0,38.0,19.0,7.0,5.0,13.0,22.0,109.0,-10.0,40.0,90.0,4.256,11.0,35.0,2.5,20.0,27.0,3.759,15.0,33.0,48.0,27.0,9.0,2.0,10.0,21.0,111.0,10.0
21800912,1610612750,1610612737,123.0,131.0,2,44.0,102.0,4.062,12.0,38.0,2.222,23.0,33.0,4.081,9.0,38.0,47.0,29.0,8.0,7.0,6.0,24.0,123.0,-40.0,46.0,108.0,5.072,12.0,29.0,4.3999999999999995,27.0,32.0,5.108,18.0,47.0,65.0,32.0,1.0,6.0,12.0,25.0,131.0,40.0
21300118,1610612747,1610612743,99.0,111.0,2,37.0,94.0,3.46,8.0,21.0,2.333,17.0,26.0,6.300000000000001,19.0,32.0,51.0,20.0,4.0,9.0,14.0,27.0,99.0,-60.0,40.0,100.0,4.106,6.0,21.0,1.238,25.0,37.0,4.709,23.0,35.0,58.0,23.0,11.0,8.0,8.0,20.0,111.0,60.0
21400431,1610612744,1610612746,86.0,100.0,2,34.0,80.0,4.229,6.0,28.0,1.3,12.0,22.0,4.15,8.0,36.0,44.0,24.0,11.0,4.0,16.0,21.0,86.0,-70.0,34.0,87.0,3.937,9.0,32.0,1.3290000000000002,23.0,31.0,3.957,11.0,39.0,50.0,18.0,10.0,4.0,13.0,20.0,100.0,70.0
21301206,1610612748,1610612764,93.0,114.0,2,36.0,80.0,4.704,7.0,27.0,1.433,14.0,16.0,6.0,5.0,26.0,31.0,23.0,11.0,3.0,12.0,15.0,93.0,-105.0,46.0,78.0,5.913,14.0,29.0,3.1420000000000003,8.0,15.0,3.167,8.0,34.0,42.0,36.0,9.0,3.0,17.0,19.0,114.0,105.0
21900053,1610612742,1610612743,109.0,106.0,1,41.0,84.0,5.431,13.0,37.0,3.542,14.0,24.0,4.221,10.0,32.0,42.0,29.0,6.0,5.0,8.0,14.0,109.0,15.0,43.0,91.0,5.109,11.0,32.0,1.9709999999999999,9.0,13.0,4.0,14.0,36.0,50.0,24.0,6.0,1.0,10.0,24.0,106.0,-15.0
21600476,1610612754,1610612764,105.0,111.0,2,35.0,79.0,3.617,11.0,28.0,1.433,24.0,29.0,5.523,5.0,29.0,34.0,24.0,10.0,4.0,13.0,29.0,105.0,-30.0,38.0,78.0,4.515,8.0,22.0,3.0,27.0,37.0,3.887,15.0,39.0,54.0,21.0,8.0,1.0,18.0,27.0,111.0,30.0
21200681,1610612747,1610612756,86.0,92.0,2,33.0,78.0,3.379,8.0,27.0,1.55,12.0,19.0,3.15,11.0,35.0,46.0,19.0,7.0,4.0,19.0,16.0,86.0,-30.0,38.0,83.0,3.463,3.0,12.0,1.5,13.0,15.0,5.167,7.0,29.0,36.0,21.0,11.0,2.0,11.0,20.0,92.0,30.0
21700304,1610612760,1610612753,108.0,121.0,2,38.0,96.0,3.267,12.0,32.0,1.366,20.0,30.0,4.024,21.0,27.0,48.0,17.0,8.0,5.0,13.0,20.0,108.0,-65.0,45.0,76.0,5.2540000000000004,13.0,30.0,2.542,18.0,26.0,3.994,2.0,35.0,37.0,28.0,9.0,7.0,13.0,22.0,121.0,65.0
22001063,1610612738,1610612750,124.0,108.0,1,,95.0,5.084,18.0,42.0,4.168,14.0,18.0,4.167,9.0,35.0,44.0,27.0,8.0,6.0,14.0,24.0,124.0,80.0,,95.0,5.053000000000001,5.0,37.0,1.944,25.0,34.0,5.09,20.0,31.0,51.0,22.0,8.0,7.0,12.0,19.0,108.0,-80.0
21800721,1610612752,1610612751,99.0,109.0,2,37.0,87.0,5.218,8.0,31.0,2.106,17.0,26.0,4.167,6.0,27.0,33.0,17.0,12.0,11.0,8.0,31.0,99.0,-50.0,34.0,84.0,4.158,9.0,33.0,1.6,32.0,47.0,4.497,18.0,42.0,60.0,19.0,5.0,2.0,19.0,21.0,109.0,50.0
21200859,1610612737,1610612762,102.0,91.0,1,38.0,78.0,4.1370000000000005,5.0,17.0,1.5,21.0,26.0,5.681,8.0,30.0,38.0,23.0,8.0,5.0,9.0,20.0,102.0,55.0,37.0,83.0,3.5170000000000003,4.0,15.0,1.733,13.0,23.0,5.119,15.0,32.0,47.0,17.0,5.0,5.0,13.0,23.0,91.0,-55.0
42000216,1610612751,1610612749,89.0,104.0,2,36.0,81.0,4.389,9.0,30.0,2.5,8.0,14.0,2.017,9.0,30.0,39.0,14.0,11.0,1.0,16.0,18.0,89.0,-75.0,37.0,82.0,2.5300000000000002,7.0,33.0,0.9249999999999999,23.0,28.0,3.517,15.0,36.0,51.0,14.0,12.0,6.0,13.0,13.0,104.0,75.0
21800047,1610612756,1610612744,103.0,123.0,2,39.0,86.0,4.4670000000000005,9.0,34.0,1.517,16.0,18.0,5.0,12.0,33.0,45.0,24.0,8.0,1.0,21.0,21.0,103.0,-100.0,45.0,88.0,5.819000000000001,14.0,37.0,2.729,19.0,26.0,6.85,7.0,33.0,40.0,35.0,12.0,4.0,14.0,24.0,123.0,100.0
21700462,1610612750,1610612743,112.0,104.0,1,43.0,87.0,3.856,8.0,24.0,2.084,18.0,19.0,5.5,8.0,29.0,37.0,28.0,12.0,2.0,8.0,20.0,112.0,40.0,36.0,72.0,3.8630000000000004,13.0,28.0,3.083,19.0,24.0,3.9720000000000004,8.0,34.0,42.0,27.0,6.0,5.0,21.0,18.0,104.0,-40.0
21300695,1610612766,1610612747,110.0,100.0,1,46.0,88.0,5.484,2.0,11.0,1.5,16.0,22.0,5.417,7.0,42.0,49.0,28.0,7.0,2.0,9.0,20.0,110.0,50.0,36.0,93.0,3.081,6.0,26.0,0.8360000000000001,22.0,27.0,5.25,9.0,32.0,41.0,23.0,5.0,3.0,8.0,23.0,100.0,-50.0
21600310,1610612763,1610612740,110.0,108.0,1,42.0,104.0,2.917,13.0,34.0,1.755,13.0,21.0,4.25,13.0,48.0,61.0,23.0,8.0,4.0,14.0,22.0,110.0,10.0,39.0,99.0,3.3089999999999997,10.0,32.0,1.362,20.0,21.0,6.5,6.0,48.0,54.0,21.0,7.0,7.0,11.0,15.0,108.0,-10.0
22100369,1610612752,1610612754,102.0,122.0,2,36.0,86.0,5.022,9.0,30.0,2.299,21.0,23.0,5.69,11.0,25.0,36.0,17.0,6.0,8.0,13.0,20.0,102.0,-100.0,46.0,86.0,5.763,10.0,27.0,3.462,20.0,25.0,5.047,9.0,33.0,42.0,27.0,8.0,4.0,9.0,19.0,122.0,100.0
42100202,1610612755,1610612748,103.0,119.0,2,38.0,84.0,3.949,8.0,30.0,1.7939999999999998,19.0,22.0,3.818,5.0,29.0,34.0,17.0,10.0,5.0,8.0,25.0,103.0,-80.0,40.0,78.0,5.376,14.0,29.0,3.6,25.0,31.0,5.032,8.0,36.0,44.0,25.0,5.0,3.0,14.0,22.0,119.0,80.0
21900735,1610612762,1610612757,107.0,124.0,2,40.0,94.0,6.022,18.0,41.0,2.973,9.0,9.0,2.0,11.0,26.0,37.0,19.0,6.0,4.0,9.0,17.0,107.0,-85.0,47.0,92.0,4.381,15.0,29.0,3.683,15.0,18.0,2.5,14.0,37.0,51.0,20.0,4.0,5.0,12.0,19.0,124.0,85.0
22101077,1610612764,1610612745,97.0,115.0,2,35.0,85.0,4.144,6.0,29.0,1.329,21.0,24.0,5.917,10.0,37.0,47.0,24.0,7.0,6.0,11.0,15.0,97.0,-90.0,42.0,85.0,4.074,20.0,39.0,3.432,11.0,13.0,4.5,6.0,38.0,44.0,30.0,5.0,8.0,12.0,22.0,115.0,90.0
21300681,1610612745,1610612742,117.0,115.0,1,41.0,74.0,4.337,9.0,21.0,1.9,26.0,36.0,4.401999999999999,10.0,32.0,42.0,24.0,8.0,1.0,17.0,29.0,117.0,10.0,40.0,86.0,4.373,5.0,19.0,1.119,30.0,36.0,4.243,13.0,28.0,41.0,20.0,5.0,4.0,14.0,29.0,115.0,-10.0
21600304,1610612743,1610612755,106.0,98.0,1,35.0,76.0,3.484,10.0,27.0,2.191,26.0,34.0,6.846,10.0,35.0,45.0,17.0,13.0,8.0,19.0,20.0,106.0,40.0,35.0,86.0,3.012,11.0,31.0,2.183,17.0,23.0,4.833,12.0,32.0,44.0,20.0,12.0,10.0,17.0,25.0,98.0,-40.0
21900721,1610612741,1610612751,118.0,133.0,2,42.0,86.0,4.898000000000001,12.0,34.0,3.486,22.0,26.0,6.583,11.0,27.0,38.0,27.0,7.0,3.0,13.0,21.0,118.0,-75.0,50.0,80.0,6.526,15.0,31.0,2.3819999999999997,18.0,25.0,4.767,5.0,32.0,37.0,31.0,8.0,5.0,20.0,21.0,133.0,75.0
42100216,1610612738,1610612749,108.0,95.0,1,38.0,87.0,2.636,17.0,43.0,1.794,15.0,23.0,3.6849999999999996,8.0,34.0,42.0,22.0,5.0,7.0,8.0,17.0,108.0,65.0,36.0,88.0,3.855,7.0,29.0,1.6340000000000001,16.0,18.0,2.433,7.0,42.0,49.0,15.0,5.0,4.0,10.0,25.0,95.0,-65.0
21300859,1610612765,1610612759,110.0,120.0,2,45.0,90.0,4.552,5.0,10.0,3.0,15.0,17.0,3.5,9.0,28.0,37.0,24.0,10.0,4.0,13.0,19.0,110.0,-50.0,44.0,82.0,6.242,9.0,19.0,2.583,23.0,25.0,6.5,9.0,28.0,37.0,34.0,10.0,7.0,18.0,16.0,120.0,50.0
22101063,1610612763,1610612745,122.0,98.0,1,46.0,96.0,4.573,16.0,34.0,3.5010000000000003,14.0,17.0,5.5,7.0,44.0,51.0,26.0,14.0,6.0,13.0,24.0,122.0,120.0,37.0,86.0,4.869,10.0,31.0,1.869,14.0,24.0,5.001,5.0,40.0,45.0,26.0,6.0,4.0,17.0,16.0,98.0,-120.0
21800053,1610612751,1610612739,102.0,86.0,1,38.0,87.0,5.097,14.0,34.0,2.686,12.0,15.0,3.5,8.0,36.0,44.0,23.0,8.0,1.0,14.0,16.0,102.0,80.0,34.0,89.0,4.924,3.0,18.0,0.65,15.0,16.0,4.8,16.0,37.0,53.0,18.0,5.0,2.0,15.0,19.0,86.0,-80.0
21700476,1610612766,1610612749,104.0,109.0,2,39.0,88.0,3.6339999999999995,12.0,26.0,3.8609999999999998,14.0,17.0,4.167,9.0,34.0,43.0,21.0,4.0,7.0,9.0,18.0,104.0,-25.0,41.0,87.0,4.617,8.0,29.0,2.042,19.0,23.0,4.575,6.0,37.0,43.0,27.0,7.0,5.0,7.0,16.0,109.0,25.0
21200695,1610612747,1610612750,111.0,100.0,1,39.0,92.0,3.414,12.0,32.0,3.769,21.0,25.0,5.05,17.0,40.0,57.0,27.0,6.0,6.0,12.0,14.0,111.0,55.0,41.0,89.0,4.346,10.0,22.0,1.955,8.0,18.0,3.15,8.0,32.0,40.0,23.0,8.0,4.0,13.0,18.0,100.0,-55.0
21700310,1610612751,1610612742,109.0,104.0,1,42.0,90.0,4.69,11.0,29.0,2.4370000000000003,14.0,25.0,3.425,14.0,38.0,52.0,25.0,5.0,1.0,14.0,21.0,109.0,25.0,39.0,84.0,4.222,9.0,27.0,2.5669999999999997,17.0,21.0,3.875,7.0,37.0,44.0,26.0,5.0,3.0,11.0,23.0,104.0,-25.0
22000369,1610612761,1610612763,128.0,113.0,1,42.0,77.0,5.8,20.0,37.0,3.8619999999999997,24.0,26.0,4.714,7.0,30.0,37.0,28.0,11.0,2.0,14.0,24.0,128.0,75.0,37.0,87.0,3.912,13.0,39.0,1.8719999999999999,26.0,29.0,5.417,19.0,23.0,42.0,27.0,7.0,4.0,15.0,18.0,113.0,-75.0
22001077,1610612762,1610612758,121.0,99.0,1,,86.0,5.099,18.0,39.0,3.966,21.0,25.0,5.75,9.0,41.0,50.0,28.0,9.0,3.0,16.0,14.0,121.0,110.0,,90.0,3.928,9.0,30.0,2.41,6.0,10.0,3.167,5.0,34.0,39.0,24.0,10.0,5.0,12.0,22.0,99.0,-110.0
42000202,1610612737,1610612755,102.0,118.0,2,38.0,83.0,4.428,11.0,30.0,1.632,15.0,18.0,3.8890000000000002,12.0,33.0,45.0,20.0,2.0,5.0,17.0,21.0,102.0,-80.0,46.0,87.0,5.3389999999999995,12.0,26.0,2.233,14.0,22.0,1.75,6.0,31.0,37.0,29.0,10.0,8.0,7.0,18.0,118.0,80.0
21800735,1610612739,1610612741,104.0,101.0,1,39.0,92.0,3.814,13.0,34.0,3.245,13.0,15.0,4.5,12.0,40.0,52.0,26.0,5.0,3.0,8.0,13.0,104.0,15.0,39.0,88.0,4.153,9.0,26.0,1.987,14.0,17.0,3.5,8.0,39.0,47.0,22.0,5.0,8.0,10.0,17.0,101.0,-15.0
21900047,1610612744,1610612740,134.0,123.0,1,51.0,104.0,4.793,14.0,35.0,1.9400000000000002,18.0,24.0,5.667,19.0,42.0,61.0,37.0,8.0,2.0,18.0,22.0,134.0,55.0,48.0,103.0,4.7059999999999995,15.0,47.0,2.488,12.0,22.0,4.3500000000000005,11.0,30.0,41.0,36.0,13.0,7.0,15.0,20.0,123.0,-55.0
21600462,1610612763,1610612753,102.0,112.0,2,35.0,76.0,4.999,10.0,25.0,2.5660000000000003,22.0,28.0,5.417,3.0,32.0,35.0,17.0,7.0,4.0,6.0,19.0,102.0,-50.0,44.0,86.0,4.45,13.0,26.0,4.433,11.0,16.0,2.9,8.0,35.0,43.0,23.0,5.0,3.0,9.0,21.0,112.0,50.0
22000341,1610612743,1610612747,93.0,114.0,2,36.0,92.0,3.643,8.0,28.0,2.6500000000000004,13.0,15.0,6.0,16.0,26.0,42.0,19.0,9.0,2.0,15.0,23.0,93.0,-105.0,46.0,81.0,4.4670000000000005,8.0,24.0,2.633,14.0,22.0,4.666,8.0,32.0,40.0,29.0,10.0,7.0,16.0,19.0,114.0,105.0
21700338,1610612745,1610612747,118.0,95.0,1,45.0,90.0,6.12,14.0,37.0,2.82,14.0,17.0,4.274,7.0,36.0,43.0,17.0,10.0,4.0,15.0,23.0,118.0,115.0,32.0,84.0,3.199,9.0,28.0,1.533,22.0,30.0,6.6419999999999995,11.0,34.0,45.0,16.0,9.0,6.0,20.0,22.0,95.0,-115.0
21701026,1610612765,1610612743,113.0,120.0,2,44.0,92.0,4.282,14.0,27.0,3.058,11.0,17.0,2.208,9.0,32.0,41.0,30.0,8.0,4.0,11.0,20.0,113.0,-35.0,43.0,85.0,4.526,12.0,28.0,3.058,22.0,28.0,5.183,10.0,35.0,45.0,26.0,7.0,8.0,15.0,15.0,120.0,35.0
21500394,1610612763,1610612742,88.0,97.0,2,30.0,80.0,3.534,6.0,17.0,2.5,22.0,24.0,7.0,10.0,29.0,39.0,13.0,11.0,3.0,12.0,19.0,88.0,-45.0,34.0,78.0,3.95,10.0,29.0,2.383,19.0,21.0,4.675,11.0,39.0,50.0,27.0,7.0,4.0,19.0,17.0,97.0,45.0
