"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_MEM","20221212","nba","Spread","full","ATL","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,-10.5
"BKN_WAS","20221212","nba","Spread","full","BKN","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.5,5.5
"BOS_LAC","20221212","nba","Spread","full","BOS","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5,4.5
"CLE_SAS","20221212","nba","Spread","full","CLE","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.5,9.5
"MIA_IND","20221212","nba","Spread","full","MIA","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,3.5
"MIN_POR","20221212","nba","Spread","full","MIN","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-4
"OKC_DAL","20221212","nba","Spread","full","OKC","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,-8.33333333333333
