"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_DET",20221028,"nba","Total","full","ATL","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.666666666667,229.666666666667
"CHA_ORL",20221028,"nba","Total","full","CHA","ORL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.666666666667,220.666666666667
"CHI_SAS",20221028,"nba","Total","full","CHI","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.166666666667,230.166666666667
"CLE_BOS",20221028,"nba","Total","full","CLE","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.666666666667,218.666666666667
"HOU_POR",20221028,"nba","Total","full","HOU","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.833333333333,222.833333333333
"IND_WAS",20221028,"nba","Total","full","IND","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.5,228.5
"LAL_MIN",20221028,"nba","Total","full","LAL","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.166666666667,232.166666666667
"NOP_PHX",20221028,"nba","Total","full","NOP","PHX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.5,225.5
"NYK_MIL",20221028,"nba","Total","full","NYK","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.5,223.5
"PHI_TOR",20221028,"nba","Total","full","PHI","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,214
"UTA_DEN",20221028,"nba","Total","full","UTA","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.5,231.5
