"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_PHI",20221128,"nba","Spread","full","ATL","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,-2.66666666666667
"CHA_BOS",20221128,"nba","Spread","full","CHA","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,-11
"CHI_UTA",20221128,"nba","Spread","full","CHI","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,-2.16666666666667
"CLE_TOR",20221128,"nba","Spread","full","CLE","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-5
"HOU_DEN",20221128,"nba","Spread","full","HOU","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,-11
"IND_LAL",20221128,"nba","Spread","full","IND","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,-3.5
"MIN_WAS",20221128,"nba","Spread","full","MIN","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,-1.16666666666667
"OKC_NOP",20221128,"nba","Spread","full","OKC","NOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,-5.5
"ORL_BKN",20221128,"nba","Spread","full","ORL","BKN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8333333333333,-11.8333333333333
"PHX_SAC",20221128,"nba","Spread","full","PHX","SAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333333333333333,0.333333333333333
