"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"BOS_MIA",20221021,"nba","Total","full","BOS","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.333333333333,221.333333333333
"CHI_WAS",20221021,"nba","Total","full","CHI","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.666666666667,220.666666666667
"DEN_GSW",20221021,"nba","Total","full","DEN","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.5,229.5
"DET_NYK",20221021,"nba","Total","full","DET","NYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.333333333333,220.333333333333
"MEM_HOU",20221021,"nba","Total","full","MEM","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.666666666667,231.666666666667
"NOP_CHA",20221021,"nba","Total","full","NOP","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.333333333333,226.333333333333
"ORL_ATL",20221021,"nba","Total","full","ORL","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.5,225.5
"PHX_POR",20221021,"nba","Total","full","PHX","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,224
"SAS_IND",20221021,"nba","Total","full","SAS","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.666666666667,232.666666666667
"TOR_BKN",20221021,"nba","Total","full","TOR","BKN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.166666666667,226.166666666667
"UTA_MIN",20221021,"nba","Total","full","UTA","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.5,226.5
