"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"BOS_NOP",20221118,"nba","Moneyline","full","BOS","NOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.332400018666,131.333333333333
"CHA_CLE",20221118,"nba","Moneyline","full","CHA","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.333333333333,-503.333333333333
"DEN_DAL",20221118,"nba","Moneyline","full","DEN","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,-444.996458421873
"DET_LAL",20221118,"nba","Moneyline","full","DET","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.666666666667,-251.666666666667
"IND_HOU",20221118,"nba","Moneyline","full","IND","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-228.326933845292,188.333333333333
"MIA_WAS",20221118,"nba","Moneyline","full","MIA","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.666666666667,-319.997291734373
"MIL_PHI",20221118,"nba","Moneyline","full","MIL","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.998466727998,32.6666666666667
"NYK_GSW",20221118,"nba","Moneyline","full","NYK","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,-293.313337332534
"OKC_MEM",20221118,"nba","Moneyline","full","OKC","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.666666666667,-240
"ORL_CHI",20221118,"nba","Moneyline","full","ORL","CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.5,-350
"PHX_UTA",20221118,"nba","Moneyline","full","PHX","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.331800061331,-35.6666666666667
