"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"BKN_TOR",20221123,"nba","Total","full","BKN","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.5,222.5
"CHI_MIL",20221123,"nba","Total","full","CHI","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.833333333333,223.833333333333
"DAL_BOS",20221123,"nba","Total","full","DAL","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.5,221.5
"DEN_OKC",20221123,"nba","Total","full","DEN","OKC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.166666666667,230.166666666667
"DET_UTA",20221123,"nba","Total","full","DET","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,234
"LAC_GSW",20221123,"nba","Total","full","LAC","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.833333333333,222.833333333333
"MIN_IND",20221123,"nba","Total","full","MIN","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,237
"NOP_SAS",20221123,"nba","Total","full","NOP","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.333333333333,227.333333333333
"PHI_CHA",20221123,"nba","Total","full","PHI","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.666666666667,215.666666666667
"POR_CLE",20221123,"nba","Total","full","POR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.833333333333,213.833333333333
"SAC_ATL",20221123,"nba","Total","full","SAC","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.5,241.5
"WAS_MIA",20221123,"nba","Total","full","WAS","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.25,209.25
