"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob_xtip","final_score_first_prob_all","final_score_first_prob_all_2Q","final_score_first_prob_all_3Q","final_score_first_prob_all_4Q"
"2020-21","Regular Season",2020-12-27,"22000031","LAC vs. DAL",TRUE,TRUE,1,720,"Serge Ibaka","201586","LAC","Dwight Powell","203939","DAL","LAC","LAC","DAL","LAC","DAL",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.707351558630188,0.567520992554412,0.448160332631476,0.456228343783595,0.570669163819011
"2020-21","Regular Season",2020-12-27,"22000032","BKN @ CHA",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","DeAndre Jordan","201599","BKN","CHA","CHA","BKN","BKN","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.398498445352656,0.431715090717299,0.525467773982945,0.483945255940356,0.465221203383462
"2020-21","Regular Season",2020-12-27,"22000033","WAS vs. ORL",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Nikola Vucevic","202696","ORL","WAS","WAS","ORL","ORL","ORL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.640724185688459,0.531805599257888,0.464727878799561,0.458811310768465,0.548143165427937
"2020-21","Regular Season",2020-12-27,"22000034","SAS @ NOP",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","LaMarcus Aldridge","200746","SAS","NOP","SAS","SAS","NOP","SAS",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.780050498955258,0.592187711600783,0.432418201689412,0.443063041082291,0.602275709199389
"2020-21","Regular Season",2020-12-27,"22000035","PHI @ CLE",TRUE,TRUE,1,720,"Andre Drummond","203083","CLE","Dwight Howard","2730","PHI","CLE","CLE","PHI","CLE","CLE",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.585313387630879,0.502346687236088,0.478586845471225,0.459410889111603,0.529246543736301
"2020-21","Regular Season",2020-12-27,"22000036","MIL @ NYK",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Brook Lopez","201572","MIL","MIL","MIL","NYK","MIL","NYK",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.261129333998685,0.390085056470723,0.559627754381569,0.513084153822759,0.418774282321247
"2020-21","Regular Season",2020-12-27,"22000037","BOS @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Tristan Thompson","202684","BOS","BOS","BOS","IND","IND","IND",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.52836413549626,0.497218637096005,0.49287566889382,0.484282472368847,0.509733943007174
"2020-21","Regular Season",2020-12-27,"22000038","GSW @ CHI",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","James Wiseman","1630164","GSW","GSW","GSW","GSW","CHI","CHI",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.483320868704273,0.482991797504744,0.504189606949984,0.494245718621022,0.494275596215579
"2020-21","Regular Season",2020-12-27,"22000039","PHX @ SAC",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","Deandre Ayton","1629028","PHX","PHX","SAC","SAC","SAC","PHX",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.542371581788635,0.499322847366008,0.489358531048862,0.479322005192775,0.514538619952654
"2020-21","Regular Season",2020-12-27,"22000040","LAL vs. MIN",TRUE,TRUE,1,720,"Marc Gasol","201188","LAL","Naz Reid","1629675","MIN","LAL","LAL","LAL","LAL","MIN",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.693731944779477,0.589608496583416,0.451536294399109,0.488199582650494,0.56608609398915
"2020-21","Regular Season",2020-12-28,"22000041","ATL vs. DET",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Mason Plumlee","203486","DET","ATL","DET","ATL","DET","ATL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.493998934199169,0.536984217173633,0.501558467378361,0.54908163071936,0.497276721866397
"2020-21","Regular Season",2020-12-28,"22000042","BKN vs. MEM",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Jonas Valanciunas","202685","MEM","MEM","MEM","MEM","BKN","BKN",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.621728818233899,0.528531294768685,0.468439676212971,0.467868793953544,0.54246305512874
"2020-21","Regular Season",2020-12-28,"22000043","OKC vs. UTA",TRUE,TRUE,1,720,"Al Horford","201143","OKC","Rudy Gobert","203497","UTA","OKC","OKC","UTA","OKC","UTA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.453303359119459,0.45720974493706,0.512124118843855,0.481392099813236,0.482853403760189
"2020-21","Regular Season",2020-12-28,"22000044","HOU @ DEN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Christian Wood","1626174","HOU","DEN","DEN","DEN","HOU","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.601868111413168,0.5510035199631,0.473575744989226,0.490735078702649,0.535464468274635
"2020-21","Regular Season",2020-12-28,"22000045","LAL vs. POR",TRUE,TRUE,1,720,"Anthony Davis","203076","LAL","Jusuf Nurkic","203994","POR","POR","LAL","POR","POR","POR",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.437477888262863,0.503750312954661,0.516229822320044,0.529341755589813,0.477250989081506
"2020-21","Regular Season",2020-12-29,"22000046","CLE vs. NYK",TRUE,TRUE,1,720,"Andre Drummond","203083","CLE","Mitchell Robinson","1629011","NYK","CLE","CLE","CLE","NYK","NYK",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.761300675705675,0.579952296154194,0.436975272159879,0.438547572522564,0.581103242279435
"2020-21","Regular Season",2020-12-29,"22000047","DET vs. GSW",TRUE,TRUE,1,720,"Mason Plumlee","203486","DET","James Wiseman","1630164","GSW","GSW","GSW","DET","DET","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.42255503411142,0.464877221295943,0.518950359628266,0.517554355008827,0.476379913790228
"2020-21","Regular Season",2020-12-29,"22000048","BOS @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Tristan Thompson","202684","BOS","BOS","BOS","IND","IND","BOS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.521572321092999,0.510604221127058,0.494718102008074,0.495160671525637,0.506584714512028
"2020-21","Regular Season",2020-12-29,"22000049","PHI vs. TOR",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Aron Baynes","203382","TOR","TOR","PHI","PHI","TOR","TOR",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.618170658789127,0.536203813423103,0.47111001459659,0.472029762266887,0.535999151514487
"2020-21","Regular Season",2020-12-29,"22000050","WAS vs. CHI",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Wendell Carter Jr.","1628976","CHI","CHI","CHI","WAS","WAS","CHI",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.497866978840326,0.518906351164945,0.50052228879354,0.511235380510956,0.499348874710785
"2020-21","Regular Season",2020-12-29,"22000051","MIL @ MIA",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Brook Lopez","201572","MIL","MIL","MIL","MIL","MIA","MIA",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.348197887132222,0.438948126424869,0.537074533797106,0.522428701781634,0.45381665485399
"2020-21","Regular Season",2020-12-29,"22000052","ORL @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Nikola Vucevic","202696","ORL","OKC","ORL","ORL","ORL","OKC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.542576214458752,0.490207761659149,0.489576953707701,0.47584168718065,0.512993357751235
"2020-21","Regular Season",2020-12-29,"22000053","PHX vs. NOP",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Steven Adams","203500","NOP","NOP","NOP","PHX","PHX","NOP",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.20417831324361,0.425288209774271,0.568092766311578,0.568476638280644,0.399080991210407
"2020-21","Regular Season",2020-12-29,"22000054","LAC vs. MIN",TRUE,TRUE,1,720,"Serge Ibaka","201586","LAC","Naz Reid","1629675","MIN","LAC","MIN","MIN","MIN","LAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.690857335273425,0.585299504417022,0.453456383611531,0.497344372816108,0.557952389515353
"2020-21","Regular Season",2020-12-29,"22000055","DEN @ SAC",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","Nikola Jokic","203999","DEN","SAC","DEN","DEN","DEN","SAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.387623541566936,0.473406206133578,0.527477535917466,0.527149328503986,0.465759297416221
"2020-21","Regular Season",2020-12-30,"22000056","BOS vs. MEM",TRUE,TRUE,1,720,"Daniel Theis","1628464","BOS","Jonas Valanciunas","202685","MEM","MEM","MEM","MEM","BOS","MEM",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.321755426196545,0.475719047698939,0.545894291111005,0.568848217827133,0.434462760358927
"2020-21","Regular Season",2020-12-30,"22000057","ATL @ BKN",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Clint Capela","203991","ATL","BKN","BKN","ATL","ATL","BKN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.614930057070708,0.553878480455398,0.470346916256852,0.482967762528004,0.539845642141065
"2020-21","Regular Season",2020-12-30,"22000058","MIA vs. MIL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Brook Lopez","201572","MIL","MIA","MIA","MIL","MIA","MIA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.327778794390288,0.428588253436299,0.54435376159769,0.52896888764185,0.43624138707354
"2020-21","Regular Season",2020-12-30,"22000060","LAL @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Anthony Davis","203076","LAL","SAS","SAS","LAL","LAL","LAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.33905632252295,0.429889112694642,0.541466606172238,0.522413578165658,0.440238411180488
"2020-21","Regular Season",2020-12-30,"22000061","POR @ LAC",TRUE,TRUE,1,720,"Serge Ibaka","201586","LAC","Jusuf Nurkic","203994","POR","LAC","POR","LAC","LAC","POR",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.295796385394724,0.463010924732967,0.552520528331733,0.565360502227297,0.425233727095013
"2020-21","Regular Season",2020-12-31,"22000062","CLE @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Andre Drummond","203083","CLE","CLE","CLE","IND","IND","IND",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.192119563918695,0.439857484604167,0.576553392955772,0.606907838780859,0.382779651653687
"2020-21","Regular Season",2020-12-31,"22000063","CHI @ WAS",TRUE,TRUE,1,720,"Thomas Bryant","1628418","WAS","Wendell Carter Jr.","1628976","CHI","CHI","CHI","CHI","WAS","WAS",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.476985173017084,0.52053970678751,0.50551094900129,0.53099856677102,0.492199497439483
"2020-21","Regular Season",2020-12-31,"22000064","PHI @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Joel Embiid","203954","PHI","PHI","PHI","PHI","ORL","ORL",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.248534802889976,0.413343339626023,0.562150797398794,0.564908918112595,0.415615743795034
"2020-21","Regular Season",2020-12-31,"22000065","HOU vs. SAC",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Richaun Holmes","1626158","SAC","HOU","SAC","HOU","HOU","HOU",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.440327044260167,0.500815998636344,0.51428464486518,0.523346698143652,0.479784638779617
"2020-21","Regular Season",2020-12-31,"22000066","TOR vs. NYK",TRUE,TRUE,1,720,"Aron Baynes","203382","TOR","Mitchell Robinson","1629011","NYK","TOR","TOR","NYK","NYK","NYK",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.607321968397241,0.561710859902055,0.474328688954276,0.502575861291981,0.536311121750247
"2020-21","Regular Season",2020-12-31,"22000067","NOP @ OKC",TRUE,TRUE,1,720,"Al Horford","201143","OKC","Steven Adams","203500","NOP","NOP","OKC","OKC","OKC","NOP",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.33331178169114,0.430261763066551,0.540068061839896,0.531216918908289,0.443749167580801
"2020-21","Regular Season",2020-12-31,"22000068","PHX @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Deandre Ayton","1629028","PHX","PHX","UTA","PHX","UTA","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.710302979656103,0.575034743256345,0.448510071430397,0.44612247854445,0.570783965439443
"2020-21","Regular Season",2021-01-01,"22000069","CHA vs. MEM",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Jonas Valanciunas","202685","MEM","CHA","CHA","MEM","MEM","MEM",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.533702363113919,0.523611882149569,0.491447903624612,0.492843642282151,0.51089120796718
"2020-21","Regular Season",2021-01-01,"22000070","DET vs. BOS",TRUE,TRUE,1,720,"Mason Plumlee","203486","DET","Tristan Thompson","202684","BOS","BOS","DET","DET","BOS","BOS",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.66164054652633,0.517212884556835,0.457868560348613,0.431789591614447,0.552040286773979
"2020-21","Regular Season",2021-01-01,"22000071","MIA @ DAL",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Bam Adebayo","1628389","MIA","DAL","MIA","MIA","MIA","DAL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.214111278947667,0.413128029378536,0.581641003311564,0.569946021023792,0.399672536152454
"2020-21","Regular Season",2021-01-01,"22000072","BKN vs. ATL",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Clint Capela","203991","ATL","ATL","ATL","BKN","BKN","BKN",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.631026414214341,0.558401183196106,0.466804117780211,0.478236997146022,0.5422406063838
"2020-21","Regular Season",2021-01-01,"22000073","CHI @ MIL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Wendell Carter Jr.","1628976","CHI","MIL","CHI","CHI","MIL","MIL",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.73715752755968,0.614991878873651,0.453065660280159,0.507150936195894,0.576011535608896
"2020-21","Regular Season",2021-01-01,"22000074","WAS @ MIN",TRUE,TRUE,1,720,"Naz Reid","1629675","MIN","Thomas Bryant","1628418","WAS","WAS","WAS","WAS","WAS","WAS",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.321496707297529,0.445164911509253,0.5469308850636,0.544711809963529,0.442579927316949
"2020-21","Regular Season",2021-01-01,"22000075","LAL @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Anthony Davis","203076","LAL","SAS","SAS","LAL","LAL","LAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.372262618436333,0.43741938186121,0.532365311010131,0.511097296708486,0.458814471868013
"2020-21","Regular Season",2021-01-01,"22000076","PHX @ DEN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Deandre Ayton","1629028","PHX","PHX","DEN","PHX","DEN","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.648830465430259,0.55492823646339,0.46231191148863,0.463611225918052,0.547944562891118
"2020-21","Regular Season",2021-01-01,"22000077","LAC @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Serge Ibaka","201586","LAC","LAC","LAC","UTA","UTA","LAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.584115931165913,0.513899600964111,0.478667792823005,0.477679998116291,0.527158547707983
"2020-21","Regular Season",2021-01-01,"22000078","POR @ GSW",TRUE,TRUE,1,720,"James Wiseman","1630164","GSW","Jusuf Nurkic","203994","POR","GSW","GSW","POR","POR","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.443517217101053,0.471552882627362,0.514329802106493,0.513092664785661,0.481752737531585
"2020-21","Regular Season",2021-01-02,"22000079","HOU vs. SAC",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Richaun Holmes","1626158","SAC","SAC","SAC","HOU","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.561561147232296,0.511052230896791,0.485409277078181,0.483209884218434,0.52051653968047
"2020-21","Regular Season",2021-01-02,"22000080","NYK @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Mitchell Robinson","1629011","NYK","NYK","NYK","IND","NYK","NYK",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.451143415163353,0.519684987033944,0.51158111344136,0.551973370475526,0.483713979660589
"2020-21","Regular Season",2021-01-02,"22000081","OKC @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Al Horford","201143","OKC","OKC","OKC","OKC","OKC","ORL",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.2637201334796,0.44703307137127,0.570186982813457,0.56230335595168,0.421883584665312
"2020-21","Regular Season",2021-01-02,"22000082","PHI vs. CHA",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Bismack Biyombo","202687","CHA","PHI","PHI","CHA","PHI","CHA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.596739558959589,0.561469269280349,0.477083533292224,0.515221790087214,0.532212679769576
"2020-21","Regular Season",2021-01-02,"22000083","CLE @ ATL",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Andre Drummond","203083","CLE","CLE","CLE","CLE","ATL","CLE",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.292567214014549,0.458656953480449,0.559025384939848,0.561741128766052,0.431285967984845
"2020-21","Regular Season",2021-01-02,"22000084","NOP vs. TOR",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Aron Baynes","203382","TOR","TOR","TOR","TOR","NOP","NOP",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.719795606047836,0.559934812300364,0.440632262860192,0.443833596957427,0.572750330754563
"2020-21","Regular Season",2021-01-03,"22000085","DET vs. BOS",TRUE,TRUE,1,720,"Mason Plumlee","203486","DET","Tristan Thompson","202684","BOS","DET","DET","DET","DET","BOS",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.652889337037725,0.517571385979812,0.459544110901412,0.43726776838007,0.550859530689695
"2020-21","Regular Season",2021-01-03,"22000086","BKN vs. WAS",TRUE,TRUE,1,720,"DeAndre Jordan","201599","BKN","Thomas Bryant","1628418","WAS","BKN","BKN","WAS","WAS","BKN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.640379616878943,0.563869721765339,0.462837783085422,0.484324175259556,0.546724618931791
"2020-21","Regular Season",2021-01-03,"22000087","LAL @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Anthony Davis","203076","LAL","MEM","MEM","LAL","MEM","LAL",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.355973202800561,0.425267953180606,0.53812293048402,0.496874205223851,0.452069133124008
"2020-21","Regular Season",2021-01-03,"22000088","DEN @ MIN",TRUE,TRUE,1,720,"Ed Davis","202334","MIN","Nikola Jokic","203999","DEN","DEN","DEN","DEN","MIN","MIN",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.388492156002841,0.439432512286403,0.529545140402405,0.498717981534483,0.462843351591242
"2020-21","Regular Season",2021-01-03,"22000089","SAS vs. UTA",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Rudy Gobert","203497","UTA","UTA","UTA","UTA","SAS","UTA",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.427279178484038,0.458844439497127,0.519284857772061,0.505582054126089,0.475741073010101
"2020-21","Regular Season",2021-01-03,"22000090","CHI vs. DAL",TRUE,TRUE,1,720,"Wendell Carter Jr.","1628976","CHI","Dwight Powell","203939","DAL","DAL","CHI","CHI","CHI","DAL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.706643873914674,0.546482412261291,0.449222631959728,0.448349641754062,0.568536566786673
"2020-21","Regular Season",2021-01-03,"22000091","PHX vs. LAC",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Serge Ibaka","201586","LAC","PHX","LAC","LAC","PHX","PHX",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.382752953116962,0.454330108300701,0.53106085090988,0.528169308095811,0.460938886930067
"2020-21","Regular Season",2021-01-03,"22000092","POR @ GSW",TRUE,TRUE,1,720,"James Wiseman","1630164","GSW","Jusuf Nurkic","203994","POR","POR","POR","POR","GSW","POR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.459467622758949,0.471479106019871,0.510753561458107,0.50422024336937,0.486471147968124
"2020-21","Regular Season",2021-01-04,"22000093","CLE @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Collin Sexton","1629012","CLE","CLE","ORL","CLE","ORL","CLE",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.716748173649606,0.580938594393585,0.44800901914494,0.456702176268083,0.570382295607211
"2020-21","Regular Season",2021-01-04,"22000094","PHI vs. CHA",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Bismack Biyombo","202687","CHA","PHI","PHI","CHA","CHA","PHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.601719688653666,0.554843318290431,0.476308269153979,0.499742958735379,0.533212610437433
"2020-21","Regular Season",2021-01-04,"22000095","NYK @ ATL",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Mitchell Robinson","1629011","NYK","NYK","NYK","ATL","ATL","NYK",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.600072397798416,0.551195364581814,0.476691239650637,0.493304456929545,0.532676390499542
"2020-21","Regular Season",2021-01-04,"22000096","MIA vs. OKC",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Al Horford","201143","OKC","MIA","MIA","OKC","OKC","MIA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.511535672962407,0.533918289733457,0.497310709925881,0.533066099913932,0.503772341534246
"2020-21","Regular Season",2021-01-04,"22000097","TOR vs. BOS",TRUE,TRUE,1,720,"Aron Baynes","203382","TOR","Tristan Thompson","202684","BOS","BOS","BOS","TOR","TOR","BOS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.685047422251067,0.572059033339551,0.456200287435982,0.46475874181443,0.560203214147113
"2020-21","Regular Season",2021-01-04,"22000098","HOU vs. DAL",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Willie Cauley-Stein","1626161","DAL","HOU","HOU","DAL","DAL","HOU",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.491067365391231,0.510339458931472,0.502082458651167,0.503870955867565,0.497078868289836
"2020-21","Regular Season",2021-01-04,"22000099","DET @ MIL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Mason Plumlee","203486","DET","MIL","MIL","MIL","DET","DET",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.741726194124364,0.615167223349075,0.441605408826694,0.518703701183275,0.578358982106213
"2020-21","Regular Season",2021-01-04,"22000100","NOP vs. IND",TRUE,TRUE,1,720,"Steven Adams","203500","NOP","Myles Turner","1626167","IND","NOP","IND","NOP","NOP","NOP",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.816260855117469,0.594612482820516,0.422787623723228,0.424310236508711,0.617959798777551
"2020-21","Regular Season",2021-01-04,"22000101","GSW vs. SAC",TRUE,TRUE,1,720,"James Wiseman","1630164","GSW","Richaun Holmes","1626158","SAC","SAC","GSW","GSW","SAC","GSW",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.674644340630986,0.545321090270497,0.458903166636184,0.454808020318804,0.556850602240217
"2020-21","Regular Season",2021-01-05,"22000102","UTA @ BKN",TRUE,TRUE,1,720,"Jarrett Allen","1628386","BKN","Rudy Gobert","203497","UTA","UTA","BKN","BKN","UTA","BKN",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.581258254289677,0.50679343528957,0.479047796617115,0.472673439466503,0.524799834134514
"2020-21","Regular Season",2021-01-05,"22000103","LAL @ MEM",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","MEM","Anthony Davis","203076","LAL","LAL","LAL","MEM","LAL","MEM",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.372981682428972,0.431162009248169,0.532715506214159,0.49626007395926,0.461286285164091
"2020-21","Regular Season",2021-01-05,"22000104","DEN vs. MIN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Ed Davis","202334","MIN","MIN","DEN","MIN","DEN","MIN",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.567324086232717,0.553357440105898,0.482636551674671,0.522477711829103,0.520553156832299
"2020-21","Regular Season",2021-01-05,"22000105","LAC vs. SAS",TRUE,TRUE,1,720,"Serge Ibaka","201586","LAC","LaMarcus Aldridge","200746","SAS","LAC","SAS","SAS","LAC","LAC",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.592619805193446,0.550620921601215,0.476123671040214,0.495892255905977,0.528259484722067
"2020-21","Regular Season",2021-01-05,"22000106","POR vs. CHI",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Wendell Carter Jr.","1628976","CHI","POR","POR","CHI","CHI","POR",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.715771417026557,0.593985889969636,0.448961143976762,0.480834705915683,0.56548487614044
"2020-21","Regular Season",2021-01-06,"22000107","HOU @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","DeMarcus Cousins","202326","HOU","HOU","HOU","IND","HOU","HOU",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.329185727601268,0.459677903426379,0.545123828705279,0.544380776275316,0.445632594737709
"2020-21","Regular Season",2021-01-06,"22000108","CLE @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Andre Drummond","203083","CLE","CLE","ORL","ORL","CLE","CLE",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.197350980232529,0.426101263878099,0.570824910746629,0.576440128865264,0.391129302415898
"2020-21","Regular Season",2021-01-06,"22000109","PHI vs. WAS",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Thomas Bryant","1628418","WAS","PHI","WAS","WAS","PHI","WAS",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.666869002417624,0.572078995084888,0.455634262904036,0.473869743798669,0.553122017207951
"2020-21","Regular Season",2021-01-06,"22000110","CHA @ ATL",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Bismack Biyombo","202687","CHA","ATL","CHA","CHA","ATL","CHA",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.482469920242379,0.514111585931612,0.504757407540552,0.514072045650581,0.494396826194383
"2020-21","Regular Season",2021-01-06,"22000111","MIA vs. BOS",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Tristan Thompson","202684","BOS","MIA","BOS","BOS","BOS","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.741358924262897,0.56631796119532,0.441206483288775,0.438357890617596,0.576496493366868
"2020-21","Regular Season",2021-01-06,"22000112","UTA @ NYK",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Rudy Gobert","203497","UTA","NYK","NYK","UTA","NYK","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.343535644189417,0.425808430200254,0.54234169381572,0.513585115979413,0.450165782564935
