"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_PHI",20221128,"nba","Total","full","ATL","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.666666666667,220.666666666667
"CHA_BOS",20221128,"nba","Total","full","CHA","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.333333333333,225.333333333333
"CHI_UTA",20221128,"nba","Total","full","CHI","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.833333333333,234.833333333333
"CLE_TOR",20221128,"nba","Total","full","CLE","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,218
"HOU_DEN",20221128,"nba","Total","full","HOU","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.333333333333,228.333333333333
"IND_LAL",20221128,"nba","Total","full","IND","LAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.666666666667,237.666666666667
"MIN_WAS",20221128,"nba","Total","full","MIN","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.5,227.5
"OKC_NOP",20221128,"nba","Total","full","OKC","NOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.666666666667,232.666666666667
"ORL_BKN",20221128,"nba","Total","full","ORL","BKN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.666666666667,223.666666666667
"PHX_SAC",20221128,"nba","Total","full","PHX","SAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.333333333333,234.333333333333
