"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_DET",20221026,"nba","Total","full","ATL","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.166666666667,229.166666666667
"BKN_MIL",20221026,"nba","Total","full","BKN","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.333333333333,230.333333333333
"CHA_NYK",20221026,"nba","Total","full","CHA","NYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.333333333333,224.333333333333
"HOU_UTA",20221026,"nba","Total","full","HOU","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.166666666667,232.166666666667
"IND_CHI",20221026,"nba","Total","full","IND","CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.5,233.5
"LAL_DEN",20221026,"nba","Total","full","LAL","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.5,230.5
"MIA_POR",20221026,"nba","Total","full","MIA","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.5,220.5
"ORL_CLE",20221026,"nba","Total","full","ORL","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.5,215.5
"PHI_TOR",20221026,"nba","Total","full","PHI","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.666666666667,211.666666666667
"SAS_MIN",20221026,"nba","Total","full","SAS","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.5,234.5
