"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_MEM","20221212","nba","Moneyline","full","ATL","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,-478.277936055714
"BKN_WAS","20221212","nba","Moneyline","full","BKN","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-211.665266694666,178.333333333333
"BOS_LAC","20221212","nba","Moneyline","full","BOS","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-180,153.5
"CLE_SAS","20221212","nba","Moneyline","full","CLE","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-423.314902580305,343.333333333333
"MIA_IND","20221212","nba","Moneyline","full","MIA","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.329758565693,134.333333333333
"MIN_POR","20221212","nba","Moneyline","full","MIN","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.333333333333,-170.326042578011
"OKC_DAL","20221212","nba","Moneyline","full","OKC","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.333333333333,-333.330625067707
