"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_DET",20221028,"nba","Spread","full","ATL","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.83333333333333,5.83333333333333
"CHA_ORL",20221028,"nba","Spread","full","CHA","ORL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,1.5
"CHI_SAS",20221028,"nba","Spread","full","CHI","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,4
"CLE_BOS",20221028,"nba","Spread","full","CLE","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,-6.66666666666667
"HOU_POR",20221028,"nba","Spread","full","HOU","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,-4.16666666666667
"IND_WAS",20221028,"nba","Spread","full","IND","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83333333333333,-4.83333333333333
"LAL_MIN",20221028,"nba","Spread","full","LAL","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-8
"NOP_PHX",20221028,"nba","Spread","full","NOP","PHX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-8
"NYK_MIL",20221028,"nba","Spread","full","NYK","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16666666666667,-6.16666666666667
"PHI_TOR",20221028,"nba","Spread","full","PHI","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-4
"UTA_DEN",20221028,"nba","Spread","full","UTA","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,-7.66666666666667
