"game_date","game","player","team","fpts_team_line","fpts_team_prob","br_line","br_prob","br_edge","br_kelly","br_units","bs_line","bs_prob","bs_edge","bs_kelly","bs_units","csr_line","csr_prob","csr_edge","csr_kelly","csr_units","dk_line","dk_prob","dk_edge","dk_kelly","dk_units","fd_line","fd_prob","fd_edge","fd_kelly","fd_units","mgm_line","mgm_prob","mgm_edge","mgm_kelly","mgm_units","pb_line","pb_prob","pb_edge","pb_kelly","pb_units","run_timestamp_utc"
2023-06-12,"MIA @ DEN","Aaron Gordon","DEN",437,0.1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,0.1667,0.0195,0.0117,1.1729,420,0.1923,-0.0061,-0.0038,-0.3772,500,0.1667,0.0195,0.0117,1.1729,NA,NA,NA,NA,NA,2023-06-12 21:47:50
2023-06-12,"MIA @ DEN","Kentavious Caldwell-Pope","DEN",592,0.1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,0.1429,0.0017,0.001,0.1021,850,0.1053,0.0393,0.022,2.1986,850,0.1053,0.0393,0.022,2.1986,NA,NA,NA,NA,NA,2023-06-12 21:47:50
2023-06-12,"MIA @ DEN","Kevin Love","MIA",474,0.1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,0.1667,0.0075,0.0045,0.4484,420,0.1923,-0.0182,-0.0112,-1.1247,650,0.1333,0.0408,0.0235,2.3542,NA,NA,NA,NA,NA,2023-06-12 21:47:50
2023-06-12,"MIA @ DEN","Gabe Vincent","MIA",492,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,0.1739,-0.0049,-0.003,-0.2969,550,0.1538,0.0152,0.009,0.8959,550,0.1538,0.0152,0.009,0.8959,NA,NA,NA,NA,NA,2023-06-12 21:47:50
2023-06-12,"MIA @ DEN","Max Strus","MIA",545,0.1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,0.1739,-0.0188,-0.0114,-1.1354,360,0.2174,-0.0622,-0.0398,-3.9763,650,0.1333,0.0218,0.0126,1.2589,NA,NA,NA,NA,NA,2023-06-12 21:47:50
