"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_HOU",20221125,"nba","Moneyline","full","ATL","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-286.646670665867,235
"BKN_IND",20221125,"nba","Moneyline","full","BKN","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.666666666667,139.333333333333
"CHI_OKC",20221125,"nba","Moneyline","full","CHI","OKC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-145.330191870862,124.666666666667
"CLE_MIL",20221125,"nba","Moneyline","full","CLE","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,-174.661867050636
"DEN_LAC",20221125,"nba","Moneyline","full","DEN","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.989063867017,147.5
"DET_PHX",20221125,"nba","Moneyline","full","DET","PHX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.666666666667,-766.541729135432
"LAL_SAS",20221125,"nba","Moneyline","full","LAL","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168,142.666666666667
"MIN_CHA",20221125,"nba","Moneyline","full","MIN","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-239.993600511959,199.333333333333
"NOP_MEM",20221125,"nba","Moneyline","full","NOP","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,-134.662767017635
"PHI_ORL",20221125,"nba","Moneyline","full","PHI","ORL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,-121.663466922646
"POR_NYK",20221125,"nba","Moneyline","full","POR","NYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.666666666667,-174.327100685591
"SAC_BOS",20221125,"nba","Moneyline","full","SAC","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,-306.66395840104
"UTA_GSW",20221125,"nba","Moneyline","full","UTA","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.666666666667,-326.66395840104
"WAS_MIA",20221125,"nba","Moneyline","full","WAS","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,-147.332400018666
