"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"CHI_GSW",20221202,"nba","Spread","full","CHI","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16666666666667,-7.16666666666667
"DEN_ATL",20221202,"nba","Spread","full","DEN","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.83333333333333,4.83333333333333
"HOU_PHX",20221202,"nba","Spread","full","HOU","PHX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,-11.5
"IND_UTA",20221202,"nba","Spread","full","IND","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83333333333333,-3.83333333333333
"LAL_MIL",20221202,"nba","Spread","full","LAL","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,-8.66666666666667
"MIA_BOS",20221202,"nba","Spread","full","MIA","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-7
"NOP_SAS",20221202,"nba","Spread","full","NOP","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.16666666666667,7.16666666666667
"ORL_CLE",20221202,"nba","Spread","full","ORL","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6666666666667,-10.6666666666667
"PHI_MEM",20221202,"nba","Spread","full","PHI","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,-4.5
"TOR_BKN",20221202,"nba","Spread","full","TOR","BKN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-1.5
"WAS_CHA",20221202,"nba","Spread","full","WAS","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,4
