"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"BKN_TOR",20221123,"nba","Moneyline","full","BKN","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.996858537528,121
"CHI_MIL",20221123,"nba","Moneyline","full","CHI","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.333333333333,-279.983961140134
"DAL_BOS",20221123,"nba","Moneyline","full","DAL","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,-230
"DEN_OKC",20221123,"nba","Moneyline","full","DEN","OKC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42,-108.998466727998
"DET_UTA",20221123,"nba","Moneyline","full","DET","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.666666666667,-683.208395802099
"LAC_GSW",20221123,"nba","Moneyline","full","LAC","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,-491.666666666667
"MIN_IND",20221123,"nba","Moneyline","full","MIN","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.663466922646,106
"NOP_SAS",20221123,"nba","Moneyline","full","NOP","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-211.665266694666,178.666666666667
"PHI_CHA",20221123,"nba","Moneyline","full","PHI","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.666666666667,-174.326042578011
"POR_CLE",20221123,"nba","Moneyline","full","POR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.666666666667,-293.275862068966
"SAC_ATL",20221123,"nba","Moneyline","full","SAC","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.666666666667,-188.656534954407
"WAS_MIA",20221123,"nba","Moneyline","full","WAS","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.5,-197
