"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"BKN_TOR",20221123,"nba","Spread","full","BKN","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66666666666667,2.66666666666667
"CHI_MIL",20221123,"nba","Spread","full","CHI","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16666666666667,-7.16666666666667
"DAL_BOS",20221123,"nba","Spread","full","DAL","BOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,-5.5
"DEN_OKC",20221123,"nba","Spread","full","DEN","OKC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,-0.333333333333333
"DET_UTA",20221123,"nba","Spread","full","DET","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6666666666667,-11.6666666666667
"LAC_GSW",20221123,"nba","Spread","full","LAC","GSW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1666666666667,-10.1666666666667
"MIN_IND",20221123,"nba","Spread","full","MIN","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83333333333333,1.83333333333333
"NOP_SAS",20221123,"nba","Spread","full","NOP","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.33333333333333,5.33333333333333
"PHI_CHA",20221123,"nba","Spread","full","PHI","CHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-4
"POR_CLE",20221123,"nba","Spread","full","POR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-7
"SAC_ATL",20221123,"nba","Spread","full","SAC","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,-4.5
"WAS_MIA",20221123,"nba","Spread","full","WAS","MIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,-4.75
