"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_MEM","20221212","nba","Total","full","ATL","MEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.5,221.5
"BKN_WAS","20221212","nba","Total","full","BKN","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.333333333333,227.333333333333
"BOS_LAC","20221212","nba","Total","full","BOS","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.5,225.5
"CLE_SAS","20221212","nba","Total","full","CLE","SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.166666666667,220.166666666667
"MIA_IND","20221212","nba","Total","full","MIA","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,229
"MIN_POR","20221212","nba","Total","full","MIN","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.5,229.5
"OKC_DAL","20221212","nba","Total","full","OKC","DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,228
