"game_id","Date","Sport","bet_type","period","away_Team","home_Team","away_1Q","away_2Q","away_3Q","away_4Q","home_1Q","home_2Q","home_3Q","home_4Q","away_score","home_score","away_line","home_line"
"ATL_DET",20221026,"nba","Moneyline","full","ATL","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-308.313337332534,248.333333333333
"BKN_MIL",20221026,"nba","Moneyline","full","BKN","MIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,-154
"CHA_NYK",20221026,"nba","Moneyline","full","CHA","NYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.666666666667,-301.646670665867
"HOU_UTA",20221026,"nba","Moneyline","full","HOU","UTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,-338.330625067707
"IND_CHI",20221026,"nba","Moneyline","full","IND","CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.666666666667,-281.646670665867
"LAL_DEN",20221026,"nba","Moneyline","full","LAL","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.666666666667,-198.331933361333
"MIA_POR",20221026,"nba","Moneyline","full","MIA","POR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.330191870862,123.666666666667
"ORL_CLE",20221026,"nba","Moneyline","full","ORL","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.333333333333,-408.329791755206
"PHI_TOR",20221026,"nba","Moneyline","full","PHI","TOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.665133394664,28.3333333333333
"SAS_MIN",20221026,"nba","Moneyline","full","SAS","MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.666666666667,-454.947518368571
