"season","game_date","game_id","matchup","jumper","person_id","team_abbrev","opp_jumper","opp_person_id","opp_team_abbrev","home_team","won_tip","win_tip_prob","win_tip_prob_glmnet","win_tip_prob_earth","model","win_tip_prob_xtip"
"2017-18",2018-04-16,"41700122","MIA @ PHI","Ben Simmons","1627732","PHI","Hassan Whiteside","202355","MIA",TRUE,FALSE,0.62249451839077,0.6367589798556,0.652411830378374,"no_jumps_opp_jumps",0.644585405116987
"2017-18",2018-04-16,"41700122","MIA @ PHI","Hassan Whiteside","202355","MIA","Ben Simmons","1627732","PHI",FALSE,TRUE,0.37750548160923,0.365628563763841,0.348561081310041,"jumps_opp_no_jumps",0.357094822536941
"2017-18",2018-04-16,"41700152","SAS @ GSW","LaMarcus Aldridge","200746","SAS","JaVale McGee","201580","GSW",FALSE,FALSE,0.446206611620876,0.440442104693652,0.450756375321936,"jumps_opp_jumps",0.445599240007794
"2017-18",2018-04-16,"41700152","SAS @ GSW","JaVale McGee","201580","GSW","LaMarcus Aldridge","200746","SAS",TRUE,TRUE,0.553793388379124,0.559558637087618,0.547443059906496,"jumps_opp_jumps",0.553500848497057
"2017-18",2018-04-17,"41700162","NOP @ POR","Jusuf Nurkic","203994","POR","Anthony Davis","203076","NOP",TRUE,TRUE,0.488119472163955,0.485006704563918,0.491853618762772,"jumps_opp_jumps",0.488430161663345
"2017-18",2018-04-17,"41700112","MIL @ BOS","John Henson","203089","MIL","Aron Baynes","203382","BOS",FALSE,FALSE,0.526335024078783,0.547497205129188,0.596622127496444,"jumps_opp_jumps",0.572059666312816
"2017-18",2018-04-17,"41700112","MIL @ BOS","Aron Baynes","203382","BOS","John Henson","203089","MIL",TRUE,TRUE,0.473664975921217,0.452502491843419,0.405137703778774,"jumps_opp_jumps",0.428820097811097
"2017-18",2018-04-17,"41700102","WAS @ TOR","Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR",FALSE,TRUE,0.626745388346576,0.663838220315618,0.674210354503057,"jumps_opp_jumps",0.669024287409338
"2017-18",2018-04-17,"41700162","NOP @ POR","Anthony Davis","203076","NOP","Jusuf Nurkic","203994","POR",FALSE,FALSE,0.511880527836045,0.514992128988946,0.51034606777969,"jumps_opp_jumps",0.512669098384318
"2017-18",2018-04-17,"41700102","WAS @ TOR","Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS",TRUE,FALSE,0.373254611653424,0.33615846120018,0.322133545594985,"jumps_opp_jumps",0.329146003397583
"2017-18",2018-04-18,"41700142","MIN @ HOU","Karl-Anthony Towns","1626157","MIN","Clint Capela","203991","HOU",FALSE,TRUE,0.56810107881425,0.568299714267472,0.562922002152116,"jumps_opp_jumps",0.565610858209794
"2017-18",2018-04-18,"41700142","MIN @ HOU","Clint Capela","203991","HOU","Karl-Anthony Towns","1626157","MIN",TRUE,FALSE,0.43189892118575,0.431701297359244,0.438521454803893,"jumps_opp_jumps",0.435111376081569
"2017-18",2018-04-18,"41700132","CLE vs. IND","Myles Turner","1626167","IND","Kevin Love","201567","CLE",FALSE,FALSE,0.575843486403162,0.583569323775951,0.611847590211949,"jumps_opp_jumps",0.59770845699395
"2017-18",2018-04-18,"41700132","CLE vs. IND","Kevin Love","201567","CLE","Myles Turner","1626167","IND",TRUE,TRUE,0.424156513596838,0.41643263571479,0.391798911149128,"jumps_opp_jumps",0.404115773431959
"2017-18",2018-04-18,"41700172","OKC vs. UTA","Steven Adams","203500","OKC","Rudy Gobert","203497","UTA",TRUE,TRUE,0.627512129672688,0.663436664449231,0.665190804955501,"jumps_opp_jumps",0.664313734702366
"2017-18",2018-04-18,"41700172","OKC vs. UTA","Rudy Gobert","203497","UTA","Steven Adams","203500","OKC",FALSE,FALSE,0.372487870327312,0.3365609312322,0.337939091194208,"jumps_opp_jumps",0.337250011213204
"2017-18",2018-04-19,"41700163","NOP vs. POR","Jusuf Nurkic","203994","POR","Anthony Davis","203076","NOP",FALSE,TRUE,0.497750199001965,0.496102643932049,0.503368361411734,"jumps_opp_jumps",0.499735502671892
"2017-18",2018-04-19,"41700123","MIA vs. PHI","Joel Embiid","203954","PHI","Hassan Whiteside","202355","MIA",FALSE,TRUE,0.499498473083967,0.5078465094378,0.524808211037231,"jumps_opp_jumps",0.516327360237515
"2017-18",2018-04-19,"41700153","SAS vs. GSW","LaMarcus Aldridge","200746","SAS","JaVale McGee","201580","GSW",TRUE,TRUE,0.432969004705086,0.425019615010872,0.427293500273897,"jumps_opp_jumps",0.426156557642385
"2017-18",2018-04-19,"41700123","MIA vs. PHI","Hassan Whiteside","202355","MIA","Joel Embiid","203954","PHI",TRUE,FALSE,0.500501526916033,0.492153709422891,0.474452799954446,"jumps_opp_jumps",0.483303254688668
"2017-18",2018-04-19,"41700163","NOP vs. POR","Anthony Davis","203076","NOP","Jusuf Nurkic","203994","POR",TRUE,FALSE,0.502249800998035,0.50389625255056,0.49603305445834,"jumps_opp_jumps",0.49996465350445
"2017-18",2018-04-19,"41700153","SAS vs. GSW","JaVale McGee","201580","GSW","LaMarcus Aldridge","200746","SAS",FALSE,FALSE,0.567030995294914,0.57498105931962,0.570945532680102,"jumps_opp_jumps",0.572963295999861
"2017-18",2018-04-20,"41700113","BOS @ MIL","Tyler Zeller","203092","MIL","Aron Baynes","203382","BOS",TRUE,FALSE,0.390435529379422,0.377489507507963,0.383962344476701,"jumps_opp_jumps",0.380725925992332
"2017-18",2018-04-20,"41700103","WAS vs. TOR","Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR",TRUE,TRUE,0.634140404768903,0.664490526565549,0.676817850763593,"jumps_opp_jumps",0.670654188664571
"2017-18",2018-04-20,"41700133","CLE @ IND","Myles Turner","1626167","IND","Kevin Love","201567","CLE",TRUE,FALSE,0.561952937230234,0.570364563147229,0.584996377844299,"jumps_opp_jumps",0.577680470495764
"2017-18",2018-04-20,"41700103","WAS vs. TOR","Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS",FALSE,FALSE,0.365859595231097,0.335505976787049,0.317113269097105,"jumps_opp_jumps",0.326309622942077
"2017-18",2018-04-20,"41700133","CLE @ IND","Kevin Love","201567","CLE","Myles Turner","1626167","IND",FALSE,TRUE,0.438047062769766,0.429637810689096,0.411405870417257,"jumps_opp_jumps",0.420521840553176
"2017-18",2018-04-20,"41700113","BOS @ MIL","Aron Baynes","203382","BOS","Tyler Zeller","203092","MIL",FALSE,TRUE,0.609564470620578,0.622511411645785,0.613969899595378,"jumps_opp_jumps",0.618240655620582
"2017-18",2018-04-21,"41700164","NOP vs. POR","Jusuf Nurkic","203994","POR","Anthony Davis","203076","NOP",FALSE,TRUE,0.502010408190708,0.501796371471385,0.511403714265383,"jumps_opp_jumps",0.506600042868384
"2017-18",2018-04-21,"41700143","MIN vs. HOU","Karl-Anthony Towns","1626157","MIN","Clint Capela","203991","HOU",TRUE,FALSE,0.57575884972736,0.578962374062866,0.575519792833532,"jumps_opp_jumps",0.577241083448199
"2017-18",2018-04-21,"41700124","MIA vs. PHI","Joel Embiid","203954","PHI","Hassan Whiteside","202355","MIA",FALSE,TRUE,0.510768018923911,0.521962052647432,0.541930721236979,"jumps_opp_jumps",0.531946386942206
"2017-18",2018-04-21,"41700124","MIA vs. PHI","Hassan Whiteside","202355","MIA","Joel Embiid","203954","PHI",TRUE,FALSE,0.489231981076089,0.478038172854994,0.460110055093038,"jumps_opp_jumps",0.469074113974016
"2017-18",2018-04-21,"41700164","NOP vs. POR","Anthony Davis","203076","NOP","Jusuf Nurkic","203994","POR",TRUE,FALSE,0.497989591809292,0.498202525989696,0.490748776218274,"jumps_opp_jumps",0.494475651103985
"2017-18",2018-04-21,"41700143","MIN vs. HOU","Clint Capela","203991","HOU","Karl-Anthony Towns","1626157","MIN",FALSE,TRUE,0.42424115027264,0.421038706607796,0.425964866382064,"jumps_opp_jumps",0.42350178649493
"2017-18",2018-04-21,"41700173","OKC @ UTA","Steven Adams","203500","OKC","Rudy Gobert","203497","UTA",FALSE,TRUE,0.629905959100212,0.663510423216567,0.669621455864455,"jumps_opp_jumps",0.666565939540511
"2017-18",2018-04-21,"41700173","OKC @ UTA","Rudy Gobert","203497","UTA","Steven Adams","203500","OKC",TRUE,FALSE,0.370094040899788,0.336486987930442,0.329056793439667,"jumps_opp_jumps",0.332771890685054
"2017-18",2018-04-22,"41700114","BOS @ MIL","Tyler Zeller","203092","MIL","Aron Baynes","203382","BOS",TRUE,FALSE,0.377397207632627,0.362885953346786,0.362685980799433,"jumps_opp_jumps",0.36278596707311
"2017-18",2018-04-22,"41700154","SAS vs. GSW","LaMarcus Aldridge","200746","SAS","JaVale McGee","201580","GSW",TRUE,FALSE,0.448970179313154,0.444066825132127,0.455421457366031,"jumps_opp_jumps",0.449744141249079
"2017-18",2018-04-22,"41700104","WAS vs. TOR","Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR",TRUE,TRUE,0.638789357370263,0.670950436981241,0.686519982437974,"jumps_opp_jumps",0.678735209709608
"2017-18",2018-04-22,"41700134","CLE @ IND","Myles Turner","1626167","IND","Kevin Love","201567","CLE",TRUE,TRUE,0.54783747859983,0.55235241269739,0.564925993621266,"jumps_opp_jumps",0.558639203159328
"2017-18",2018-04-22,"41700154","SAS vs. GSW","JaVale McGee","201580","GSW","LaMarcus Aldridge","200746","SAS",FALSE,TRUE,0.551029820686846,0.555933940452857,0.545842012292782,"jumps_opp_jumps",0.55088797637282
"2017-18",2018-04-22,"41700104","WAS vs. TOR","Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS",FALSE,FALSE,0.361210642629737,0.329046068395546,0.309927041539925,"jumps_opp_jumps",0.319486554967735
"2017-18",2018-04-22,"41700134","CLE @ IND","Kevin Love","201567","CLE","Myles Turner","1626167","IND",FALSE,FALSE,0.45216252140017,0.447650073834361,0.435034564142357,"jumps_opp_jumps",0.441342318988359
"2017-18",2018-04-22,"41700114","BOS @ MIL","Aron Baynes","203382","BOS","Tyler Zeller","203092","MIL",FALSE,TRUE,0.622602792367373,0.637114982734779,0.638269143811737,"jumps_opp_jumps",0.637692063273258
"2017-18",2018-04-23,"41700144","MIN vs. HOU","Karl-Anthony Towns","1626157","MIN","Clint Capela","203991","HOU",TRUE,TRUE,0.570280834255792,0.571728750721276,0.567164207882716,"jumps_opp_jumps",0.569446479301996
"2017-18",2018-04-23,"41700144","MIN vs. HOU","Clint Capela","203991","HOU","Karl-Anthony Towns","1626157","MIN",FALSE,FALSE,0.429719165744208,0.428272344092975,0.434347232185208,"jumps_opp_jumps",0.431309788139092
"2017-18",2018-04-23,"41700174","OKC @ UTA","Steven Adams","203500","OKC","Rudy Gobert","203497","UTA",FALSE,TRUE,0.636404283609762,0.671055123739699,0.67668978984533,"jumps_opp_jumps",0.673872456792515
"2017-18",2018-04-23,"41700174","OKC @ UTA","Rudy Gobert","203497","UTA","Steven Adams","203500","OKC",TRUE,FALSE,0.363595716390238,0.328942302444642,0.321361876921927,"jumps_opp_jumps",0.325152089683285
"2017-18",2018-04-24,"41700115","BOS vs. MIL","Tyler Zeller","203092","MIL","Al Horford","201143","BOS",FALSE,FALSE,0.447661742880898,0.430856084440952,0.408383955235168,"jumps_opp_jumps",0.41962001983806
"2017-18",2018-04-24,"41700125","MIA @ PHI","Joel Embiid","203954","PHI","Hassan Whiteside","202355","MIA",TRUE,FALSE,0.525169380759639,0.537408706675513,0.559049365702224,"jumps_opp_jumps",0.548229036188869
"2017-18",2018-04-24,"41700155","SAS @ GSW","LaMarcus Aldridge","200746","SAS","JaVale McGee","201580","GSW",FALSE,FALSE,0.437035432587484,0.429497203294425,0.431865015345953,"jumps_opp_jumps",0.430681109320189
"2017-18",2018-04-24,"41700125","MIA @ PHI","Hassan Whiteside","202355","MIA","Joel Embiid","203954","PHI",FALSE,TRUE,0.474830619240361,0.46259155041042,0.438973052195965,"jumps_opp_jumps",0.450782301303193
"2017-18",2018-04-24,"41700155","SAS @ GSW","JaVale McGee","201580","GSW","LaMarcus Aldridge","200746","SAS",TRUE,TRUE,0.562964567412516,0.570503529812232,0.56702329649175,"jumps_opp_jumps",0.568763413151991
"2017-18",2018-04-24,"41700115","BOS vs. MIL","Al Horford","201143","BOS","Tyler Zeller","203092","MIL",TRUE,TRUE,0.552338257119102,0.569144264689012,0.590361941760168,"jumps_opp_jumps",0.57975310322459
"2017-18",2018-04-25,"41700145","MIN @ HOU","Karl-Anthony Towns","1626157","MIN","Clint Capela","203991","HOU",FALSE,TRUE,0.573278124752107,0.578092586061723,0.572638386364275,"jumps_opp_jumps",0.575365486212999
"2017-18",2018-04-25,"41700105","WAS @ TOR","Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR",FALSE,TRUE,0.639328847540362,0.67971114696058,0.687701618107419,"jumps_opp_jumps",0.683706382534
"2017-18",2018-04-25,"41700145","MIN @ HOU","Clint Capela","203991","HOU","Karl-Anthony Towns","1626157","MIN",TRUE,FALSE,0.426721875247893,0.42190857315718,0.428859963441341,"jumps_opp_jumps",0.42538426829926
"2017-18",2018-04-25,"41700135","CLE vs. IND","Myles Turner","1626167","IND","Kevin Love","201567","CLE",FALSE,TRUE,0.551053751326571,0.555358008017448,0.573276674768099,"jumps_opp_jumps",0.564317341392774
"2017-18",2018-04-25,"41700105","WAS @ TOR","Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS",TRUE,FALSE,0.360671152459638,0.320285583827385,0.30877318513395,"jumps_opp_jumps",0.314529384480668
"2017-18",2018-04-25,"41700135","CLE vs. IND","Kevin Love","201567","CLE","Myles Turner","1626167","IND",TRUE,FALSE,0.448946248673429,0.44464435809039,0.426670172066623,"jumps_opp_jumps",0.435657265078506
"2017-18",2018-04-25,"41700175","OKC vs. UTA","Steven Adams","203500","OKC","Rudy Gobert","203497","UTA",TRUE,TRUE,0.635594598468902,0.666608520735162,0.676439352993342,"jumps_opp_jumps",0.671523936864252
"2017-18",2018-04-25,"41700175","OKC vs. UTA","Rudy Gobert","203497","UTA","Steven Adams","203500","OKC",FALSE,FALSE,0.364405401531098,0.333388728758759,0.321014263651428,"jumps_opp_jumps",0.327201496205094
"2017-18",2018-04-26,"41700116","BOS @ MIL","Thon Maker","1627748","MIL","Al Horford","201143","BOS",TRUE,FALSE,0.453357636586747,0.435353892839053,0.41508765131878,"jumps_opp_jumps",0.425220772078917
"2017-18",2018-04-26,"41700116","BOS @ MIL","Al Horford","201143","BOS","Thon Maker","1627748","MIL",FALSE,TRUE,0.546642363413253,0.564646246028446,0.586302176025132,"jumps_opp_jumps",0.575474211026789
"2017-18",2018-04-27,"41700106","WAS vs. TOR","Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR",TRUE,TRUE,0.649468456566034,0.704267451971669,0.701667668043582,"jumps_opp_jumps",0.702967560007625
"2017-18",2018-04-27,"41700136","CLE @ IND","Myles Turner","1626167","IND","Kevin Love","201567","CLE",TRUE,TRUE,0.559540884322636,0.563092481555743,0.587481083536243,"jumps_opp_jumps",0.575286782545993
"2017-18",2018-04-27,"41700106","WAS vs. TOR","Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS",FALSE,FALSE,0.350531543433966,0.295729775494598,0.301833471503444,"jumps_opp_jumps",0.298781623499021
"2017-18",2018-04-27,"41700136","CLE @ IND","Kevin Love","201567","CLE","Myles Turner","1626167","IND",FALSE,FALSE,0.440459115677364,0.436909628500351,0.412872433179203,"jumps_opp_jumps",0.424891030839777
"2017-18",2018-04-27,"41700176","OKC @ UTA","Steven Adams","203500","OKC","Rudy Gobert","203497","UTA",FALSE,TRUE,0.641912033796291,0.68219220711295,0.686641626937809,"jumps_opp_jumps",0.684416917025379
"2017-18",2018-04-27,"41700176","OKC @ UTA","Rudy Gobert","203497","UTA","Steven Adams","203500","OKC",TRUE,FALSE,0.358087966203709,0.317805405887305,0.316501067917878,"jumps_opp_jumps",0.317153236902592
"2017-18",2018-04-28,"41700117","MIL @ BOS","Thon Maker","1627748","MIL","Al Horford","201143","BOS",FALSE,FALSE,0.459833317789513,0.44116471094798,0.416944168651527,"jumps_opp_jumps",0.429054439799754
"2017-18",2018-04-28,"41700231","GSW vs. NOP","Kevin Durant","201142","GSW","Anthony Davis","203076","NOP",TRUE,FALSE,0.494779612489079,0.443817873251362,0.276158771033232,"jumps_opp_jumps",0.359988322142297
"2017-18",2018-04-28,"41700231","GSW vs. NOP","Anthony Davis","203076","NOP","Kevin Durant","201142","GSW",FALSE,TRUE,0.505220387510921,0.556179827521888,0.72546930399957,"jumps_opp_jumps",0.640824565760729
"2017-18",2018-04-28,"41700117","MIL @ BOS","Al Horford","201143","BOS","Thon Maker","1627748","MIL",TRUE,TRUE,0.540166682210487,0.558835405886954,0.581864566650413,"jumps_opp_jumps",0.570349986268684
"2017-18",2018-04-29,"41700221","HOU vs. UTA","Rudy Gobert","203497","UTA","Clint Capela","203991","HOU",FALSE,TRUE,0.572266604659556,0.584764254672759,0.587056445956315,"jumps_opp_jumps",0.585910350314537
"2017-18",2018-04-29,"41700137","CLE vs. IND","Tristan Thompson","202684","CLE","Myles Turner","1626167","IND",TRUE,TRUE,0.406895870347112,0.394564756942285,0.397814543286761,"jumps_opp_jumps",0.396189650114523
"2017-18",2018-04-29,"41700221","HOU vs. UTA","Clint Capela","203991","HOU","Rudy Gobert","203497","UTA",TRUE,FALSE,0.427733395340444,0.415235998338747,0.411352821068893,"jumps_opp_jumps",0.41329440970382
"2017-18",2018-04-29,"41700137","CLE vs. IND","Myles Turner","1626167","IND","Tristan Thompson","202684","CLE",FALSE,FALSE,0.593104129652888,0.605438861543752,0.602118593304516,"jumps_opp_jumps",0.603778727424134
"2017-18",2018-04-30,"41700211","PHI @ BOS","Joel Embiid","203954","PHI","Aron Baynes","203382","BOS",FALSE,TRUE,0.547885306380992,0.565251600893936,0.59592965812277,"jumps_opp_jumps",0.580590629508353
"2017-18",2018-04-30,"41700211","PHI @ BOS","Aron Baynes","203382","BOS","Joel Embiid","203954","PHI",TRUE,FALSE,0.452114693619008,0.434748658759066,0.402430795549477,"jumps_opp_jumps",0.418589727154271
"2017-18",2018-05-01,"41700232","GSW vs. NOP","Kevin Durant","201142","GSW","Anthony Davis","203076","NOP",TRUE,TRUE,0.486218413031256,0.440420717083861,0.266610957128054,"jumps_opp_jumps",0.353515837105957
"2017-18",2018-05-01,"41700201","CLE @ TOR","Kevin Love","201567","CLE","Jonas Valanciunas","202685","TOR",FALSE,FALSE,0.365876643073887,0.33965321477493,0.29235761335419,"jumps_opp_jumps",0.31600541406456
"2017-18",2018-05-01,"41700232","GSW vs. NOP","Anthony Davis","203076","NOP","Kevin Durant","201142","GSW",FALSE,FALSE,0.513781586968744,0.559576770873688,0.733302371996123,"jumps_opp_jumps",0.646439571434906
"2017-18",2018-05-01,"41700201","CLE @ TOR","Jonas Valanciunas","202685","TOR","Kevin Love","201567","CLE",TRUE,TRUE,0.634123356926113,0.660347883911499,0.706775055891229,"jumps_opp_jumps",0.683561469901364
"2017-18",2018-05-02,"41700222","HOU vs. UTA","Rudy Gobert","203497","UTA","Clint Capela","203991","HOU",FALSE,TRUE,0.56986862426666,0.58521456164667,0.5878953612449,"jumps_opp_jumps",0.586554961445785
"2017-18",2018-05-02,"41700222","HOU vs. UTA","Clint Capela","203991","HOU","Rudy Gobert","203497","UTA",TRUE,FALSE,0.43013137573334,0.414785741664237,0.413782303803594,"jumps_opp_jumps",0.414284022733915
"2017-18",2018-05-03,"41700212","PHI @ BOS","Joel Embiid","203954","PHI","Aron Baynes","203382","BOS",FALSE,TRUE,0.53076741635584,0.549682661197188,0.583746600251053,"jumps_opp_jumps",0.56671463072412
"2017-18",2018-05-03,"41700212","PHI @ BOS","Aron Baynes","203382","BOS","Joel Embiid","203954","PHI",TRUE,FALSE,0.46923258364416,0.45031756198229,0.419328218437002,"jumps_opp_jumps",0.434822890209646
"2017-18",2018-05-03,"41700202","CLE @ TOR","Kevin Love","201567","CLE","Jonas Valanciunas","202685","TOR",FALSE,TRUE,0.367206253899073,0.338535292902226,0.29181995671842,"jumps_opp_jumps",0.315177624810323
"2017-18",2018-05-03,"41700202","CLE @ TOR","Jonas Valanciunas","202685","TOR","Kevin Love","201567","CLE",TRUE,FALSE,0.632793746100927,0.661465734831834,0.707334535698245,"jumps_opp_jumps",0.68440013526504
"2017-18",2018-05-04,"41700233","GSW @ NOP","JaVale McGee","201580","GSW","Anthony Davis","203076","NOP",FALSE,TRUE,0.516201538060396,0.509404209203469,0.498463372048582,"jumps_opp_jumps",0.503933790626026
"2017-18",2018-05-04,"41700223","HOU @ UTA","Rudy Gobert","203497","UTA","Clint Capela","203991","HOU",TRUE,TRUE,0.568483893888004,0.58171670902557,0.588016003838058,"jumps_opp_jumps",0.584866356431814
"2017-18",2018-05-04,"41700233","GSW @ NOP","Anthony Davis","203076","NOP","JaVale McGee","201580","GSW",TRUE,FALSE,0.483798461939604,0.490595400651429,0.504538124965868,"jumps_opp_jumps",0.497566762808648
"2017-18",2018-05-04,"41700223","HOU @ UTA","Clint Capela","203991","HOU","Rudy Gobert","203497","UTA",FALSE,FALSE,0.431516106111996,0.418283559832869,0.414286498680647,"jumps_opp_jumps",0.416285029256758
"2017-18",2018-05-05,"41700213","PHI vs. BOS","Joel Embiid","203954","PHI","Aron Baynes","203382","BOS",TRUE,TRUE,0.54379036229173,0.565893368612374,0.603167681734171,"jumps_opp_jumps",0.584530525173272
"2017-18",2018-05-05,"41700213","PHI vs. BOS","Aron Baynes","203382","BOS","Joel Embiid","203954","PHI",FALSE,FALSE,0.45620963770827,0.434106834869973,0.39971179885158,"jumps_opp_jumps",0.416909316860777
"2017-18",2018-05-05,"41700203","CLE vs. TOR","Kevin Love","201567","CLE","Jonas Valanciunas","202685","TOR",TRUE,FALSE,0.368340134034381,0.34178874289142,0.299440600022601,"jumps_opp_jumps",0.32061467145701
"2017-18",2018-05-05,"41700203","CLE vs. TOR","Jonas Valanciunas","202685","TOR","Kevin Love","201567","CLE",FALSE,TRUE,0.631659865965619,0.658212338826003,0.699921363885756,"jumps_opp_jumps",0.67906685135588
"2017-18",2018-05-06,"41700234","GSW @ NOP","Kevin Durant","201142","GSW","Anthony Davis","203076","NOP",FALSE,FALSE,0.50893761857979,0.488094410178006,0.428889728709364,"jumps_opp_jumps",0.458492069443685
"2017-18",2018-05-06,"41700224","HOU @ UTA","Rudy Gobert","203497","UTA","Clint Capela","203991","HOU",TRUE,FALSE,0.573831219946236,0.58934691185354,0.595766061496947,"jumps_opp_jumps",0.592556486675244
"2017-18",2018-05-06,"41700234","GSW @ NOP","Anthony Davis","203076","NOP","Kevin Durant","201142","GSW",TRUE,TRUE,0.49106238142021,0.511904649317449,0.573019117381337,"jumps_opp_jumps",0.542461883349393
"2017-18",2018-05-06,"41700224","HOU @ UTA","Clint Capela","203991","HOU","Rudy Gobert","203497","UTA",FALSE,TRUE,0.426168780053764,0.410653331746972,0.406302977838952,"jumps_opp_jumps",0.408478154792962
"2017-18",2018-05-07,"41700214","PHI vs. BOS","Joel Embiid","203954","PHI","Aron Baynes","203382","BOS",TRUE,FALSE,0.562114550797651,0.587897534228829,0.625497973842266,"jumps_opp_jumps",0.606697754035547
"2017-18",2018-05-07,"41700214","PHI vs. BOS","Aron Baynes","203382","BOS","Joel Embiid","203954","PHI",FALSE,TRUE,0.437885449202349,0.412102650678854,0.372112412227656,"jumps_opp_jumps",0.392107531453255
"2017-18",2018-05-07,"41700204","CLE vs. TOR","Serge Ibaka","201586","TOR","Kevin Love","201567","CLE",FALSE,FALSE,0.589914938166695,0.626587010069733,0.68558222299526,"jumps_opp_jumps",0.656084616532497
"2017-18",2018-05-07,"41700204","CLE vs. TOR","Kevin Love","201567","CLE","Serge Ibaka","201586","TOR",TRUE,TRUE,0.410085061833305,0.373413310687188,0.313576379958531,"jumps_opp_jumps",0.343494845322859
"2017-18",2018-05-08,"41700235","GSW vs. NOP","Kevin Durant","201142","GSW","Anthony Davis","203076","NOP",TRUE,FALSE,0.493475497595897,0.462545567931814,0.372358166376972,"jumps_opp_jumps",0.417451867154393
"2017-18",2018-05-08,"41700225","HOU vs. UTA","Rudy Gobert","203497","UTA","Clint Capela","203991","HOU",FALSE,TRUE,0.571921887034941,0.585900545793319,0.588860520350505,"jumps_opp_jumps",0.587380533071912
"2017-18",2018-05-08,"41700235","GSW vs. NOP","Anthony Davis","203076","NOP","Kevin Durant","201142","GSW",FALSE,TRUE,0.506524502404103,0.537453150687546,0.62618055066309,"jumps_opp_jumps",0.581816850675318
"2017-18",2018-05-08,"41700225","HOU vs. UTA","Clint Capela","203991","HOU","Rudy Gobert","203497","UTA",TRUE,FALSE,0.428078112965059,0.414099701737216,0.408878417272734,"jumps_opp_jumps",0.411489059504975
"2017-18",2018-05-09,"41700215","PHI @ BOS","Joel Embiid","203954","PHI","Aron Baynes","203382","BOS",FALSE,TRUE,0.552527432482975,0.572405308740691,0.61013304070755,"jumps_opp_jumps",0.59126917472412
"2017-18",2018-05-09,"41700215","PHI @ BOS","Aron Baynes","203382","BOS","Joel Embiid","203954","PHI",TRUE,FALSE,0.447472567517025,0.427594918480856,0.392685587571734,"jumps_opp_jumps",0.410140253026295
"2017-18",2018-05-13,"41700301","CLE @ BOS","Kevin Love","201567","CLE","Al Horford","201143","BOS",FALSE,FALSE,0.420074455142969,0.388341781786273,0.343771550114194,"jumps_opp_jumps",0.366056665950234
"2017-18",2018-05-13,"41700301","CLE @ BOS","Al Horford","201143","BOS","Kevin Love","201567","CLE",TRUE,TRUE,0.579925544857031,0.611658406587347,0.657279814665741,"jumps_opp_jumps",0.634469110626544
"2017-18",2018-05-14,"41700311","HOU vs. GSW","Kevin Durant","201142","GSW","Clint Capela","203991","HOU",FALSE,FALSE,0.597035950832055,0.584951960139388,0.480410053872769,"jumps_opp_jumps",0.532681007006078
"2017-18",2018-05-14,"41700311","HOU vs. GSW","Clint Capela","203991","HOU","Kevin Durant","201142","GSW",TRUE,TRUE,0.402964049167945,0.415047725150952,0.518917482871485,"jumps_opp_jumps",0.466982604011219
"2017-18",2018-05-15,"41700302","CLE @ BOS","Tristan Thompson","202684","CLE","Al Horford","201143","BOS",FALSE,TRUE,0.393715829468725,0.351408023028352,0.333169827920792,"jumps_opp_jumps",0.342288925474572
"2017-18",2018-05-15,"41700302","CLE @ BOS","Al Horford","201143","BOS","Tristan Thompson","202684","CLE",TRUE,FALSE,0.606284170531275,0.648593351685623,0.667896102966761,"jumps_opp_jumps",0.658244727326192
"2017-18",2018-05-16,"41700312","HOU vs. GSW","Kevin Durant","201142","GSW","Clint Capela","203991","HOU",FALSE,TRUE,0.567403343128307,0.545840645050854,0.422120135884756,"jumps_opp_jumps",0.483980390467805
"2017-18",2018-05-16,"41700312","HOU vs. GSW","Clint Capela","203991","HOU","Kevin Durant","201142","GSW",TRUE,FALSE,0.432596656871693,0.454158847474626,0.57789123953997,"jumps_opp_jumps",0.516025043507298
"2017-18",2018-05-19,"41700303","CLE vs. BOS","Tristan Thompson","202684","CLE","Al Horford","201143","BOS",TRUE,FALSE,0.392974979977492,0.352445344352949,0.334059033073934,"jumps_opp_jumps",0.343252188713441
"2017-18",2018-05-19,"41700303","CLE vs. BOS","Al Horford","201143","BOS","Tristan Thompson","202684","CLE",FALSE,TRUE,0.607025020022508,0.647556023593126,0.665403275809076,"jumps_opp_jumps",0.656479649701101
"2017-18",2018-05-20,"41700313","HOU @ GSW","Kevin Durant","201142","GSW","Clint Capela","203991","HOU",TRUE,FALSE,0.592899651336454,0.588241661492757,0.503196598795488,"jumps_opp_jumps",0.545719130144123
