GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200243,1610612763,MEM,Memphis,1628415,Dillon Brooks,Dillon,F,,33:51,13.0,30.0,0.433,3.0,11.0,0.273,2.0,4.0,0.5,4.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,31.0,-8.0
0022200243,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,F,,21:06,2.0,7.0,0.286,1.0,4.0,0.25,3.0,4.0,0.75,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,-13.0
0022200243,1610612763,MEM,Memphis,203500,Steven Adams,Steven,C,,28:38,7.0,10.0,0.7,0.0,0.0,0.0,1.0,8.0,0.125,4.0,6.0,10.0,2.0,3.0,0.0,5.0,2.0,15.0,3.0
0022200243,1610612763,MEM,Memphis,1629723,John Konchar,John,G,,33:16,4.0,11.0,0.364,2.0,7.0,0.286,6.0,6.0,1.0,2.0,7.0,9.0,7.0,2.0,0.0,1.0,3.0,16.0,-4.0
0022200243,1610612763,MEM,Memphis,1626145,Tyus Jones,Tyus,G,,34:21,5.0,10.0,0.5,2.0,2.0,1.0,1.0,3.0,0.333,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,13.0,-5.0
0022200243,1610612763,MEM,Memphis,1631223,David Roddy,David,,,24:17,3.0,8.0,0.375,1.0,3.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,9.0,-12.0
0022200243,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,28:51,4.0,12.0,0.333,3.0,9.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,11.0,-4.0
0022200243,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,,,16:43,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,-20.0
0022200243,1610612763,MEM,Memphis,1631113,Kennedy Chandler,Kennedy,,,13:39,2.0,5.0,0.4,0.0,1.0,0.0,2.0,3.0,0.667,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,6.0,-7.0
0022200243,1610612763,MEM,Memphis,1630214,Xavier Tillman,Xavier,,,2:39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0
