GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022200998,1610612757,POR,Portland,1629680,Matisse Thybulle,Matisse,F,,19:23,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,14.0
0022200998,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,42:06,8.0,13.0,0.615,3.0,6.0,0.5,5.0,8.0,0.625,2.0,8.0,10.0,2.0,1.0,0.0,1.0,3.0,24.0,7.0
0022200998,1610612757,POR,Portland,203994,Jusuf Nurkic,Jusuf,C,,25:53,5.0,8.0,0.625,0.0,2.0,0.0,1.0,5.0,0.2,0.0,5.0,5.0,5.0,1.0,0.0,0.0,4.0,11.0,9.0
0022200998,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,29:18,13.0,22.0,0.591,8.0,12.0,0.667,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,34.0,-3.0
0022200998,1610612757,POR,Portland,203081,Damian Lillard,Damian,G,,38:43,6.0,15.0,0.4,2.0,8.0,0.25,8.0,8.0,1.0,0.0,6.0,6.0,11.0,0.0,0.0,2.0,2.0,22.0,3.0
0022200998,1610612757,POR,Portland,1629234,Drew Eubanks,Drew,,,22:07,2.0,5.0,0.4,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,1.0,0.0,2.0,1.0,2.0,8.0,-10.0
0022200998,1610612757,POR,Portland,1629629,Cam Reddish,Cam,,,36:02,6.0,11.0,0.545,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,14.0,-2.0
0022200998,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,,,17:14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-19.0
0022200998,1610612757,POR,Portland,1629642,Nassir Little,Nassir,,,9:14,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-4.0
0022200998,1610612757,POR,Portland,1630553,Keon Johnson,Keon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612757,POR,Portland,1628995,Kevin Knox II,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612757,POR,Portland,1630570,Trendon Watford,Trendon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,24:39,3.0,11.0,0.273,0.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,8.0,-22.0
0022200998,1610612755,PHI,Philadelphia,200782,P.J. Tucker,P.J.,F,,20:37,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,-18.0
0022200998,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,37:34,13.0,20.0,0.65,0.0,1.0,0.0,13.0,18.0,0.722,1.0,6.0,7.0,4.0,2.0,3.0,4.0,2.0,39.0,2.0
0022200998,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,35:45,5.0,8.0,0.625,1.0,3.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,13.0,-1.0
0022200998,1610612755,PHI,Philadelphia,201935,James Harden,James,G,,39:10,6.0,14.0,0.429,2.0,8.0,0.25,5.0,5.0,1.0,1.0,8.0,9.0,8.0,0.0,0.0,2.0,3.0,19.0,-3.0
0022200998,1610612755,PHI,Philadelphia,1629001,De'Anthony Melton,De'Anthony,,,23:42,5.0,6.0,0.833,3.0,4.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,13.0,11.0
0022200998,1610612755,PHI,Philadelphia,1629667,Jalen McDaniels,Jalen,,,10:11,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0
0022200998,1610612755,PHI,Philadelphia,1627777,Georges Niang,Georges,,,22:50,4.0,8.0,0.5,4.0,7.0,0.571,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,12.0,23.0
0022200998,1610612755,PHI,Philadelphia,1629003,Shake Milton,Shake,,,7:45,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
0022200998,1610612755,PHI,Philadelphia,1630194,Paul Reed,Paul,,,10:26,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,-1.0
0022200998,1610612755,PHI,Philadelphia,1627863,Danuel House Jr.,Danuel,,,7:21,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,11.0
0022200998,1610612755,PHI,Philadelphia,203473,Dewayne Dedmon,Dewayne,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612755,PHI,Philadelphia,1626149,Montrezl Harrell,Montrezl,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022200998,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
