GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042200133,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,F,,35:22,7.0,17.0,0.412,3.0,11.0,0.273,0.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,3.0,17.0,-21.0
0042200133,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,36:31,5.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,0.0,1.0,3.0,3.0,10.0,-16.0
0042200133,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,36:53,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,6.0,-26.0
0042200133,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,32:44,4.0,21.0,0.19,1.0,7.0,0.143,1.0,2.0,0.5,0.0,2.0,2.0,3.0,4.0,0.0,3.0,2.0,10.0,-21.0
0042200133,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,37:58,9.0,19.0,0.474,2.0,8.0,0.25,2.0,3.0,0.667,1.0,6.0,7.0,5.0,2.0,0.0,6.0,3.0,22.0,-19.0
0042200133,1610612739,CLE,Cleveland,1626224,Cedi Osman,Cedi,,,16:10,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-11.0
0042200133,1610612739,CLE,Cleveland,201937,Ricky Rubio,Ricky,,,5:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
0042200133,1610612739,CLE,Cleveland,201980,Danny Green,Danny,,,11:58,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.0
0042200133,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,12:16,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,-7.0
0042200133,1610612739,CLE,Cleveland,201577,Robin Lopez,Robin,,,3:41,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0
0042200133,1610612739,CLE,Cleveland,1630205,Lamar Stevens,Lamar,,,3:41,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0042200133,1610612739,CLE,Cleveland,203526,Raul Neto,Raul,,,3:41,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0
0042200133,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,,,3:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
