GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021201141,1610612765,DET,Detroit,202713,Kyle Singler,Kyle,F,,22:33,2.0,6.0,0.333,0.0,2.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,6.0,-8.0
0021201141,1610612765,DET,Detroit,202328,Greg Monroe,Greg,F,,32:19,7.0,13.0,0.538,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,4.0,16.0,-8.0
0021201141,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,30:50,4.0,5.0,0.8,0.0,0.0,0.0,1.0,2.0,0.5,1.0,9.0,10.0,2.0,1.0,3.0,3.0,5.0,9.0,-17.0
0021201141,1610612765,DET,Detroit,202688,Brandon Knight,Brandon,G,,40:51,9.0,15.0,0.6,3.0,4.0,0.75,4.0,6.0,0.667,2.0,0.0,2.0,6.0,2.0,0.0,3.0,4.0,25.0,-1.0
0021201141,1610612765,DET,Detroit,101181,Jose Calderon,Jose,G,,26:57,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,3.0,1.0,6.0,-16.0
0021201141,1610612765,DET,Detroit,201973,Jonas Jerebko,Jonas,,,23:29,2.0,5.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,7.0,12.0
0021201141,1610612765,DET,Detroit,201155,Rodney Stuckey,Rodney,,,27:32,8.0,15.0,0.533,0.0,1.0,0.0,4.0,6.0,0.667,1.0,7.0,8.0,4.0,0.0,1.0,5.0,0.0,20.0,5.0
0021201141,1610612765,DET,Detroit,101111,Charlie Villanueva,Charlie,,,9:16,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,-1.0
0021201141,1610612765,DET,Detroit,203114,Khris Middleton,Khris,,,26:14,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,5.0,7.0,4.0
0021201141,1610612765,DET,Detroit,101198,Will Bynum,Will,,NWT - Right Hand Strain,,,,,,,,,,,,,,,,,,,,
0021201141,1610612765,DET,Detroit,203119,Kim English,Kim,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021201141,1610612765,DET,Detroit,203139,Viacheslav Kravtsov,Viacheslav,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021201141,1610612765,DET,Detroit,1894,Corey Maggette,Corey,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021201141,1610612750,MIN,Minnesota,1905,Andrei Kirilenko,Andrei,F,,42:59,4.0,10.0,0.4,1.0,2.0,0.5,4.0,4.0,1.0,2.0,4.0,6.0,3.0,7.0,2.0,2.0,0.0,13.0,8.0
0021201141,1610612750,MIN,Minnesota,202682,Derrick Williams,Derrick,F,,17:30,6.0,9.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,14.0,-6.0
0021201141,1610612750,MIN,Minnesota,201593,Nikola Pekovic,Nikola,C,,35:58,7.0,15.0,0.467,0.0,0.0,0.0,6.0,8.0,0.75,6.0,7.0,13.0,2.0,0.0,0.0,1.0,2.0,20.0,20.0
0021201141,1610612750,MIN,Minnesota,2557,Luke Ridnour,Luke,G,,19:58,1.0,6.0,0.167,0.0,1.0,0.0,3.0,4.0,0.75,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,5.0,16.0
0021201141,1610612750,MIN,Minnesota,201937,Ricky Rubio,Ricky,G,,31:56,1.0,13.0,0.077,0.0,2.0,0.0,8.0,9.0,0.889,1.0,4.0,5.0,6.0,5.0,0.0,3.0,2.0,10.0,17.0
0021201141,1610612750,MIN,Minnesota,201978,Chase Budinger,Chase,,,24:29,3.0,8.0,0.375,2.0,3.0,0.667,2.0,3.0,0.667,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,-11.0
0021201141,1610612750,MIN,Minnesota,200826,J.J. Barea,J.J.,,,21:03,9.0,13.0,0.692,2.0,3.0,0.667,0.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,4.0,2.0,20.0,-6.0
0021201141,1610612750,MIN,Minnesota,203144,Alexey Shved,Alexey,,,3:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-5.0
0021201141,1610612750,MIN,Minnesota,201880,Greg Stiemsma,Greg,,,12:02,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,-14.0
0021201141,1610612750,MIN,Minnesota,201967,Dante Cunningham,Dante,,,30:25,5.0,7.0,0.714,0.0,1.0,0.0,3.0,4.0,0.75,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,13.0,11.0
0021201141,1610612750,MIN,Minnesota,101153,Mickael Gelabale,Mickael,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021201141,1610612750,MIN,Minnesota,202419,Chris Johnson,Chris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021201141,1610612750,MIN,Minnesota,201567,Kevin Love,Kevin,,DND - Right Hand Surgery,,,,,,,,,,,,,,,,,,,,
