GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400862,1610612750,MIN,Minnesota,203952,Andrew Wiggins,Andrew,F,,32:30,5.0,11.0,0.455,0.0,0.0,0.0,4.0,10.0,0.4,0.0,4.0,4.0,1.0,2.0,0.0,1.0,5.0,14.0,-10.0
0021400862,1610612750,MIN,Minnesota,203940,Adreian Payne,Adreian,F,,27:20,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,5.0,6.0,-1.0
0021400862,1610612750,MIN,Minnesota,201593,Nikola Pekovic,Nikola,C,,29:05,4.0,8.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,1.0,12.0,-4.0
0021400862,1610612750,MIN,Minnesota,2755,Kevin Martin,Kevin,G,,37:27,8.0,15.0,0.533,0.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,18.0,-5.0
0021400862,1610612750,MIN,Minnesota,201937,Ricky Rubio,Ricky,G,,38:15,5.0,14.0,0.357,1.0,4.0,0.25,4.0,6.0,0.667,2.0,4.0,6.0,10.0,1.0,1.0,1.0,1.0,15.0,-11.0
0021400862,1610612750,MIN,Minnesota,203476,Gorgui Dieng,Gorgui,,,24:54,1.0,2.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,0.0,1.0,0.0,3.0,0.0,4.0,-6.0
0021400862,1610612750,MIN,Minnesota,202390,Gary Neal,Gary,,,28:56,4.0,14.0,0.286,0.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,9.0,-2.0
0021400862,1610612750,MIN,Minnesota,203897,Zach LaVine,Zach,,,9:45,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0
0021400862,1610612750,MIN,Minnesota,201978,Chase Budinger,Chase,,,3:01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0021400862,1610612750,MIN,Minnesota,203922,Glenn Robinson III,Glenn,,,8:47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
