GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021401137,1610612755,PHI,Philadelphia,203924,Jerami Grant,Jerami,F,,28:36,3.0,7.0,0.429,2.0,3.0,0.667,2.0,4.0,0.5,0.0,4.0,4.0,2.0,2.0,6.0,2.0,4.0,10.0,3.0
0021401137,1610612755,PHI,Philadelphia,203457,Nerlens Noel,Nerlens,F,,10:35,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,-4.0
0021401137,1610612755,PHI,Philadelphia,203128,Furkan Aldemir,Furkan,C,,29:06,2.0,4.0,0.5,0.0,0.0,0.0,4.0,6.0,0.667,2.0,4.0,6.0,2.0,0.0,2.0,0.0,4.0,8.0,-2.0
0021401137,1610612755,PHI,Philadelphia,203496,Robert Covington,Robert,G,,29:57,4.0,10.0,0.4,3.0,6.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,3.0,3.0,15.0,-1.0
0021401137,1610612755,PHI,Philadelphia,202397,Ish Smith,Ish,G,,33:15,6.0,20.0,0.3,1.0,5.0,0.2,2.0,4.0,0.5,2.0,7.0,9.0,5.0,0.0,1.0,3.0,2.0,15.0,-1.0
0021401137,1610612755,PHI,Philadelphia,203922,Glenn Robinson III,Glenn,,,19:17,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,7.0,2.0
0021401137,1610612755,PHI,Philadelphia,203156,Henry Sims,Henry,,,16:33,1.0,5.0,0.2,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,4.0,7.0
0021401137,1610612755,PHI,Philadelphia,201601,Luc Mbah a Moute,Luc,,,31:29,1.0,7.0,0.143,1.0,3.0,0.333,5.0,8.0,0.625,2.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,8.0,-3.0
0021401137,1610612755,PHI,Philadelphia,203138,Hollis Thompson,Hollis,,,23:50,3.0,8.0,0.375,3.0,5.0,0.6,5.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,-4.0
0021401137,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,JaKarr,,,17:22,4.0,6.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,-2.0
0021401137,1610612755,PHI,Philadelphia,203477,Isaiah Canaan,Isaiah,,DND - Right Foot Sprain,,,,,,,,,,,,,,,,,,,,
0021401137,1610612755,PHI,Philadelphia,2202,Jason Richardson,Jason,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021401137,1610612755,PHI,Philadelphia,203080,Thomas Robinson,Thomas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021401137,1610612766,CHA,Charlotte,203106,Jeffery Taylor,Jeffery,F,,26:02,2.0,4.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,7.0,4.0
0021401137,1610612766,CHA,Charlotte,101107,Marvin Williams,Marvin,F,,33:48,3.0,7.0,0.429,0.0,2.0,0.0,5.0,6.0,0.833,1.0,6.0,7.0,0.0,1.0,0.0,1.0,3.0,11.0,5.0
0021401137,1610612766,CHA,Charlotte,202687,Bismack Biyombo,Bismack,C,,31:59,3.0,4.0,0.75,0.0,0.0,0.0,3.0,4.0,0.75,3.0,6.0,9.0,0.0,0.0,3.0,1.0,3.0,9.0,8.0
0021401137,1610612766,CHA,Charlotte,201945,Gerald Henderson,Gerald,G,,29:48,3.0,12.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,5.0
0021401137,1610612766,CHA,Charlotte,202689,Kemba Walker,Kemba,G,,34:05,11.0,21.0,0.524,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,24.0,10.0
0021401137,1610612766,CHA,Charlotte,2590,Mo Williams,Mo,,,30:44,5.0,17.0,0.294,0.0,6.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,3.0,18.0,-4.0
0021401137,1610612766,CHA,Charlotte,203798,PJ Hairston,PJ,,,16:50,3.0,10.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,-3.0
0021401137,1610612766,CHA,Charlotte,203943,Noah Vonleh,Noah,,,14:12,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,6.0,-4.0
0021401137,1610612766,CHA,Charlotte,202362,Lance Stephenson,Lance,,,6:35,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-9.0
0021401137,1610612766,CHA,Charlotte,101131,Jason Maxiell,Jason,,,15:57,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,4.0,-7.0
