GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021300160,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,30:00,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,4.0,-12.0
0021300160,1610612756,PHX,Phoenix,101112,Channing Frye,Channing,F,,30:12,7.0,13.0,0.538,3.0,6.0,0.5,0.0,0.0,0.0,4.0,5.0,9.0,1.0,0.0,1.0,1.0,3.0,17.0,9.0
0021300160,1610612756,PHX,Phoenix,203101,Miles Plumlee,Miles,C,,30:19,5.0,9.0,0.556,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,2.0,2.0,10.0,-15.0
0021300160,1610612756,PHX,Phoenix,101123,Gerald Green,Gerald,G,,35:17,6.0,13.0,0.462,4.0,8.0,0.5,7.0,8.0,0.875,0.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,23.0,8.0
0021300160,1610612756,PHX,Phoenix,201609,Goran Dragic,Goran,G,,35:29,3.0,9.0,0.333,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,8.0,2.0,0.0,7.0,4.0,10.0,9.0
0021300160,1610612756,PHX,Phoenix,202693,Markieff Morris,Markieff,,,11:02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,-5.0
0021300160,1610612756,PHX,Phoenix,202397,Ish Smith,Ish,,,14:31,1.0,7.0,0.143,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,-19.0
0021300160,1610612756,PHX,Phoenix,202694,Marcus Morris Sr.,Marcus,,,24:01,6.0,11.0,0.545,2.0,6.0,0.333,5.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,19.0,5.0
0021300160,1610612756,PHX,Phoenix,202091,Dionte Christmas,Dionte,,,4:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021300160,1610612756,PHX,Phoenix,203458,Alex Len,Alex,,,5:19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0
0021300160,1610612756,PHX,Phoenix,203462,Archie Goodwin,Archie,,,19:14,7.0,10.0,0.7,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,16.0,6.0
0021300160,1610612756,PHX,Phoenix,202339,Eric Bledsoe,Eric,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
