TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,SEASON_YEAR
,203114,Khris,Middleton,Khris Middleton,SF,78.75,6' 6.75'',80.25,6' 8.25'',216.2,82.75,6' 10.75'',103.0,8' 7'',7.8,9.0,9.0,2012-13
,203121,Darius,Miller,Darius Miller,SF-SG,78.0,6' 6'',79.5,6' 7.5'',233.4,81.0,6' 9'',101.0,8' 5'',7.5,8.5,8.75,2012-13
,203113,Quincy,Miller,Quincy Miller,SF,80.75,6' 8.75'',82.0,6' 10'',218.7,85.25,7' 1.25'',105.0,8' 9'',7.8,9.25,10.25,2012-13
,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',78.25,6' 6.25'',216.4,82.0,6' 10'',100.0,8' 4'',5.7,8.5,10.0,2012-13
,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,6' 9.5'',82.75,6' 10.75'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',7.7,9.25,9.25,2012-13
,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,6' 5'',78.25,6' 6.25'',194.0,78.75,6' 6.75'',99.0,8' 3'',5.8,8.5,8.5,2012-13
,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,6' 8.5'',81.5,6' 9.5'',234.0,88.0,7' 4'',107.0,8' 11'',7.6,10.0,10.75,2012-13
,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,6' 8.5'',82.0,6' 10'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',8.0,9.5,10.0,2012-13
,203101,Miles,Plumlee,Miles Plumlee,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',252.4,84.75,7' 0.75'',105.5,8' 9.5'',11.4,9.25,9.0,2012-13
,203085,Austin,Rivers,Austin Rivers,SG-PG,75.5,6' 3.5'',77.0,6' 5'',202.8,79.25,6' 7.25'',96.5,8' 0.5'',6.2,8.5,10.0,2012-13
,203080,Thomas,Robinson,Thomas Robinson,PF,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',5.0,9.75,10.5,2012-13
,203082,Terrence,Ross,Terrence Ross,SG-SF,78.0,6' 6'',79.0,6' 7'',196.6,79.25,6' 7.25'',100.5,8' 4.5'',3.2,8.75,10.25,2012-13
,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,6' 6.5'',79.5,6' 7.5'',200.6,79.25,6' 7.25'',100.0,8' 4'',5.2,8.5,9.5,2012-13
,203118,Mike,Scott,Mike Scott,PF,79.25,6' 7.25'',80.75,6' 8.75'',240.8,82.75,6' 10.75'',104.0,8' 8'',10.6,8.5,9.0,2012-13
,203156,Henry,Sims,Henry Sims,C-PF,82.0,6' 10'',83.75,6' 11.75'',241.2,88.0,7' 4'',108.0,9' 0'',7.7,9.25,10.0,2012-13
,203096,Jared,Sullinger,Jared Sullinger,PF,79.75,6' 7.75'',81.0,6' 9'',268.2,85.25,7' 1.25'',105.5,8' 9.5'',10.7,9.25,9.75,2012-13
,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,6' 2.75'',76.0,6' 4'',177.0,78.25,6' 6.25'',97.5,8' 1.5'',4.2,8.75,8.75,2012-13
,12507,Jordan,Taylor,Jordan Taylor,PG,73.0,6' 1'',74.0,6' 2'',192.8,75.0,6' 3'',92.5,7' 8.5'',5.5,8.25,9.5,2012-13
,203106,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,6' 6'',79.25,6' 7.25'',212.8,78.25,6' 6.25'',101.5,8' 5.5'',4.2,8.25,9.75,2012-13
,203104,Marquis,Teague,Marquis Teague,PG,73.0,6' 1'',74.0,6' 2'',179.8,79.25,6' 7.25'',96.5,8' 0.5'',6.3,8.25,7.75,2012-13
,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,6' 6.75'',80.0,6' 8'',206.0,81.5,6' 9.5'',102.5,8' 6.5'',6.0,8.25,9.75,2012-13
,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',76.0,6' 4'',221.0,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5,2012-13
,203091,Royce,White,Royce White,PF,79.0,6' 7'',80.0,6' 8'',260.6,84.0,7' 0'',104.5,8' 8.5'',10.6,9.5,11.5,2012-13
,203100,Tony,Wroten,Tony Wroten,PG,76.75,6' 4.75'',78.0,6' 6'',203.2,81.0,6' 9'',101.0,8' 5'',5.2,8.0,9.0,2012-13
,203092,Tyler,Zeller,Tyler Zeller,PF-C,83.25,6' 11.25'',84.5,7' 0.5'',247.4,84.0,7' 0'',104.5,8' 8.5'',6.4,9.0,9.75,2012-13
1630546.0,1630546,Max,Abmas,Max Abmas,PG,70.5,5'10.5'',71.75,5'11.75'',161.8,73.75,6'1.75'',94.0,7'10.0'',5.5,8.0,7.75,2021-22
1630542.0,1630542,Marcus,Bagley,Marcus Bagley,SF,78.0,6'6.0'',79.75,6'7.75'',216.8,83.0,6'11.0'',102.5,8'6.5'',7.5,8.75,8.5,2021-22
1630567.0,1630567,Scottie,Barnes,Scottie Barnes,SF,79.0,6'7.0'',80.0,6'8.0'',225.4,86.75,7'2.75'',108.0,9'0.0'',5.3,9.25,10.25,2021-22
1629646.0,1629646,Charles,Bassey,Charles Bassey,C,81.25,6'9.25'',82.25,6'10.25'',230.2,87.0,7'3.0'',107.5,8'11.5'',5.9,9.0,9.5,2021-22
1630527.0,1630527,Brandon,Boston Jr.,Brandon Boston Jr.,SF,77.75,6'5.75'',79.0,6'7.0'',188.0,82.75,6'10.75'',104.0,8'8.0'',6.0,9.0,9.75,2021-22
1630547.0,1630547,James,Bouknight,James Bouknight,SG,75.5,6'3.5'',76.75,6'4.75'',190.0,80.25,6'8.25'',101.5,8'5.5'',5.5,8.75,9.0,2021-22
1630535.0,1630535,Greg,Brown III,Greg Brown III,PF,79.25,6'7.25'',80.5,6'8.5'',206.4,84.25,7'0.25'',107.0,8'11.0'',5.5,9.0,9.75,2021-22
1630215.0,1630215,Jared,Butler,Jared Butler,PG,74.25,6'2.25'',75.75,6'3.75'',193.0,76.0,6'4.0'',98.5,8'2.5'',5.1,8.5,8.25,2021-22
1630551.0,1630551,Justin,Champagnie,Justin Champagnie,PF,77.75,6'5.75'',78.75,6'6.75'',206.4,81.5,6'9.5'',104.0,8'8.0'',6.3,8.75,8.5,2021-22
1630528.0,1630528,Josh,Christopher,Josh Christopher,SG,75.25,6'3.25'',76.5,6'4.5'',214.8,81.25,6'9.25'',101.0,8'5.0'',5.8,8.75,8.5,2021-22
1630536.0,1630536,Sharife,Cooper,Sharife Cooper,PG,,,,,,,,,,,,,2021-22
1630595.0,1630595,Cade,Cunningham,Cade Cunningham,PG,,,,,,,,,,,,,2021-22
1630245.0,1630245,Ayo,Dosunmu,Ayo Dosunmu,SG,75.5,6'3.5'',77.0,6'5.0'',194.4,82.25,6'10.25'',102.0,8'6.0'',4.9,8.5,8.75,2021-22
1630561.0,1630561,David,Duke Jr.,David Duke Jr.,SG,76.25,6'4.25'',77.5,6'5.5'',203.6,80.75,6'8.75'',102.5,8'6.5'',5.9,8.5,9.0,2021-22
1630556.0,1630556,Kessler,Edwards,Kessler Edwards,PF,79.0,6'7.0'',80.0,6'8.0'',203.0,83.25,6'11.25'',106.0,8'10.0'',4.3,8.5,8.25,2021-22
1630568.0,1630568,Luka,Garza,Luka Garza,C,82.0,6'10.0'',83.25,6'11.25'',242.8,85.5,7'1.5'',107.5,8'11.5'',11.7,9.0,9.25,2021-22
1630564.0,1630564,RaiQuan,Gray,RaiQuan Gray,PF,78.5,6'6.5'',79.75,6'7.75'',268.6,82.75,6'10.75'',105.0,8'9.0'',17.3,9.25,9.0,2021-22
1630224.0,1630224,Jalen,Green,Jalen Green,SG,,,,,,,,,,,,,2021-22
1629656.0,1629656,Quentin,Grimes,Quentin Grimes,SG,76.0,6'4.0'',77.25,6'5.25'',205.0,80.0,6'8.0'',101.0,8'5.0'',6.6,8.5,10.0,2021-22
1630573.0,1630573,Sam,Hauser,Sam Hauser,SF,78.75,6'6.75'',80.0,6'8.0'',217.4,81.25,6'9.25'',102.0,8'6.0'',7.9,8.25,9.0,2021-22
1630565.0,1630565,Aaron,Henry,Aaron Henry,SF,76.5,6'4.5'',78.0,6'6.0'',209.6,82.75,6'10.75'',103.5,8'7.5'',5.6,8.5,9.25,2021-22
1630574.0,1630574,Ariel,Hukporti,Ariel Hukporti,C,82.75,6'10.75'',84.0,7'0.0'',246.0,86.5,7'2.5'',111.5,9'3.5'',8.1,9.5,9.5,2021-22
1630562.0,1630562,Matt,Hurt,Matt Hurt,PF,80.5,6'8.5'',81.5,6'9.5'',232.4,81.5,6'9.5'',106.5,8'10.5'',15.2,9.0,9.0,2021-22
1630538.0,1630538,Nah'Shon,Hyland,Nah'Shon Hyland,SG,74.0,6'2.0'',75.5,6'3.5'',169.0,81.25,6'9.25'',101.5,8'5.5'',5.8,8.75,9.0,2021-22
1630543.0,1630543,Isaiah,Jackson,Isaiah Jackson,C,,,,,,,,,,,,,2021-22
1630525.0,1630525,David,Johnson,David Johnson,SG,75.25,6'3.25'',76.75,6'4.75'',202.8,82.5,6'10.5'',104.0,8'8.0'',7.5,8.25,8.5,2021-22
1630552.0,1630552,Jalen,Johnson,Jalen Johnson,PF,79.75,6'7.75'',81.25,6'9.25'',209.6,84.25,7'0.25'',106.0,8'10.0'',4.5,9.75,10.5,2021-22
1630553.0,1630553,Keon,Johnson,Keon Johnson,SG,75.5,6'3.5'',76.75,6'4.75'',184.8,79.25,6'7.25'',97.0,8'1.0'',4.4,8.5,9.0,2021-22
210019.0,1630637,Carlik,Jones,Carlik Jones,PG,72.0,6'0.0'',73.0,6'1.0'',173.6,77.0,6'5.0'',97.5,8'1.5'',4.5,8.25,9.0,2021-22
1630539.0,1630539,Kai,Jones,Kai Jones,PF,82.0,6'10.0'',83.5,6'11.5'',221.4,85.75,7'1.75'',110.5,9'2.5'',4.7,9.0,9.5,2021-22
1630529.0,1630529,Herbert,Jones,Herbert Jones,SF,78.0,6'6.0'',79.25,6'7.25'',206.4,84.25,7'0.25'',106.0,8'10.0'',5.8,8.5,9.0,2021-22
1630557.0,1630557,Corey,Kispert,Corey Kispert,SF,78.0,6'6.0'',79.25,6'7.25'',223.8,79.0,6'7.0'',102.0,8'6.0'',6.8,8.75,10.0,2021-22
1630228.0,1630228,Jonathan,Kuminga,Jonathan Kuminga,SF,,,,,,,,,,,,,2021-22
210040.0,1630639,AJ,Lawson,AJ Lawson,SG-SF,77.5,6'5.5'',78.75,6'6.75'',179.2,78.75,6'6.75'',99.5,8'3.5'',4.4,8.5,9.25,2021-22
1630575.0,1630575,Scottie,Lewis,Scottie Lewis,SF,76.0,6'4.0'',77.25,6'5.25'',187.6,84.0,7'0.0'',101.5,8'5.5'',4.7,8.75,9.75,2021-22
1630587.0,1630587,Isaiah,Livers,Isaiah Livers,SF,77.75,6'5.75'',79.25,6'7.25'',231.8,81.25,6'9.25'',104.5,8'8.5'',9.4,9.0,9.5,2021-22
1630588.0,1630588,Makur,Maker,Makur Maker,C,82.25,6'10.25'',83.25,6'11.25'',232.2,85.75,7'1.75'',112.0,9'4.0'',14.5,8.75,9.5,2021-22
1630572.0,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,C,81.0,6'9.0'',82.0,6'10.0'',239.8,85.25,7'1.25'',106.5,8'10.5'',7.8,9.0,9.5,2021-22
1630544.0,1630544,Tre,Mann,Tre Mann,PG,75.25,6'3.25'',76.25,6'4.25'',177.6,76.0,6'4.0'',98.5,8'2.5'',4.1,8.0,9.0,2021-22
1630540.0,1630540,Miles,McBride,Miles McBride,PG,73.0,6'1.0'',74.5,6'2.5'',195.2,80.75,6'8.75'',99.5,8'3.5'',6.0,9.0,9.5,2021-22
1630558.0,1630558,Davion,Mitchell,Davion Mitchell,PG,72.0,6'0.0'',73.25,6'1.25'',202.4,76.25,6'4.25'',96.5,8'0.5'',6.2,8.25,8.75,2021-22
1630596.0,1630596,Evan,Mobley,Evan Mobley,PF,,,,,,,,,,,,,2021-22
1630600.0,1630600,Isaiah,Mobley,Isaiah Mobley,PF,80.0,6'8.0'',81.75,6'9.75'',238.0,87.0,7'3.0'',107.5,8'11.5'',12.9,9.0,10.0,2021-22
1630541.0,1630541,Moses,Moody,Moses Moody,SG,76.5,6'4.5'',78.0,6'6.0'',210.6,84.75,7'0.75'',105.0,8'9.0'',6.8,9.0,10.0,2021-22
1630530.0,1630530,Trey,Murphy III,Trey Murphy III,SF,79.5,6'7.5'',81.25,6'9.25'',206.0,84.0,7'0.0'',105.5,8'9.5'',8.1,8.5,9.0,2021-22
1630227.0,1630227,Daishen,Nix,Daishen Nix,PG,75.0,6'3.0'',76.25,6'4.25'',225.6,78.75,6'6.75'',100.0,8'4.0'',11.8,8.5,9.0,2021-22
1630566.0,1630566,John,Petty Jr.,John Petty Jr.,SG,76.5,6'4.5'',77.75,6'5.75'',186.2,81.5,6'9.5'',103.5,8'7.5'',5.6,8.5,9.0,2021-22
1630582.0,1630582,Yves,Pons,Yves Pons,PF,77.5,6'5.5'',78.75,6'6.75'',206.4,84.75,7'0.75'',104.0,8'8.0'',4.0,9.0,9.25,2021-22
1630554.0,1630554,Jason,Preston,Jason Preston,PG,75.0,6'3.0'',76.0,6'4.0'',180.6,80.5,6'8.5'',100.5,8'4.5'',5.45,8.5,9.25,2021-22
1630563.0,1630563,Joshua,Primo,Joshua Primo,SG,76.0,6'4.0'',77.0,6'5.0'',189.0,81.25,6'9.25'',102.5,8'6.5'',6.3,9.0,10.0,2021-22
1630576.0,1630576,Roko,Prkacin,Roko Prkacin,PF,79.5,6'7.5'',81.25,6'9.25'',225.4,83.0,6'11.0'',107.0,8'11.0'',7.0,8.75,9.25,2021-22
1629674.0,1629674,Neemias,Queta,Neemias Queta,C,83.25,6'11.25'',84.5,7'0.5'',248.4,88.0,7'4.0'',112.5,9'4.5'',7.6,9.25,10.5,2021-22
1630559.0,1630559,Austin,Reaves,Austin Reaves,SG,76.5,6'4.5'',77.75,6'5.75'',197.2,78.25,6'6.25'',101.0,8'5.0'',11.0,8.0,8.25,2021-22
1630526.0,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,PF,79.75,6'7.75'',81.0,6'9.0'',242.4,81.75,6'9.75'',105.5,8'9.5'',8.9,9.0,9.75,2021-22
1630545.0,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,6'5.5'',78.5,6'6.5'',206.6,80.25,6'8.25'',100.0,8'4.0'',6.7,8.0,8.0,2021-22
1630549.0,1630549,Day'Ron,Sharpe,Day'Ron Sharpe,C,,,,,,,,,,,,,2021-22
1630579.0,1630579,Jericho,Sims,Jericho Sims,C,81.0,6'9.0'',82.0,6'10.0'',250.2,87.25,7'3.25'',106.0,8'10.0'',5.5,9.0,9.75,2021-22
1630531.0,1630531,Jaden,Springer,Jaden Springer,SG,75.0,6'3.0'',76.25,6'4.25'',202.0,79.75,6'7.75'',99.0,8'3.0'',6.3,8.5,9.75,2021-22
1630569.0,1630569,DJ,Steward,DJ Steward,PG,72.75,6'0.75'',73.75,6'1.75'',162.2,79.0,6'7.0'',98.5,8'2.5'',5.0,8.5,9.0,2021-22
1630560.0,1630560,Cam,Thomas,Cam Thomas,SG,,,,,,,,,,,,,2021-22
1630550.0,1630550,JT,Thor,JT Thor,PF,80.5,6'8.5'',81.25,6'9.25'',203.0,87.25,7'3.25'',110.0,9'2.0'',6.1,9.25,9.5,2021-22
1630225.0,1630225,Isaiah,Todd,Isaiah Todd,PF,80.75,6'8.75'',82.0,6'10.0'',219.0,85.25,7'1.25'',107.5,8'11.5'',6.2,9.0,9.75,2021-22
210037.0,1630613,Duane,Washington Jr.,Duane Washington Jr.,SG,74.25,6'2.25'',75.75,6'3.75'',196.8,79.75,6'7.75'',101.0,8'5.0'',5.1,8.25,8.75,2021-22
1630570.0,1630570,Trendon,Watford,Trendon Watford,PF,79.5,6'7.5'',80.75,6'8.75'',237.4,86.25,7'2.25'',105.0,8'9.0'',10.1,9.5,9.5,2021-22
1630580.0,1630580,Joe,Wieskamp,Joe Wieskamp,SF,77.75,6'5.75'',79.25,6'7.25'',204.8,83.0,6'11.0'',103.0,8'7.0'',4.1,8.5,9.25,2021-22
210038.0,1630598,Aaron,Wiggins,Aaron Wiggins,SG-SF,76.5,6'4.5'',77.0,6'5.0'',190.0,81.75,6'9.75'',103.0,8'7.0'',5.0,8.75,8.5,2021-22
1630533.0,1630533,Ziaire,Williams,Ziaire Williams,SF,80.25,6'8.25'',81.75,6'9.75'',188.4,82.25,6'10.25'',106.5,8'10.5'',4.4,9.0,8.75,2021-22
1630589.0,1630589,Moses,Wright,Moses Wright,PF,79.75,6'7.75'',81.0,6'9.0'',225.8,84.75,7'0.75'',107.0,8'11.0'',5.6,9.0,9.5,2021-22
1630593.0,1630593,McKinley,Wright IV,McKinley Wright IV,PG,71.25,5'11.25'',72.25,6'0.25'',192.2,77.25,6'5.25'',94.0,7'10.0'',6.7,8.5,9.0,2021-22
1630681.0,1630681,Marcus,Zegarowski,Marcus Zegarowski,PG,72.75,6'0.75'',74.0,6'2.0'',180.8,74.75,6'2.75'',96.0,8'0.0'',7.2,8.0,9.5,2021-22
1629638.0,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,SG,76.25,6' 4.25'',77.5,6' 5.5'',203.8,81.5,6' 9.5'',102.0,8' 6'',5.9,8.5,8.75,2019-20
1629628.0,1629628,RJ,Barrett,RJ Barrett,SF,,,,,,,,,,,,,2019-20
1629647.0,1629647,Darius,Bazley,Darius Bazley,PF,79.75,6' 7.75'',81.0,6' 9'',208.4,84.0,7' 0'',107.0,8' 11'',3.6,9.0,9.75,2019-20
1629626.0,1629626,Bol,Bol,Bol Bol,C,84.75,7' 0.75'',86.5,7' 2.5'',208.0,91.0,7' 7'',115.5,9' 7.5'',7.1,9.25,9.5,2019-20
1629648.0,1629648,Jordan,Bone,Jordan Bone,SG,73.5,6' 1.5'',74.75,6' 2.75'',179.0,75.25,6' 3.25'',95.0,7' 11'',5.0,7.5,9.25,2019-20
1628968.0,1628968,Brian,Bowen II,Brian Bowen II,SF,78.25,6' 6.25'',79.5,6' 7.5'',200.0,82.0,6' 10'',103.0,8' 7'',6.5,8.5,9.75,2019-20
1629065.0,1629065,Ky,Bowman,Ky Bowman,PG,73.0,6' 1'',74.25,6' 2.25'',181.2,79.0,6' 7'',98.0,8' 2'',4.9,8.25,9.0,2019-20
1629649.0,1629649,Ignas,Brazdeikis,Ignas Brazdeikis,SF,77.75,6' 5.75'',79.25,6' 7.25'',220.8,81.25,6' 9.25'',102.0,8' 6'',6.0,8.75,9.5,2019-20
1629052.0,1629052,O'Shae,Brissett,O'Shae Brissett,SF-PF,79.0,6' 7'',80.0,6' 8'',203.2,84.0,7' 0'',104.0,8' 8'',2.9,9.0,9.5,2019-20
1629650.0,1629650,Moses,Brown,Moses Brown,C,85.25,7' 1.25'',86.5,7' 2.5'',237.2,88.75,7' 4.75'',113.0,9' 5'',7.8,9.5,10.25,2019-20
1629634.0,1629634,Brandon,Clarke,Brandon Clarke,SF,79.25,6' 7.25'',80.25,6' 8.25'',207.2,80.25,6' 8.25'',102.0,8' 6'',4.9,8.25,9.5,2019-20
1629651.0,1629651,Nicolas,Claxton,Nicolas Claxton,C,82.0,6' 10'',83.75,6' 11.75'',216.6,86.5,7' 2.5'',110.0,9' 2'',4.5,9.25,9.5,2019-20
1629076.0,1629076,Tyler,Cook,Tyler Cook,PF,79.25,6' 7.25'',80.75,6' 8.75'',245.4,84.5,7' 0.5'',106.5,8' 10.5'',6.1,9.5,10.75,2019-20
1629633.0,1629633,Jarrett,Culver,Jarrett Culver,SG,77.25,6' 5.25'',78.75,6' 6.75'',194.2,81.5,6' 9.5'',100.5,8' 4.5'',5.0,8.25,8.5,2019-20
1629056.0,1629056,Terence,Davis,Terence Davis,SG,75.0,6' 3'',76.5,6' 4.5'',192.4,80.75,6' 8.75'',101.0,8' 5'',4.1,9.25,10.75,2019-20
1629652.0,1629652,Luguentz,Dort,Luguentz Dort,PG,74.75,6' 2.75'',76.25,6' 4.25'',222.2,80.5,6' 8.5'',99.5,8' 3.5'',5.0,8.5,9.0,2019-20
1629654.0,1629654,Carsen,Edwards,Carsen Edwards,PG,70.75,5' 10.75'',72.25,6' 0.25'',199.4,78.0,6' 6'',94.5,7' 10.5'',5.5,8.75,9.0,2019-20
1629605.0,1629605,Tacko,Fall,Tacko Fall,C,89.25,7' 5.25'',91.0,7' 7'',288.8,98.25,8' 2.25'',122.5,10' 2.5'',6.8,10.5,10.5,2019-20
1628981.0,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,6' 8.75'',82.25,6' 10.25'',237.0,87.25,7' 3.25'',110.0,9' 2'',5.4,9.25,10.0,2019-20
1629655.0,1629655,Daniel,Gafford,Daniel Gafford,PF,81.25,6' 9.25'',82.5,6' 10.5'',237.6,86.5,7' 2.25'',110.0,9' 2'',5.9,9.25,9.25,2019-20
1629636.0,1629636,Darius,Garland,Darius Garland,PG,,,,,,,,,,,,,2019-20
1629657.0,1629657,Kyle,Guy,Kyle Guy,SG,72.75,6' 0.75'',74.25,6' 2.25'',167.8,76.5,6' 4.5'',95.5,7' 11.5'',5.7,8.0,8.75,2019-20
1628986.0,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,6' 1.5'',75.0,6' 3'',180.4,77.5,6' 5.5'',97.0,8' 1'',5.1,8.0,8.25,2019-20
1629607.0,1629607,Jared,Harper,Jared Harper,PG,69.75,5' 9.75'',71.0,5' 11'',169.2,77.5,6' 5.5'',94.0,7' 10'',3.9,8.25,9.5,2019-20
1629637.0,1629637,Jaxson,Hayes,Jaxson Hayes,PF,82.25,6' 10.25'',83.5,6' 11.5'',218.6,87.5,7' 3.5'',110.5,9' 2.5'',5.0,9.25,10.5,2019-20
1629608.0,1629608,Dewan,Hernandez,Dewan Hernandez,C,81.0,6' 9'',82.25,6' 10.25'',232.8,85.75,7' 1.75'',107.0,8' 11'',6.1,9.5,10.25,2019-20
1629639.0,1629639,Tyler,Herro,Tyler Herro,SG,76.5,6' 4.5'',78.0,6' 6'',192.4,75.25,6' 3.25'',100.5,8' 4.5'',7.1,8.0,8.75,2019-20
1629658.0,1629658,Jalen,Hoard,Jalen Hoard,PF,79.25,6' 7.25'',81.0,6' 9'',212.6,84.75,7' 0.75'',105.5,8' 9.5'',6.7,8.75,9.75,2019-20
1629659.0,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,SG,74.5,6' 2.5'',76.0,6' 4'',235.4,85.25,7' 1.25'',103.0,8' 7'',8.4,9.5,9.75,2019-20
1629631.0,1629631,De'Andre,Hunter,De'Andre Hunter,,,,,,,,,,,,,,2019-20
1629610.0,1629610,DaQuan,Jeffries,DaQuan Jeffries,SF-PF,76.0,6' 4'',77.0,6' 5'',215.6,83.25,6' 11.25'',104.0,8' 8'',3.9,9.5,10.25,2019-20
1629660.0,1629660,Ty,Jerome,Ty Jerome,PG,76.25,6' 4.25'',77.5,6' 5.5'',194.4,76.0,6' 4'',98.0,8' 2'',6.5,8.25,9.5,2019-20
1629640.0,1629640,Keldon,Johnson,Keldon Johnson,SG,76.75,6' 4.75'',78.0,6' 6'',216.4,81.25,6' 9.25'',104.0,8' 8'',5.6,8.0,9.25,2019-20
1629661.0,1629661,Cameron,Johnson,Cameron Johnson,SG,79.0,6' 7'',80.5,6' 8.5'',205.2,82.0,6' 10'',103.0,8' 7'',5.8,8.0,8.5,2019-20
1629662.0,1629662,Mfiondu,Kabengele,Mfiondu Kabengele,PF,80.75,6' 8.75'',82.25,6' 10.25'',256.2,87.0,7' 3'',109.5,9' 1.5'',5.1,9.25,10.75,2019-20
1629663.0,1629663,Louis,King,Louis King,SF,78.75,6' 6.75'',80.0,6' 8'',195.2,84.25,7' 0.25'',104.5,8' 8.5'',4.8,8.0,8.5,2019-20
1629641.0,1629641,Romeo,Langford,Romeo Langford,SG,76.5,6' 4.5'',78.0,6' 6'',,83.0,6' 11'',103.0,8' 7'',,9.0,9.0,2019-20
1629664.0,1629664,Dedric,Lawson,Dedric Lawson,PF,79.0,6' 7'',80.5,6' 8.5'',233.0,86.25,7' 2.25'',107.5,8' 11.5'',8.9,9.75,9.75,2019-20
1629665.0,1629665,Jalen,Lecque,Jalen Lecque,PG,74.5,6' 2.5'',76.25,6' 4.25'',185.2,80.5,6' 8.5'',98.5,8' 2.5'',4.0,8.75,8.5,2019-20
1629642.0,1629642,Nassir,Little,Nassir Little,SF,76.5,6' 4.5'',78.0,6' 6'',224.2,85.25,7' 1.25'',104.5,8' 8.5'',5.9,8.75,10.0,2019-20
1629611.0,1629611,Terance,Mann,Terance Mann,SG-SF,76.75,6' 4.75'',78.5,6' 6.5'',204.6,79.75,6' 7.75'',101.0,8' 5'',4.0,9.5,9.25,2019-20
1628998.0,1628998,Cody,Martin,Cody Martin,PG-SG,76.75,6' 4.75'',77.5,6' 5.5'',192.2,82.25,6' 10.25'',102.5,8' 6.5'',5.0,8.25,9.0,2019-20
1629666.0,1629666,Charles,Matthews,Charles Matthews,SG,77.0,6' 5'',78.25,6' 6.25'',194.8,81.5,6' 9.5'',103.0,8' 7'',3.8,8.5,8.75,2019-20
1629667.0,1629667,Jalen,McDaniels,Jalen McDaniels,SF,80.25,6' 8.25'',81.75,6' 9.75'',191.6,84.25,7' 0.25'',105.5,8' 9.5'',5.7,9.0,10.0,2019-20
1629630.0,1629630,Ja,Morant,Ja Morant,PG,,,,,,,,,,,,,2019-20
1629668.0,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,SG,76.5,6' 4.5'',77.5,6' 5.5'',206.4,78.0,6' 6'',101.0,8' 5'',7.5,8.5,9.5,2019-20
1629669.0,1629669,Jaylen,Nowell,Jaylen Nowell,SG,75.25,6' 3.25'',76.25,6' 4.25'',202.4,79.25,6' 7.25'',98.0,8' 2'',6.1,8.25,8.5,2019-20
1629643.0,1629643,Chuma,Okeke,Chuma Okeke,,,,,,,,,,,,,,2019-20
1629644.0,1629644,KZ,Okpala,KZ Okpala,SF,79.25,6' 7.25'',81.5,6' 9.5'',209.6,85.75,7' 1.75'',106.5,8' 10.5'',4.6,9.25,9.25,2019-20
1629671.0,1629671,Miye,Oni,Miye Oni,SG,76.25,6' 4.25'',77.75,6' 5.75'',205.6,82.75,6' 10.75'',100.5,8' 4.5'',4.9,9.0,10.0,2019-20
1629672.0,1629672,Eric,Paschall,Eric Paschall,SF,78.0,6' 6'',79.25,6' 7.25'',254.4,87.75,6' 11.75'',103.5,8' 7.5'',6.3,9.0,9.5,2019-20
1629044.0,1629044,Shamorie,Ponds,Shamorie Ponds,PG,71.5,5' 11.5'',72.5,6' 0.5'',180.0,75.5,6' 3.5'',96.5,8' 0.5'',9.8,7.75,8.0,2019-20
1629673.0,1629673,Jordan,Poole,Jordan Poole,SG,75.5,6' 3.5'',77.5,6' 5.5'',190.8,78.75,6' 6.75'',99.5,8' 3.5'',7.5,8.25,8.5,2019-20
1629007.0,1629007,Jontay,Porter,Jontay Porter,PF,81.75,6' 9.75'',83.0,6' 11'',210.4,84.0,7' 0'',109.5,9' 1.5'',8.5,8.75,9.5,2019-20
