"season_year","season_type","game_date","game_id","matchup","team_id","team_abbreviation","home_team","win_tip_prob_xtip","spread","event","ftts","ftts_prob_glmnet","ftts_prob_earth","ftts_prob"
"2018-19","Regular Season",2018-10-16,"0021800001","BOS vs. PHI","1610612738","BOS",TRUE,0.357913049197065,-4.5,"fgm",FALSE,0.481742922352185,0.513118857791792,0.497430890071988
"2018-19","Regular Season",2018-10-16,"0021800001","BOS vs. PHI","1610612738","BOS",TRUE,0.357913049197065,-4.5,"points",FALSE,0.480248229310975,0.517111161661368,0.498679695486172
"2018-19","Regular Season",2018-10-16,"0021800002","GSW vs. OKC","1610612744","GSW",TRUE,0.215051751820842,-12,"fgm",TRUE,0.458483727286853,0.541270303189008,0.49987701523793
"2018-19","Regular Season",2018-10-16,"0021800002","GSW vs. OKC","1610612744","GSW",TRUE,0.215051751820842,-12,"points",TRUE,0.459239400251959,0.471222414163229,0.465230907207594
"2018-19","Regular Season",2018-10-21,"0021800038","DEN vs. GSW","1610612743","DEN",TRUE,0.693882116392422,4.5,"fgm",FALSE,0.526558335587534,0.500308934203718,0.513433634895626
"2018-19","Regular Season",2018-10-21,"0021800038","DEN vs. GSW","1610612743","DEN",TRUE,0.693882116392422,4.5,"points",TRUE,0.529047741679307,0.531216682423455,0.530132212051381
"2018-19","Regular Season",2018-10-23,"0021800050","NOP vs. LAC","1610612740","NOP",TRUE,0.207048619604324,-5.5,"fgm",TRUE,0.459709711984902,0.462142078079931,0.460925895032416
"2018-19","Regular Season",2018-10-23,"0021800050","NOP vs. LAC","1610612740","NOP",TRUE,0.207048619604324,-5.5,"points",TRUE,0.451969183411808,0.507985246168895,0.479977214790351
"2018-19","Regular Season",2018-10-23,"0021800051","DEN vs. SAC","1610612743","DEN",TRUE,0.625735287022893,-12,"fgm",FALSE,0.530479378905615,0.651216267377807,0.59084782314171
"2018-19","Regular Season",2018-10-23,"0021800051","DEN vs. SAC","1610612743","DEN",TRUE,0.625735287022893,-12,"points",TRUE,0.546332646033012,0.636119738451386,0.591226192242199
"2018-19","Regular Season",2018-10-24,"0021800052","ATL vs. DAL","1610612737","ATL",TRUE,0.296159233627975,2,"fgm",FALSE,0.469554582076268,0.408894409418505,0.439224495747387
"2018-19","Regular Season",2018-10-24,"0021800052","ATL vs. DAL","1610612737","ATL",TRUE,0.296159233627975,2,"points",FALSE,0.460248191183976,0.443974379756845,0.45211128547041
"2018-19","Regular Season",2018-10-24,"0021800053","CLE vs. BKN","1610612739","CLE",TRUE,0.369517327652635,-2.5,"fgm",TRUE,0.478632217854361,0.420423608323175,0.449527913088768
"2018-19","Regular Season",2018-10-24,"0021800053","CLE vs. BKN","1610612739","CLE",TRUE,0.369517327652635,-2.5,"points",TRUE,0.476829427491614,0.445433677413243,0.461131552452429
"2018-19","Regular Season",2018-10-25,"0021800064","ORL vs. POR","1610612753","ORL",TRUE,0.307684625980923,3.5,"fgm",FALSE,0.462338397584926,0.477910815392998,0.470124606488962
"2018-19","Regular Season",2018-10-25,"0021800064","ORL vs. POR","1610612753","ORL",TRUE,0.307684625980923,3.5,"points",FALSE,0.457174798129395,0.428953681291255,0.443064239710325
"2018-19","Regular Season",2018-10-26,"0021800070","HOU vs. LAC","1610612745","HOU",TRUE,0.140499517407066,-4,"fgm",FALSE,0.452776371631737,0.445128625871873,0.448952498751805
"2018-19","Regular Season",2018-10-26,"0021800070","HOU vs. LAC","1610612745","HOU",TRUE,0.140499517407066,-4,"points",FALSE,0.441327051465997,0.498275009629765,0.469801030547881
"2018-19","Regular Season",2018-10-26,"0021800072","NOP vs. BKN","1610612740","NOP",TRUE,0.596210300742839,-8.5,"fgm",TRUE,0.520372092059835,0.51588972636558,0.518130909212708
"2018-19","Regular Season",2018-10-26,"0021800072","NOP vs. BKN","1610612740","NOP",TRUE,0.596210300742839,-8.5,"points",TRUE,0.532379716670351,0.559641821334743,0.546010769002547
"2018-19","Regular Season",2018-10-27,"0021800075","NOP vs. UTA","1610612740","NOP",TRUE,0.296209139656011,6,"fgm",TRUE,0.460234068223974,0.425002277432619,0.442618172828297
"2018-19","Regular Season",2018-10-27,"0021800075","NOP vs. UTA","1610612740","NOP",TRUE,0.296209139656011,6,"points",TRUE,0.445425336764013,0.425563740576214,0.435494538670113
"2018-19","Regular Season",2018-10-27,"0021800076","ATL vs. CHI","1610612737","ATL",TRUE,0.542640198566805,-5.5,"fgm",FALSE,0.519611729226576,0.433673316049238,0.476642522637907
"2018-19","Regular Season",2018-10-27,"0021800076","ATL vs. CHI","1610612737","ATL",TRUE,0.542640198566805,-5.5,"points",FALSE,0.527573331417497,0.569971191921931,0.548772261669713
"2018-19","Regular Season",2018-10-27,"0021800077","CLE vs. IND","1610612739","CLE",TRUE,0.439071895954324,7,"fgm",TRUE,0.479392048362354,0.484270481468655,0.481831264915504
"2018-19","Regular Season",2018-10-27,"0021800077","CLE vs. IND","1610612739","CLE",TRUE,0.439071895954324,7,"points",TRUE,0.469537607810246,0.44132360049071,0.455430604150478
"2018-19","Regular Season",2018-10-27,"0021800078","PHI vs. CHA","1610612755","PHI",TRUE,0.724399711723076,-7.5,"fgm",TRUE,0.547714113146268,0.575836951135203,0.561775532140736
"2018-19","Regular Season",2018-10-27,"0021800078","PHI vs. CHA","1610612755","PHI",TRUE,0.724399711723076,-7.5,"points",TRUE,0.565132276854953,0.610553677892466,0.587842977373709
"2018-19","Regular Season",2018-10-27,"0021800081","MIL vs. ORL","1610612749","MIL",TRUE,0.715712018093332,-9,"fgm",FALSE,0.549109578289264,0.587869530484032,0.568489554386648
"2018-19","Regular Season",2018-10-27,"0021800081","MIL vs. ORL","1610612749","MIL",TRUE,0.715712018093332,-9,"points",FALSE,0.56770196858948,0.667982385859484,0.617842177224482
"2018-19","Regular Season",2018-10-28,"0021800086","LAC vs. WAS","1610612746","LAC",TRUE,0.842844563149423,-3.5,"fgm",TRUE,0.558777111261986,0.586503521552133,0.57264031640706
"2018-19","Regular Season",2018-10-28,"0021800086","LAC vs. WAS","1610612746","LAC",TRUE,0.842844563149423,-3.5,"points",TRUE,0.576863316723631,0.548262010830908,0.56256266377727
"2018-19","Regular Season",2018-10-29,"0021800087","IND vs. POR","1610612754","IND",TRUE,0.283283286476678,-3.5,"fgm",FALSE,0.464715175942739,0.460515153965318,0.462615164954029
"2018-19","Regular Season",2018-10-29,"0021800087","IND vs. POR","1610612754","IND",TRUE,0.283283286476678,-3.5,"points",FALSE,0.460266931435006,0.424220658840629,0.442243795137818
"2018-19","Regular Season",2018-10-29,"0021800089","MIA vs. SAC","1610612748","MIA",TRUE,0.659086200030386,-9,"fgm",TRUE,0.539682222083062,0.615569561760595,0.57762589192183
"2018-19","Regular Season",2018-10-29,"0021800089","MIA vs. SAC","1610612748","MIA",TRUE,0.659086200030386,-9,"points",TRUE,0.550613500018172,0.652652584671836,0.601633042345004
"2018-19","Regular Season",2018-10-29,"0021800091","CHI vs. GSW","1610612741","CHI",TRUE,0.660089012800323,11,"fgm",FALSE,0.511094963532625,0.460695531503134,0.485895247517879
"2018-19","Regular Season",2018-10-29,"0021800091","CHI vs. GSW","1610612741","CHI",TRUE,0.660089012800323,11,"points",FALSE,0.510054083530215,0.543826956602254,0.526940520066234
"2018-19","Regular Season",2018-10-29,"0021800092","MIL vs. TOR","1610612749","MIL",TRUE,0.662463145957217,2,"fgm",TRUE,0.525784401910993,0.53789301613801,0.531838709024502
"2018-19","Regular Season",2018-10-29,"0021800092","MIL vs. TOR","1610612749","MIL",TRUE,0.662463145957217,2,"points",TRUE,0.529912819560478,0.537426584822053,0.533669702191266
"2018-19","Regular Season",2018-10-30,"0021800098","ORL vs. SAC","1610612753","ORL",TRUE,0.503934314813998,-4.5,"fgm",TRUE,0.505714323387404,0.545235680682964,0.525475002035184
"2018-19","Regular Season",2018-10-30,"0021800098","ORL vs. SAC","1610612753","ORL",TRUE,0.503934314813998,-4.5,"points",TRUE,0.510290884098941,0.556969207326047,0.533630045712494
"2018-19","Regular Season",2018-10-30,"0021800099","BOS vs. DET","1610612738","BOS",TRUE,0.164394265661936,-8.5,"fgm",FALSE,0.45144287742896,0.415612999978406,0.433527938703684
"2018-19","Regular Season",2018-10-30,"0021800099","BOS vs. DET","1610612738","BOS",TRUE,0.164394265661936,-8.5,"points",FALSE,0.444821827160693,0.431518444290492,0.438170135725592
"2018-19","Regular Season",2018-10-30,"0021800101","HOU vs. POR","1610612745","HOU",TRUE,0.291543880699862,-4.5,"fgm",FALSE,0.470621317781709,0.427488979709001,0.449055148745355
"2018-19","Regular Season",2018-10-30,"0021800101","HOU vs. POR","1610612745","HOU",TRUE,0.291543880699862,-4.5,"points",FALSE,0.465913112037182,0.434145761753378,0.450029436895281
"2018-19","Regular Season",2018-10-30,"0021800102","MEM vs. WAS","1610612763","MEM",TRUE,0.637010305026117,-1,"fgm",FALSE,0.523659374777588,0.484655015109874,0.504157194943732
"2018-19","Regular Season",2018-10-30,"0021800102","MEM vs. WAS","1610612763","MEM",TRUE,0.637010305026117,-1,"points",FALSE,0.530608279614225,0.506001534025012,0.518304906819619
"2018-19","Regular Season",2018-10-31,"0021800107","MIN vs. UTA","1610612750","MIN",TRUE,0.465422040927352,7,"fgm",FALSE,0.48884914287705,0.446795946840265,0.467822544858657
"2018-19","Regular Season",2018-10-31,"0021800107","MIN vs. UTA","1610612750","MIN",TRUE,0.465422040927352,7,"points",FALSE,0.480013929728134,0.425825665026713,0.452919797377423
"2018-19","Regular Season",2018-11-01,"0021800112","CLE vs. DEN","1610612739","CLE",TRUE,0.343103277960512,5,"fgm",FALSE,0.476418882381946,0.442259280331124,0.459339081356536
"2018-19","Regular Season",2018-11-01,"0021800112","CLE vs. DEN","1610612739","CLE",TRUE,0.343103277960512,5,"points",FALSE,0.465189268528513,0.421284888958431,0.443237078743472
"2018-19","Regular Season",2018-11-01,"0021800114","ATL vs. SAC","1610612737","ATL",TRUE,0.501219667027838,2,"fgm",TRUE,0.499759610116913,0.497140461422215,0.498450035769564
"2018-19","Regular Season",2018-11-01,"0021800114","ATL vs. SAC","1610612737","ATL",TRUE,0.501219667027838,2,"points",TRUE,0.497973303136854,0.505272842584791,0.501623072860822
"2018-19","Regular Season",2018-11-04,"0021800133","MIL vs. SAC","1610612749","MIL",TRUE,0.702418186253124,-10,"fgm",TRUE,0.54344580541581,0.621498839442454,0.582472322429132
"2018-19","Regular Season",2018-11-04,"0021800133","MIL vs. SAC","1610612749","MIL",TRUE,0.702418186253124,-10,"points",TRUE,0.562036184150195,0.684112814525127,0.623074499337661
"2018-19","Regular Season",2018-11-04,"0021800136","PHX vs. MEM","1610612756","PHX",TRUE,0.321220239593063,4,"fgm",FALSE,0.465905188280137,0.450814255431332,0.458359721855735
"2018-19","Regular Season",2018-11-04,"0021800136","PHX vs. MEM","1610612756","PHX",TRUE,0.321220239593063,4,"points",FALSE,0.454060936886692,0.377069245984472,0.415565091435582
"2018-19","Regular Season",2018-11-04,"0021800139","LAL vs. TOR","1610612747","LAL",TRUE,0.557990733801179,-2,"fgm",TRUE,0.509768998203934,0.515988144241966,0.51287857122295
"2018-19","Regular Season",2018-11-04,"0021800139","LAL vs. TOR","1610612747","LAL",TRUE,0.557990733801179,-2,"points",TRUE,0.514334589827513,0.538607863742952,0.526471226785233
"2018-19","Regular Season",2018-11-05,"0021800147","GSW vs. MEM","1610612744","GSW",TRUE,0.343887269819781,-14,"fgm",TRUE,0.491492744832199,0.478322738838041,0.48490774183512
"2018-19","Regular Season",2018-11-05,"0021800147","GSW vs. MEM","1610612744","GSW",TRUE,0.343887269819781,-14,"points",TRUE,0.501301601307137,0.544489606954903,0.52289560413102
"2018-19","Regular Season",2018-11-05,"0021800148","LAC vs. MIN","1610612746","LAC",TRUE,0.437212120255437,-5.5,"fgm",FALSE,0.5,0.5,0.5
"2018-19","Regular Season",2018-11-05,"0021800148","LAC vs. MIN","1610612746","LAC",TRUE,0.437212120255437,-5.5,"points",FALSE,0.5,0.5,0.5
"2018-19","Regular Season",2018-11-07,"0021800153","CLE vs. OKC","1610612739","CLE",TRUE,0.208041520247751,6.5,"fgm",FALSE,0.443294683878193,0.360381030625269,0.401837857251731
"2018-19","Regular Season",2018-11-07,"0021800153","CLE vs. OKC","1610612739","CLE",TRUE,0.208041520247751,6.5,"points",FALSE,0.424236571162889,0.318650453004583,0.371443512083736
"2018-19","Regular Season",2018-11-07,"0021800154","ORL vs. DET","1610612753","ORL",TRUE,0.185164673279024,2.5,"fgm",TRUE,0.44570495619677,0.410655361826908,0.428180159011839
"2018-19","Regular Season",2018-11-07,"0021800154","ORL vs. DET","1610612753","ORL",TRUE,0.185164673279024,2.5,"points",TRUE,0.429405962398587,0.390406275981112,0.40990611918985
"2018-19","Regular Season",2018-11-07,"0021800155","ATL vs. NYK","1610612737","ATL",TRUE,0.577668996101002,1.5,"fgm",FALSE,0.517653800457851,0.519560159915241,0.518606980186546
"2018-19","Regular Season",2018-11-07,"0021800155","ATL vs. NYK","1610612737","ATL",TRUE,0.577668996101002,1.5,"points",FALSE,0.519669766140171,0.556173225640763,0.537921495890467
"2018-19","Regular Season",2018-11-07,"0021800157","IND vs. PHI","1610612754","IND",TRUE,0.288513255917744,-2.5,"fgm",FALSE,0.462407111320927,0.450414801820655,0.456410956570791
"2018-19","Regular Season",2018-11-07,"0021800157","IND vs. PHI","1610612754","IND",TRUE,0.288513255917744,-2.5,"points",FALSE,0.455393184364159,0.451974198483237,0.453683691423698
"2018-19","Regular Season",2018-11-07,"0021800159","NOP vs. CHI","1610612740","NOP",TRUE,0.654715764001685,-11,"fgm",TRUE,0.537133384404718,0.59752037910737,0.567326881756044
"2018-19","Regular Season",2018-11-07,"0021800159","NOP vs. CHI","1610612740","NOP",TRUE,0.654715764001685,-11,"points",TRUE,0.554585862204632,0.586450363744655,0.570518112974643
"2018-19","Regular Season",2018-11-07,"0021800161","SAC vs. TOR","1610612758","SAC",TRUE,0.452806975283279,8.5,"fgm",TRUE,0.483974196734642,0.423148916151449,0.453561556443046
"2018-19","Regular Season",2018-11-07,"0021800161","SAC vs. TOR","1610612758","SAC",TRUE,0.452806975283279,8.5,"points",TRUE,0.473638694411639,0.423528949554353,0.448583821982996
"2018-19","Regular Season",2018-11-07,"0021800162","LAL vs. MIN","1610612747","LAL",TRUE,0.602622511011395,-6,"fgm",TRUE,0.520864124694295,0.568029310509637,0.544446717601966
"2018-19","Regular Season",2018-11-07,"0021800162","LAL vs. MIN","1610612747","LAL",TRUE,0.602622511011395,-6,"points",TRUE,0.531261533004217,0.608851641012667,0.570056587008441
"2018-19","Regular Season",2018-11-08,"0021800166","GSW vs. MIL","1610612744","GSW",TRUE,0.288310059945864,-5.5,"fgm",TRUE,0.465033429050764,0.441849093602325,0.453441261326544
"2018-19","Regular Season",2018-11-08,"0021800166","GSW vs. MIL","1610612744","GSW",TRUE,0.288310059945864,-5.5,"points",TRUE,0.462162589127536,0.443190541903067,0.452676565515301
"2018-19","Regular Season",2018-11-09,"0021800167","ORL vs. WAS","1610612753","ORL",TRUE,0.352461426855303,4,"fgm",FALSE,0.477391281168904,0.420173934425187,0.448782607797046
"2018-19","Regular Season",2018-11-09,"0021800167","ORL vs. WAS","1610612753","ORL",TRUE,0.352461426855303,4,"points",FALSE,0.462962725519739,0.424771763533218,0.443867244526479
"2018-19","Regular Season",2018-11-09,"0021800168","PHI vs. CHA","1610612755","PHI",TRUE,0.726068875986067,-6,"fgm",FALSE,0.534573794860389,0.583112227161182,0.558843011010785
"2018-19","Regular Season",2018-11-09,"0021800168","PHI vs. CHA","1610612755","PHI",TRUE,0.726068875986067,-6,"points",FALSE,0.555909634875654,0.571266485822415,0.563588060349035
"2018-19","Regular Season",2018-11-09,"0021800169","ATL vs. DET","1610612737","ATL",TRUE,0.193784713865026,5,"fgm",FALSE,0.453805218760749,0.399836323299057,0.426820771029903
"2018-19","Regular Season",2018-11-09,"0021800169","ATL vs. DET","1610612737","ATL",TRUE,0.193784713865026,5,"points",FALSE,0.432419827250689,0.411803196650725,0.422111511950707
"2018-19","Regular Season",2018-11-09,"0021800171","DEN vs. BKN","1610612743","DEN",TRUE,0.535826849658007,-8.5,"fgm",FALSE,0.506566132033352,0.502844457516779,0.504705294775065
"2018-19","Regular Season",2018-11-09,"0021800171","DEN vs. BKN","1610612743","DEN",TRUE,0.535826849658007,-8.5,"points",FALSE,0.519279063274233,0.54964600559317,0.534462534433702
"2018-19","Regular Season",2018-11-11,"0021800185","HOU vs. IND","1610612745","HOU",TRUE,0.5541522476007,-2.5,"fgm",TRUE,0.508374012740387,0.502619730997254,0.505496871868821
"2018-19","Regular Season",2018-11-11,"0021800185","HOU vs. IND","1610612745","HOU",TRUE,0.5541522476007,-2.5,"points",TRUE,0.513087520673409,0.506166803214594,0.509627161944002
"2018-19","Regular Season",2018-11-11,"0021800186","NYK vs. ORL","1610612752","NYK",TRUE,0.429571273696642,-3.5,"fgm",FALSE,0.489746421203555,0.481907166476556,0.485826793840055
"2018-19","Regular Season",2018-11-11,"0021800186","NYK vs. ORL","1610612752","NYK",TRUE,0.429571273696642,-3.5,"points",FALSE,0.48991069098421,0.516686711159973,0.503298701072092
"2018-19","Regular Season",2018-11-11,"0021800187","DEN vs. MIL","1610612743","DEN",TRUE,0.307068128280146,-3.5,"fgm",TRUE,0.471364484550945,0.410786345102897,0.441075414826921
"2018-19","Regular Season",2018-11-11,"0021800187","DEN vs. MIL","1610612743","DEN",TRUE,0.307068128280146,-3.5,"points",TRUE,0.466156610931862,0.427922300865644,0.447039455898753
"2018-19","Regular Season",2018-11-12,"0021800191","MIA vs. PHI","1610612748","MIA",TRUE,0.43459044711817,-2.5,"fgm",FALSE,0.5,0.5,0.5
"2018-19","Regular Season",2018-11-12,"0021800191","MIA vs. PHI","1610612748","MIA",TRUE,0.43459044711817,-2.5,"points",FALSE,0.5,0.5,0.5
"2018-19","Regular Season",2018-11-12,"0021800193","CHI vs. DAL","1610612741","CHI",TRUE,0.290662951402832,2.5,"fgm",TRUE,0.463568009562802,0.392017268263265,0.427792638913034
"2018-19","Regular Season",2018-11-12,"0021800193","CHI vs. DAL","1610612741","CHI",TRUE,0.290662951402832,2.5,"points",TRUE,0.453979917970284,0.411083395073137,0.43253165652171
"2018-19","Regular Season",2018-11-12,"0021800195","MIN vs. BKN","1610612750","MIN",TRUE,0.63010661515408,-3.5,"fgm",TRUE,0.524795990958975,0.54158650164071,0.533191246299843
"2018-19","Regular Season",2018-11-12,"0021800195","MIN vs. BKN","1610612750","MIN",TRUE,0.63010661515408,-3.5,"points",TRUE,0.531601256301182,0.53991246450836,0.535756860404771
"2018-19","Regular Season",2018-11-13,"0021800199","CLE vs. CHA","1610612739","CLE",TRUE,0.476425381493837,9,"fgm",TRUE,0.488675921274615,0.306659359542103,0.397667640408359
"2018-19","Regular Season",2018-11-13,"0021800199","CLE vs. CHA","1610612739","CLE",TRUE,0.476425381493837,9,"points",TRUE,0.481186368453074,0.4464390320175,0.463812700235287
"2018-19","Regular Season",2018-11-13,"0021800200","DEN vs. HOU","1610612743","DEN",TRUE,0.533745328236966,-4.5,"fgm",FALSE,0.508811216905718,0.551274541640329,0.530042879273024
"2018-19","Regular Season",2018-11-13,"0021800200","DEN vs. HOU","1610612743","DEN",TRUE,0.533745328236966,-4.5,"points",FALSE,0.513680704197242,0.519742700342864,0.516711702270053
"2018-19","Regular Season",2018-11-16,"0021800216","BOS vs. TOR","1610612738","BOS",TRUE,0.466880759695301,-1.5,"fgm",FALSE,0.492264693929954,0.504570472712206,0.49841758332108
"2018-19","Regular Season",2018-11-16,"0021800216","BOS vs. TOR","1610612738","BOS",TRUE,0.466880759695301,-1.5,"points",FALSE,0.492724699947132,0.485010543398451,0.488867621672792
"2018-19","Regular Season",2018-11-16,"0021800218","PHI vs. UTA","1610612755","PHI",TRUE,0.590684981384226,-2.5,"fgm",FALSE,0.520701731082331,0.48598574167185,0.503343736377091
"2018-19","Regular Season",2018-11-16,"0021800218","PHI vs. UTA","1610612755","PHI",TRUE,0.590684981384226,-2.5,"points",FALSE,0.526016723269189,0.568480258572613,0.547248490920901
"2018-19","Regular Season",2018-11-16,"0021800221","MIN vs. POR","1610612750","MIN",TRUE,0.342473319238074,-1.5,"fgm",TRUE,0.472160288400372,0.416663528917833,0.444411908659103
"2018-19","Regular Season",2018-11-16,"0021800221","MIN vs. POR","1610612750","MIN",TRUE,0.342473319238074,-1.5,"points",TRUE,0.467043689677942,0.456982414330086,0.462013052004013
"2018-19","Regular Season",2018-11-19,"0021800241","IND vs. UTA","1610612754","IND",TRUE,0.36526892990668,4,"fgm",TRUE,0.47175053479206,0.460515848517085,0.466133191654572
"2018-19","Regular Season",2018-11-19,"0021800241","IND vs. UTA","1610612754","IND",TRUE,0.36526892990668,4,"points",TRUE,0.458944295633615,0.438121509377774,0.448532902505695
"2018-19","Regular Season",2018-11-19,"0021800242","PHI vs. PHX","1610612755","PHI",TRUE,0.701126865367982,-11,"fgm",FALSE,0.547032767992855,0.559970153567794,0.553501460780325
"2018-19","Regular Season",2018-11-19,"0021800242","PHI vs. PHX","1610612755","PHI",TRUE,0.701126865367982,-11,"points",FALSE,0.572443761527762,0.655832708328018,0.614138234927891
"2018-19","Regular Season",2018-11-19,"0021800243","ATL vs. LAC","1610612737","ATL",TRUE,0.290201657255639,6.5,"fgm",FALSE,0.464040296380429,0.439890489215162,0.451965392797796
"2018-19","Regular Season",2018-11-19,"0021800243","ATL vs. LAC","1610612737","ATL",TRUE,0.290201657255639,6.5,"points",FALSE,0.446397702431847,0.395162837232969,0.420780269832408
"2018-19","Regular Season",2018-11-19,"0021800246","NOP vs. SAS","1610612740","NOP",TRUE,0.57656041157676,-7.5,"fgm",FALSE,0.522843512129629,0.529043632685888,0.525943572407759
"2018-19","Regular Season",2018-11-19,"0021800246","NOP vs. SAS","1610612740","NOP",TRUE,0.57656041157676,-7.5,"points",FALSE,0.537449362597227,0.550743855792348,0.544096609194787
"2018-19","Regular Season",2018-11-19,"0021800247","SAC vs. OKC","1610612758","SAC",TRUE,0.272596719891383,5,"fgm",TRUE,0.451745851181786,0.403606633090232,0.42767624213601
"2018-19","Regular Season",2018-11-19,"0021800247","SAC vs. OKC","1610612758","SAC",TRUE,0.272596719891383,5,"points",TRUE,0.4318351896919,0.391821534715298,0.411828362203599
"2018-19","Regular Season",2018-11-20,"0021800251","NYK vs. POR","1610612752","NYK",TRUE,0.245492528988545,7.5,"fgm",TRUE,0.44297518262101,0.417645838732812,0.430310510676911
"2018-19","Regular Season",2018-11-20,"0021800251","NYK vs. POR","1610612752","NYK",TRUE,0.245492528988545,7.5,"points",TRUE,0.423609035596248,0.382637701406272,0.40312336850126
"2018-19","Regular Season",2018-11-21,"0021800255","BOS vs. NYK","1610612738","BOS",TRUE,0.720608856961473,-15,"fgm",FALSE,0.543149987861696,0.573134336766667,0.558142162314181
"2018-19","Regular Season",2018-11-21,"0021800255","BOS vs. NYK","1610612738","BOS",TRUE,0.720608856961473,-15,"points",FALSE,0.5605567372211,0.558598560044662,0.559577648632881
"2018-19","Regular Season",2018-11-21,"0021800256","CLE vs. LAL","1610612739","CLE",TRUE,0.260151328628157,9,"fgm",FALSE,0.455056637957934,0.402029469746161,0.428543053852048
"2018-19","Regular Season",2018-11-21,"0021800256","CLE vs. LAL","1610612739","CLE",TRUE,0.260151328628157,9,"points",FALSE,0.441902806931169,0.385416158117809,0.413659482524489
"2018-19","Regular Season",2018-11-21,"0021800257","CHI vs. PHX","1610612741","CHI",TRUE,0.524857718529682,1.5,"fgm",TRUE,0.505144075570856,0.484097595983399,0.494620835777128
"2018-19","Regular Season",2018-11-21,"0021800257","CHI vs. PHX","1610612741","CHI",TRUE,0.524857718529682,1.5,"points",TRUE,0.503862153266857,0.500338660104019,0.502100406685439
"2018-19","Regular Season",2018-11-21,"0021800259","MIL vs. POR","1610612749","MIL",TRUE,0.525073294279482,-7.5,"fgm",TRUE,0.508194493273504,0.523893574407501,0.516044033840502
"2018-19","Regular Season",2018-11-21,"0021800259","MIL vs. POR","1610612749","MIL",TRUE,0.525073294279482,-7.5,"points",TRUE,0.513726431279999,0.530444101290662,0.52208526628533
"2018-19","Regular Season",2018-11-21,"0021800261","DAL vs. BKN","1610612742","DAL",TRUE,0.645290352103667,-6,"fgm",FALSE,0.525603893649544,0.544003081977817,0.53480348781368
"2018-19","Regular Season",2018-11-21,"0021800261","DAL vs. BKN","1610612742","DAL",TRUE,0.645290352103667,-6,"points",TRUE,0.535216507764735,0.559635393141191,0.547425950452963
"2018-19","Regular Season",2018-11-21,"0021800262","SAS vs. MEM","1610612759","SAS",TRUE,0.389877945342046,-2.5,"fgm",FALSE,0.482547585617243,0.46214619910881,0.472346892363027
"2018-19","Regular Season",2018-11-21,"0021800262","SAS vs. MEM","1610612759","SAS",TRUE,0.389877945342046,-2.5,"points",FALSE,0.480821837577837,0.457649669796842,0.469235753687339
"2018-19","Regular Season",2018-11-21,"0021800264","GSW vs. OKC","1610612744","GSW",TRUE,0.238345845905112,1.5,"fgm",TRUE,0.459120742976979,0.426790486307507,0.442955614642243
"2018-19","Regular Season",2018-11-21,"0021800264","GSW vs. OKC","1610612744","GSW",TRUE,0.238345845905112,1.5,"points",TRUE,0.447576133265308,0.40281177953257,0.425193956398939
"2018-19","Regular Season",2018-11-23,"0021800266","LAC vs. MEM","1610612746","LAC",TRUE,0.589623735662436,-4.5,"fgm",FALSE,0.51685473747524,0.513211024121748,0.515032880798494
"2018-19","Regular Season",2018-11-23,"0021800266","LAC vs. MEM","1610612746","LAC",TRUE,0.589623735662436,-4.5,"points",FALSE,0.524669120289475,0.578284117183171,0.551476618736323
"2018-19","Regular Season",2018-11-23,"0021800268","ATL vs. BOS","1610612737","ATL",TRUE,0.601131480137633,8,"fgm",FALSE,0.51647083199892,0.509068767927598,0.512769799963259
"2018-19","Regular Season",2018-11-23,"0021800268","ATL vs. BOS","1610612737","ATL",TRUE,0.601131480137633,8,"points",FALSE,0.512957706068589,0.515993687334654,0.514475696701622
"2018-19","Regular Season",2018-11-23,"0021800271","TOR vs. WAS","1610612761","TOR",TRUE,0.690940024621848,-10.5,"fgm",TRUE,0.54728825629512,0.563823403202146,0.555555829748633
"2018-19","Regular Season",2018-11-23,"0021800271","TOR vs. WAS","1610612761","TOR",TRUE,0.690940024621848,-10.5,"points",TRUE,0.562012680556764,0.57556849105571,0.568790585806237
"2018-19","Regular Season",2018-11-23,"0021800274","OKC vs. CHA","1610612760","OKC",TRUE,0.786873405085861,-6.5,"fgm",TRUE,0.560299362983443,0.581300498150092,0.570799930566768
"2018-19","Regular Season",2018-11-23,"0021800274","OKC vs. CHA","1610612760","OKC",TRUE,0.786873405085861,-6.5,"points",TRUE,0.575701854500738,0.572505371665297,0.574103613083017
"2018-19","Regular Season",2018-11-23,"0021800275","MIL vs. PHX","1610612749","MIL",TRUE,0.743965462905077,-13.5,"fgm",TRUE,0.558958155592533,0.590102773972561,0.574530464782547
"2018-19","Regular Season",2018-11-23,"0021800275","MIL vs. PHX","1610612749","MIL",TRUE,0.743965462905077,-13.5,"points",TRUE,0.57803502375996,0.653301653066875,0.615668338413418
"2018-19","Regular Season",2018-11-23,"0021800276","DEN vs. ORL","1610612743","DEN",TRUE,0.504264634296002,-8.5,"fgm",FALSE,0.509302291967232,0.537999055483505,0.523650673725369
"2018-19","Regular Season",2018-11-23,"0021800276","DEN vs. ORL","1610612743","DEN",TRUE,0.504264634296002,-8.5,"points",FALSE,0.515893019942758,0.55485647542728,0.535374747685019
"2018-19","Regular Season",2018-11-23,"0021800278","LAL vs. UTA","1610612747","LAL",TRUE,0.560782166079088,-3,"fgm",TRUE,0.512922798838912,0.538392076741635,0.525657437790274
